vip_elfboicexo,2017-05-30 23:21,0,0,# PrayForMarawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,869574597665935361,https://twitter.com/vip_elfboicexo/status/869574597665935361
itskcbcx,2017-05-30 23:19,0,0,# PrayForMarawi,,,#,869574077358391297,https://twitter.com/itskcbcx/status/869574077358391297
imnorhassanomar,2017-05-30 22:44,0,0,# PrayForMarawi,"(['Taguig City'], Location((14.5266254, 121.074403, 0.0)))",,#,869565104450265088,https://twitter.com/imnorhassanomar/status/869565104450265088
thepeppysoul,2017-05-30 22:37,0,1,# PrayForMarawi,,,#,869563423943782400,https://twitter.com/thepeppysoul/status/869563423943782400
RvnJaena,2017-05-30 22:13,0,3,# PrayForMarawi,,,#,869557386578608128,https://twitter.com/RvnJaena/status/869557386578608128
kvnberinaaa,2017-05-30 21:12,0,0,# PrayForMarawi,,,#,869541959991402496,https://twitter.com/kvnberinaaa/status/869541959991402496
AngeloDimarzoth,2017-05-30 20:42,0,0,# PrayForMarawi,"(['San Crist\xc3\xb3bal / Venezuela'], Location((7.7756663, -72.2214154, 0.0)))",,#,869534555824418817,https://twitter.com/AngeloDimarzoth/status/869534555824418817
aisporna_,2017-05-30 19:44,0,0,# PrayForMarawi,"(['+63'], Location((51.2637794, 102.9668439, 0.0)))",,#,869519883649863680,https://twitter.com/aisporna_/status/869519883649863680
Azzarag91,2017-05-30 19:17,0,0,# PrayForMarawi,,,#,869513207018385408,https://twitter.com/Azzarag91/status/869513207018385408
xxprinsesajenxx,2017-05-30 19:07,0,0,# PrayForMarawi,,,#,869510479814696962,https://twitter.com/xxprinsesajenxx/status/869510479814696962
navarraju,2017-05-30 19:01,0,1,# PrayForMarawi,,,#,869509100559679488,https://twitter.com/navarraju/status/869509100559679488
bernardontkath,2017-05-30 18:53,2,2,# PrayForMarawi,,,#,869507101478998016,https://twitter.com/bernardontkath/status/869507101478998016
etherealwookie,2017-05-30 18:43,0,0,# PrayForMarawi,"(['pambansang oven'], Location((14.5985623, 120.9938566, 0.0)))",,#,869504602227462144,https://twitter.com/etherealwookie/status/869504602227462144
mr_navs,2017-05-30 18:42,0,0,# PrayForMarawi,"(['Taguig City', ' National Capital'], Location((14.5266254, 121.074403, 0.0)))",,#,869504170256216064,https://twitter.com/mr_navs/status/869504170256216064
aesambolawan,2017-05-30 18:41,2,0,# PrayForMarawi,"(['cbo'], Location((-1.3111881, 36.7890267, 0.0)))",,#,869504139981606912,https://twitter.com/aesambolawan/status/869504139981606912
angelthedevil_,2017-05-30 18:41,0,0,# PrayForMarawi,"(['Costa Leona'], Location((37.8355155, -122.0193884, 0.0)))",,#,869504011740758019,https://twitter.com/angelthedevil_/status/869504011740758019
03followtheyani,2017-05-30 18:34,0,1,# PrayForMarawi,"(['Bacnotan', ' Ilocos Region'], Location((16.7218035, 120.3497791, 0.0)))",,#,869502171670130689,https://twitter.com/03followtheyani/status/869502171670130689
papalvisitph,2017-05-30 18:15,0,2,# PrayForMarawi http://fb.me/22VoMAxuR,"(['January 15-19', ' 2015'], Location((14.6634686, 121.028295, 0.0)))",,#,869497491544313856,https://twitter.com/papalvisitph/status/869497491544313856
dadaa_25,2017-05-30 17:35,0,1,# PrayForMarawi pic.twitter.com/RWNT8eMpxw,"(['Iligan City', ' Northern Mindanao'], Location((8.17846435, 124.470789035, 0.0)))",,#,869487307807641600,https://twitter.com/dadaa_25/status/869487307807641600
CLMeesleysey,2017-05-30 16:58,0,0,# PrayForMarawi,"(['North-East France'], Location((45.5165797, -0.1670904, 0.0)))",,#,869478171766337536,https://twitter.com/CLMeesleysey/status/869478171766337536
Ncyvnn,2017-05-30 14:55,0,0,# PrayForMarawi,,,#,869447212455010308,https://twitter.com/Ncyvnn/status/869447212455010308
dankandtrash,2017-05-30 14:26,0,0,# PrayForMarawi,,,#,869439876478910464,https://twitter.com/dankandtrash/status/869439876478910464
AncelCrackers07,2017-05-30 11:17,0,0,# PrayForMarawi,"(['ZLP'], Location((48.3283925, 10.8979449606, 0.0)))",,#,869392315487363072,https://twitter.com/AncelCrackers07/status/869392315487363072
dimple1618,2017-05-30 11:09,0,1,# PrayforMarawi,"(['Paris', 'France'], Location((48.8566101, 2.3514992, 0.0)))",,#,869390307229552641,https://twitter.com/dimple1618/status/869390307229552641
RPSB1pro1,2017-05-30 10:28,0,0,# prayforMarawi http://fb.me/3aj41YEDN,"(['City of San Fernando', ' La Union'], Location((15.0283014, 120.6938038, 0.0)))",,#,869380084452515842,https://twitter.com/RPSB1pro1/status/869380084452515842
RicaAgad,2017-05-30 10:16,0,0,# PrayForMarawi,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",,#,869376921359892480,https://twitter.com/RicaAgad/status/869376921359892480
asniahcam,2017-05-30 10:11,0,0,# PrayForMarawi,"(['MSU', ' Marawi City'], Location((45.6639448, -111.076470877, 0.0)))",,#,869375742777278467,https://twitter.com/asniahcam/status/869375742777278467
jrgilbeeert,2017-05-30 09:31,0,0,# PrayForMarawi,"(['Lapu-Lapu City', ' Central Visaya'], Location((10.4218504, 123.2679822, 0.0)))",,#,869365528787169280,https://twitter.com/jrgilbeeert/status/869365528787169280
magpalijhing,2017-05-30 07:40,0,0,# PrayForMarawi,"(['Alvin'], Location((29.4238472, -95.2441009, 0.0)))",,#,869337619603247104,https://twitter.com/magpalijhing/status/869337619603247104
jelfryquillobe,2017-05-30 07:25,0,0,# PrayForMarawi,"(['Cagayan de Oro', ' Philippines'], Location((8.42980265, 124.682410212, 0.0)))",,#,869333799099916289,https://twitter.com/jelfryquillobe/status/869333799099916289
Aliahmarohom11,2017-05-30 04:43,0,0,# PrayForMarawi pic.twitter.com/akcJVpfSzb,"(['Iligan City', ' Northern Mindanao'], Location((8.17846435, 124.470789035, 0.0)))",,#,869293082105176064,https://twitter.com/Aliahmarohom11/status/869293082105176064
KelvinMarten,2017-05-30 04:27,0,0,# PrayForMarawi https://instagram.com/p/BUmaAxwgXXt/,"(['New York'], Location((40.7306458, -73.9866136, 0.0)))",,#,869289160061923330,https://twitter.com/KelvinMarten/status/869289160061923330
fosu_florida,2017-05-30 02:13,0,0,# PrayForMarawi,"(['Accra', ' Ghana'], Location((5.5600141, -0.2057437, 0.0)))",,#,869255383369515008,https://twitter.com/fosu_florida/status/869255383369515008
ArJaneDubaiOfc,2017-05-30 01:57,0,0,# prayformarawi,"(['Dubai', ' United Arab Emirates'], Location((2.9470179, 30.961206, 0.0)))",,#,869251378643951616,https://twitter.com/ArJaneDubaiOfc/status/869251378643951616
maricardiumd,2017-05-30 00:08,0,0,# PrayForMarawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,869223865108451328,https://twitter.com/maricardiumd/status/869223865108451328
