Liezelannnn,6/27/2017 21:22,0,0,"Paadtua sa siyag marawi nia magbutang siyag flag ngadto give me another chance my langga"" cheret hahaha""",,,,8.79691E+17,https://twitter.com/Liezelannnn/status/879691283127705600,
Junjun_ibarra23,6/27/2017 21:20,0,1,Geez... Natulog n nga,,,,,,
24OrasGMA,6/27/2017 21:20,0,5,VIDEO: Pres. Duterte,,,,,,
BishopDanClay,6/27/2017 21:20,0,0,21 days on the ground reaching the unreachable refugees (IDPS) from Marawi Sei... https://www. gofundme.com/aid-300k-peopl e-displaced?pc=tw_u …,,,,8.79691E+17,https://twitter.com/BishopDanClay/status/879690804486434816,
PTVisMin,6/27/2017 21:20,0,0,BALITA: Ilang bala at gun accessories,,,,,,
PTVph,6/27/2017 21:20,0,2,BALITA: Ilang bala at gun accessories,,,,,,
richstawl,6/27/2017 21:18,0,0,Rayakan Idul Fitri,,,,,,
inquirer_libre,6/27/2017 21:18,0,0,Military: No US personnel hit by sniper fire in Marawi http:// ebx.sh/2rXm29r pic.twitter.com/DaUmcbiCFL,,,,8.7969E+17,https://twitter.com/inquirer_libre/status/879690372322123780,
irehrn,6/27/2017 21:18,0,0,Metro_TV: Rayakan Idul Fitri,,,,,,
sunstaronline,6/27/2017 21:17,1,0,MILF open to brokering end to fighting in Marawi | http:// snstr.co/1Ge pic.twitter.com/KWS1SQY6XD,,,,8.7969E+17,https://twitter.com/sunstaronline/status/879690122525982720,
kristoferkawas,6/27/2017 21:17,0,0,MARAWI CITY,,,,,,
SisJeni,6/27/2017 21:17,0,0,UNTVNewsRescue: Foreign investors’ outlook for PHL,,,,,,
sneakers_21,6/27/2017 21:16,0,0,After the Marawi siege,,,,,,
cnnphilippines,6/27/2017 21:15,5,7,AFP: Female hostages in Marawi forced to marry Maute members,,,,,,
vnuek,6/27/2017 21:15,0,0,Militants slowly being driven out of Marawi http://news.sky.com:80/video/militants-slowly-being-driven-out-of-marawi-10928371 news.sky.com/video/militant …,,,,8.7969E+17,https://twitter.com/vnuek/status/879689765507014656,
minamiguri,6/27/2017 21:15,0,0,Rayakan Idul Fitri,,,,,,
ilovepagadian,6/27/2017 21:15,0,0,China donates PHP 15 M for Marawi rehab http:// ift.tt/2tfVQKz,,,,8.7969E+17,https://twitter.com/ilovepagadian/status/879689710867820545,
egdsgn,6/27/2017 21:15,0,0,‘Di bale mamatay sa giyera sa Marawi kaysa magbantay ng kalabaw! https:// politicsph.pogoport.com/di-bale-mamata y-sa-giyera-sa-marawi-kaysa-magbantay-ng-kalabaw/ …,,,,8.7969E+17,https://twitter.com/egdsgn/status/879689684653355013,
muzi_kha,6/27/2017 21:15,0,0,‘Di bale mamatay sa giyera sa Marawi kaysa magbantay ng kalabaw! https:// politicsph.pogoport.com/di-bale-mamata y-sa-giyera-sa-marawi-kaysa-magbantay-ng-kalabaw/ …,,,,8.7969E+17,https://twitter.com/muzi_kha/status/879689681071480832,
chris19thws,6/27/2017 21:15,0,0,‘Di bale mamatay sa giyera sa Marawi kaysa magbantay ng kalabaw! https:// politicsph.pogoport.com/di-bale-mamata y-sa-giyera-sa-marawi-kaysa-magbantay-ng-kalabaw/ …,,,,8.7969E+17,https://twitter.com/chris19thws/status/879689676864593920,
PoGo_Port,6/27/2017 21:15,0,0,‘Di bale mamatay sa giyera sa Marawi kaysa magbantay ng kalabaw! https:// politicsph.pogoport.com/di-bale-mamata y-sa-giyera-sa-marawi-kaysa-magbantay-ng-kalabaw/ …,,,,8.7969E+17,https://twitter.com/PoGo_Port/status/879689672225677312,
orga_ogop,6/27/2017 21:15,0,0,‘Di bale mamatay sa giyera sa Marawi kaysa magbantay ng kalabaw! https:// politicsph.pogoport.com/di-bale-mamata y-sa-giyera-sa-marawi-kaysa-magbantay-ng-kalabaw/ …,,,,8.7969E+17,https://twitter.com/orga_ogop/status/879689667297378305,
RTheKrak3n,6/27/2017 21:15,0,0,‘Di bale mamatay sa giyera sa Marawi kaysa magbantay ng kalabaw! https:// politicsph.pogoport.com/di-bale-mamata y-sa-giyera-sa-marawi-kaysa-magbantay-ng-kalabaw/ …,,,,8.7969E+17,https://twitter.com/RTheKrak3n/status/879689660397735936,
chlshmfe,6/27/2017 21:15,0,0,#pray #for #me #and #marawi,,,#pray #for #me #and #marawi,8.7969E+17,https://twitter.com/chlshmfe/status/879689595272613888,
kristinaindah_,6/27/2017 21:14,0,0,Rayakan Idul Fitri,,,,,,
rasulgumising,6/27/2017 21:13,0,0,Putang ina morin GAGO. minura mga bakwit galing marawi iwan ko kung ano pinagmulan http:// fb.me/9HMieLQWA,,,,8.79689E+17,https://twitter.com/rasulgumising/status/879689197115682816,
andri000me_14,6/27/2017 21:13,0,0,RT Metro_TV Rayakan Idul Fitri,,,,,,
nrjsbr,6/27/2017 21:12,0,0,Sad is,,,,,,
LudovicaIaccino,6/27/2017 21:12,2,0,Negotiations with #Isis 'will not help' Philippines retake control of #Marawi http:// ibt.uk/A6pWA?utm_sour ce=social&utm_medium=twitter&utm_campaign=/negotiations-isis-will-not-help-philippines-retake-control-marawi-1628006 …,,,#Isis #Marawi,8.79689E+17,https://twitter.com/LudovicaIaccino/status/879688787764408320,
taeypong,6/27/2017 21:11,0,0,Rayakan Idul Fitri,,,,,,
NofNewsFilipino,6/27/2017 21:11,0,0,Gen. Padilla claims communists spreading lies on rape in Marawi because they’re just jealous: Soldiers are ... https:// goo.gl/xiB7ME A ...,,,,8.79689E+17,https://twitter.com/NofNewsFilipino/status/879688627134939136,
monster_spawn,6/27/2017 21:11,0,1,Then expect na natin na may Third Vacation!nabitin pa si Poon sa 11 days na bakasyon nya.baka by then harapin nya na yung problema sa Marawi,,,,8.79689E+17,https://twitter.com/monster_spawn/status/879688526031339520,
daBong63,6/27/2017 21:10,0,0,Of course he knew it all along,,,,,,
UNTVNewsRescue,6/27/2017 21:10,1,7,Foreign investors’ outlook for PHL,,,,,,
cnnphilippines,6/27/2017 21:10,1,3,China donates ₱15M for Marawi rehab | Newsroom live http:// cnn.ph/1LXc9jG,,,,8.79688E+17,https://twitter.com/cnnphilippines/status/879688351183323137,
Metro_TV,6/27/2017 21:10,1,4,Rayakan Idul Fitri,,,,,,
dzrhlucena,6/27/2017 21:09,0,0,VP Robredo advises Gov’t to ask help for Marawi rehabilitation http:// dzrhnews.com/vp-robredo-adv ises-govt-ask-help-maraw-rehabilitation/ …,,,,8.79688E+17,https://twitter.com/dzrhlucena/status/879688194672951296,
thereadingowlxx,6/27/2017 21:09,0,1,Huhuhu pleaaaaaase!! I need a hug. Huhu kelangan ng buong Marawi ang group hug,,,,8.79688E+17,https://twitter.com/thereadingowlxx/status/879688160090832900,
Side_View,6/27/2017 21:09,0,0,Kapalpakan #ISIS #Marawi #Terorismo http:// beyonddeadlines.com/2017/06/27/kap alpakan/ … MALIWANAG na nagkaroon ng... http:// fb.me/4MUGhsFmb,,,#ISIS #Marawi #Terorismo,8.79688E+17,https://twitter.com/Side_View/status/879688110510006272,
Politiko_Ph,6/27/2017 21:09,0,1,Alam ko ang ginawa ko! @RRD_Davao : I had the big picture of Marawi conflict when I declared martial law http:// politics.com.ph/alam-ko-ang-gi nawa-ko-duterte-big-picture-marawi-conflict-declared-martial-law/ …,,@RRD_Davao,,8.79688E+17,https://twitter.com/Politiko_Ph/status/879688036312768513,
ilovepagadian,6/27/2017 21:08,0,0,China donates PHP 15 M for Marawi rehab - http://www. ilovepagadian.com/china-donates- php-15-m-for-marawi-rehab/ … pic.twitter.com/iqeWBb9CtL,,,,8.79688E+17,https://twitter.com/ilovepagadian/status/879687989365948416,
pinoynewsonline,6/27/2017 21:08,0,0,Rodrigo Duterte News | TATAK DUTERTE SUMAGOT! GALING sa MARAWI ! SUMMA CUM LAUDE sa UNIVERSITY OF More info:... http:// fb.me/1berVgF5N,,,,8.79688E+17,https://twitter.com/pinoynewsonline/status/879687839016988672,
Duterte_Tracker,6/27/2017 21:07,0,0,Grupong GABRIELA INAKUSAHAN ang mga SUNDALO ng PANGHAHALAY sa ilang residente sa MARAWI City Grupong GABRIELA INAK… http:// ift.tt/2sMBpnX,,,,8.79688E+17,https://twitter.com/Duterte_Tracker/status/879687755202256897,
beagal11,6/27/2017 21:07,0,0," @cnnphilippines : Duterte: We will rebuild Marawi pic.twitter.com/4OjhPyI2nL "" teary eyed but Filipinos are strong",,,,,,
tatancast,6/27/2017 21:07,0,0,Follow this thread and read abt #KagaguhanNiDuterte and his absence of accountability re #Marawi ,,,,,,
sr_ekot,6/27/2017 21:07,5,1,IS stärker sin ställning i staden Marawi i Filippinerna och använder civila som sköldar http:// t.sr.se/2tfeDpp pic.twitter.com/4lLlgYUnDy,,,,8.79688E+17,https://twitter.com/sr_ekot/status/879687512448544771,
Spontaneity1127,6/27/2017 21:06,0,0,Will watch the news again if it says the war in Marawi is over,,,,,,
Follow_Finance,6/27/2017 21:06,0,0,Hostages in Philippine town forced to fight,,,,,,
Adam_Pooley,6/27/2017 21:06,0,0,It's so sad to hear about what is happening in Marawi,,,,8.79687E+17,https://twitter.com/Adam_Pooley/status/879687342440710144,
Portgas_Cymer,6/27/2017 21:06,0,1,Ipadala na sa marawi ang messenger RIP https:// twitter.com/IyaaaNicole/st atus/879687163780059136 …,,,,8.79687E+17,https://twitter.com/Portgas_Cymer/status/879687339898839041,
dzxl558_rea,6/27/2017 21:05,0,0,Mga babaeng bihag ng maute terror group ginagawang sex slave sa Marawi City-Lt Col Herrera @NewsRmn,,@NewsRmn,,8.79687E+17,https://twitter.com/dzxl558_rea/status/879687113045712896,
inquirerdotnet,6/27/2017 21:05,7,23,China donates P15M for Marawi rehab,,,,,,
reliefweb,6/27/2017 21:05,0,0,#Philippines : Supporting mothers and newborns displaced by the #Marawi conflict http:// bit.ly/2rXDMld @unicefphils,,@unicefphils,#Philippines #Marawi,8.79687E+17,https://twitter.com/reliefweb/status/879687029738663938,
ryokokippeiyuu,6/27/2017 21:05,0,0,DND,,,,,,
ryokokippeiyuu,6/27/2017 21:04,0,0,"China has donated P15 million to the Philippines for the relief and rehabilitation efforts for Marawi City.""""",,,,8.79687E+17,https://twitter.com/ryokokippeiyuu/status/879686768819404800,
RitaBaua,6/27/2017 21:03,0,1,Before you rebuild Marawi ,,,,,,
nerowattz,6/27/2017 21:03,0,0,China donates P15M for Marawi rehab,,,,,,
cnnphilippines,6/27/2017 21:02,1,5,Duterte vows to rebuild Marawi | Newsroom live http:// cnn.ph/1LXc9jG,,,,8.79686E+17,https://twitter.com/cnnphilippines/status/879686475599630336,
inquirerdotnet,6/27/2017 21:02,3,3,Military: No US personnel hit by sniper fire in Marawi http:// ebx.sh/2teOLdn pic.twitter.com/1q3Qlv7RnN,,,,8.79686E+17,https://twitter.com/inquirerdotnet/status/879686352350171136,
jbarnachea_15,6/27/2017 21:02,0,0,Dadalhin daw ni mick yung marawi sa pup :((( jusmiyo haha,,,,8.79686E+17,https://twitter.com/jbarnachea_15/status/879686273706770432,
egdsgn,6/27/2017 21:01,0,0,Walang epekto sa ekonomiya ng bansa ang nangyayaring gulo sa Marawi City https:// politicsph.pogoport.com/walang-epekto- sa-ekonomiya-ng-bansa-ang-nangyayaring-gulo-sa-marawi-city/ …,,,,8.79686E+17,https://twitter.com/egdsgn/status/879686090625613825,
muzi_kha,6/27/2017 21:01,0,0,Walang epekto sa ekonomiya ng bansa ang nangyayaring gulo sa Marawi City https:// politicsph.pogoport.com/walang-epekto- sa-ekonomiya-ng-bansa-ang-nangyayaring-gulo-sa-marawi-city/ …,,,,8.79686E+17,https://twitter.com/muzi_kha/status/879686085756014593,
chris19thws,6/27/2017 21:01,0,0,Walang epekto sa ekonomiya ng bansa ang nangyayaring gulo sa Marawi City https:// politicsph.pogoport.com/walang-epekto- sa-ekonomiya-ng-bansa-ang-nangyayaring-gulo-sa-marawi-city/ …,,,,8.79686E+17,https://twitter.com/chris19thws/status/879686079925948416,
PoGo_Port,6/27/2017 21:01,0,0,Walang epekto sa ekonomiya ng bansa ang nangyayaring gulo sa Marawi City https:// politicsph.pogoport.com/walang-epekto- sa-ekonomiya-ng-bansa-ang-nangyayaring-gulo-sa-marawi-city/ …,,,,8.79686E+17,https://twitter.com/PoGo_Port/status/879686073902825472,
orga_ogop,6/27/2017 21:01,0,0,Walang epekto sa ekonomiya ng bansa ang nangyayaring gulo sa Marawi City https:// politicsph.pogoport.com/walang-epekto- sa-ekonomiya-ng-bansa-ang-nangyayaring-gulo-sa-marawi-city/ …,,,,8.79686E+17,https://twitter.com/orga_ogop/status/879686068240605184,
RTheKrak3n,6/27/2017 21:01,0,0,Walang epekto sa ekonomiya ng bansa ang nangyayaring gulo sa Marawi City https:// politicsph.pogoport.com/walang-epekto- sa-ekonomiya-ng-bansa-ang-nangyayaring-gulo-sa-marawi-city/ …,,,,8.79686E+17,https://twitter.com/RTheKrak3n/status/879686059206029314,
zyiteblog,6/27/2017 21:01,0,0,Negotiations with Isis 'will not help' Philippines retake control of Marawi http:// ow.ly/tleN50cr4yS,,,,8.79686E+17,https://twitter.com/zyiteblog/status/879686053547843584,
cherrestine,6/27/2017 20:59,0,0,' Marawi City will rise again ' - Duterte Latest Speech @Eid al-Fitr celebration - June 27: http:// youtu.be/jY5G6abvT4g?a via @YouTube,,@Eid @YouTube,,8.79686E+17,https://twitter.com/cherrestine/status/879685703252283393,
KYoshimasu,6/27/2017 20:59,0,3,I'm so fascinated with my new classmate who came from Marawi .,,,,8.79686E+17,https://twitter.com/KYoshimasu/status/879685687003369478,
DonAbritz,6/27/2017 20:59,0,3,That independence day speech of Marawi 's mayor @cnnphilippines #InsideMarawi,,@cnnphilippines,#InsideMarawi,8.79686E+17,https://twitter.com/DonAbritz/status/879685622612410368,
NewsWcn,6/27/2017 20:59,3,1,MARAWI : More than a month after taking #Marawi ,,,,,,
dutertenewsport,6/27/2017 20:59,0,0,MGA EVACUEES SA MARAWI CITY NAGKAKASAKIT NA DAHIL SA MARUMING TUBIG: http:// youtu.be/6LLfsp0GGv4?a via @YouTube,,@YouTube,,8.79686E+17,https://twitter.com/dutertenewsport/status/879685562571124736,
dominicabalus,6/27/2017 20:59,0,0,CNN's Inside Marawi is amazing,,,,8.79686E+17,https://twitter.com/dominicabalus/status/879685518090321920,
rimonbarry,6/27/2017 20:57,0,0,hahahaha! unsa na? ibala kog marawi ana?,,,,8.79685E+17,https://twitter.com/rimonbarry/status/879685190880174081,
haifaalfarabi,6/27/2017 20:57,1,0,Watching inside marawi #ALDUBARKADSinHK,,,#ALDUBARKADSinHK,8.79685E+17,https://twitter.com/haifaalfarabi/status/879685121804124162,
DZMMTeleRadyo,6/27/2017 20:57,1,0,AFP,,,,,,
betseyklark,6/27/2017 20:56,0,1,#MadeInChina gadget w/ a manual in chinese characters....or maybe they want to join the Marawi war so they can copy any American war gadget.,,,#MadeInChina,8.79685E+17,https://twitter.com/betseyklark/status/879684984696483845,
SaladinAlDronni,6/27/2017 20:56,0,1,@inquirerdotnet Duterte says he knew Marawi conflict ‘would be a long fight’ http:// newsinfo.inquirer.net/909241/duterte -says-he-knew-marawi-conflict-would-be-a-long-fight …,,@inquirerdotnet,,8.79685E+17,https://twitter.com/SaladinAlDronni/status/879684959568617473,
phildaily,6/27/2017 20:54,0,0,Central Luzon cops sent to Mindanao to help end Marawi crisis - http:// Sun.Star https:// goo.gl/fb/kb4LzQ,,,,8.79684E+17,https://twitter.com/phildaily/status/879684426002771968,
SE0ULIB0G,6/27/2017 20:54,0,2,the Muslims who chose to remain at marawi for the Christians ㅠㅠㅠ ah this is making me so emotional,,,,8.79684E+17,https://twitter.com/SE0ULIB0G/status/879684338031316992,
2ANow,6/27/2017 20:53,5,3,Mohammed Hides Behind Christians Philippines says no deal with Islamists who seized Marawi http:// dailym.ai/2uce6ls via @MailOnline,,@MailOnline,,8.79684E+17,https://twitter.com/2ANow/status/879684206883897344,
DouayRheims,6/27/2017 20:52,2,1,Philippines in besieged city of Marawi forced to join Isil and become sex slaves,,,,,,
nerowattz,6/27/2017 20:52,0,0,China donates P15M for Marawi rehabilitation http:// inq.ph/inqmobileapp http:// ift.tt/2rX45Yx,,,,8.79684E+17,https://twitter.com/nerowattz/status/879683850242281472,
Emanaenaeeee,6/27/2017 20:52,0,0,Change is coming nga,,,,,,
DuterteHolic,6/27/2017 20:52,0,0,Duterte says he knew Marawi conflict ‘would be a long fight’ http:// dlvr.it/PQRKxl pic.twitter.com/c7Ww7w1nni,,,,8.79684E+17,https://twitter.com/DuterteHolic/status/879683764183486466,
trishalistanco_,6/27/2017 20:51,0,1,tapon ko sila sa marawi ,,,,,,
NCorralesINQ,6/27/2017 20:51,0,1,China donates P15M for Marawi rehabilitation http:// globalnation.inquirer.net/158454/china-d onates-p15m-marawi-rehabilitation …,,,,8.79684E+17,https://twitter.com/NCorralesINQ/status/879683672424685571,
prcsthea,6/27/2017 20:51,0,0,Ug naa ko dri lupig pa man ang gyera sa marawi -_-,,,,8.79684E+17,https://twitter.com/prcsthea/status/879683557542641664,
jhonex38,6/27/2017 20:51,0,0,When Social Media Can Help ( Marawi City War) @jakodeleon please let the vlog squad do this sir jako https://www. youtube.com/watch?v=laQ7Zk Qg1Co&feature=share …,,@jakodeleon,,8.79683E+17,https://twitter.com/jhonex38/status/879683481759961088,
primpaypon,6/27/2017 20:50,0,1,I hope all those who made Marawi vulnerable & unguarded to siege are watching #InsideMarawi . I hope they're feeling all the guilt.,,,#InsideMarawi,8.79683E+17,https://twitter.com/primpaypon/status/879683342102286338,
manilabulletin,6/27/2017 20:50,3,0,DOH: 27 Marawi evacuees have died - Read: http:// bit.ly/2tigECf #BeFullyInformed,,,#BeFullyInformed,8.79683E+17,https://twitter.com/manilabulletin/status/879683237353857025,
ABSCBNNews,6/27/2017 20:50,2,18,AFP: Alleged Maute member ferrying ammunition to Marawi nabbed http:// bit.ly/2tfqxj4,,,,8.79683E+17,https://twitter.com/ABSCBNNews/status/879683231775301632,
marawi_93,6/27/2017 20:49,1,1,الله يديم عمر اللحظات الحلوه بين آهلي,,,,8.79683E+17,https://twitter.com/marawi_93/status/879683221776211968,
gmanewsfacebook,6/27/2017 20:49,0,0,China has donated P15 million to the Philippines for the relief and rehabilitation efforts for Marawi City. http:// fb.me/5x2FrNDIW,,,,8.79683E+17,https://twitter.com/gmanewsfacebook/status/879683166499258368,
j_mreyes,6/27/2017 20:49,1,0,Chinese Amb Zhao Jinhua hands over China's P15 million donation for the Marawi relief & rehab ops @Malaya_Online PPD pic.twitter.com/YvOlbKzTtq,,@Malaya_Online,,8.79683E+17,https://twitter.com/j_mreyes/status/879683138187689984,
werandj,6/27/2017 20:49,0,0,Babangon muli ang Marawi . Pati si Duterte babangon din kapag pagod ng magtamad-tamaran.,,,,8.79683E+17,https://twitter.com/werandj/status/879683096970272768,
officialspecops,6/27/2017 20:48,0,0,Philippines Won’t Negotiate with Rebels That Seized Marawi http:// specialoperations.com/31144/philippi nes-wont-negotiate-rebels-seized-marawi/ … pic.twitter.com/JS35RrvcJg,,,,8.79683E+17,https://twitter.com/officialspecops/status/879682973624406016,
Donnaroseamor16,6/27/2017 20:47,0,0,Omaygosh! Kulbaa naku uy! Abi naku mga Maute nay gidakop sa mga pulis. kinginaa Taga marawi lg diay tung mga... http:// fb.me/1cRlMRmMQ,,,,8.79683E+17,https://twitter.com/Donnaroseamor16/status/879682680568381440,
philippinenews7,6/27/2017 20:47,0,0,DND,,,,,,
egdsgn,6/27/2017 20:46,0,0,Ilang bala at gun accessories,,,,,,
muzi_kha,6/27/2017 20:46,0,0,Ilang bala at gun accessories,,,,,,
chris19thws,6/27/2017 20:46,0,0,Ilang bala at gun accessories,,,,,,
PoGo_Port,6/27/2017 20:46,0,0,Ilang bala at gun accessories,,,,,,
orga_ogop,6/27/2017 20:46,0,0,Ilang bala at gun accessories,,,,,,
RTheKrak3n,6/27/2017 20:45,0,0,Ilang bala at gun accessories,,,,,,
NofNewsFilipino,6/27/2017 20:45,0,0,Philippines: Civilians rescued from conflict zone in Marawi https:// goo.gl/x3qcd1 The post Philippines: Civilians rescued from ...,,,,8.79682E+17,https://twitter.com/NofNewsFilipino/status/879682208838991872,
inquirer_libre,6/27/2017 20:45,1,1,Lorenzana: Marawi conflict may end in a week or two http:// ebx.sh/2sWn9Yq pic.twitter.com/0xsxzpZs7V,,,,8.79682E+17,https://twitter.com/inquirer_libre/status/879682067000414208,
accidental_luv,6/27/2017 20:45,0,0,Marawi heart breaking,,,,8.79682E+17,https://twitter.com/accidental_luv/status/879682049384210433,
EagleNewsPH,6/27/2017 20:45,2,7,"President Duterte assures war-torn Marawi will rise as a prosperous city again"" - http:// bit.ly/2sWy3NM pic.twitter.com/k5UVGw9JJt""",,,,8.79682E+17,https://twitter.com/EagleNewsPH/status/879682032028307457,
BLISSMAN18,6/27/2017 20:44,0,0,And I thought only Phil marine bombers could kill their comrades like they did in Marawi last week. Friendly fire n friendly grenades. WOW!,,,,8.79682E+17,https://twitter.com/BLISSMAN18/status/879681951564611584,
momblogger,6/27/2017 20:44,0,0,I think twice pa lang. She concerns herself with Marawi before her confirmation,,,,8.79682E+17,https://twitter.com/momblogger/status/879681840679759872,
radyopilipinas1,6/27/2017 20:44,0,0,Navy's SSV delivers 600 tons of relief supplies for affected Marawi residents / PNA,,,,8.79682E+17,https://twitter.com/radyopilipinas1/status/879681817573343233,
vielen1,6/27/2017 20:44,0,0,sir i want also to send to our soldiers in Marawi . How can I send?,,,,8.79682E+17,https://twitter.com/vielen1/status/879681789446414337,
SE0ULIB0G,6/27/2017 20:42,0,0,i can't focus on my homeworks while watching the news of marawi 's situationㅠㅠㅠ istg my heart hurts so fucking much,,,,8.79681E+17,https://twitter.com/SE0ULIB0G/status/879681411103379456,
NofNewsFilipino,6/27/2017 20:42,0,0,Fighting continues in Marawi after the end of Eid truce https:// goo.gl/7RFtf2 The post Fighting continues in Marawi after the end of ...,,,,8.79681E+17,https://twitter.com/NofNewsFilipino/status/879681402362404864,
gladJAYtor,6/27/2017 20:42,0,0,May nakapansin kasi a few days ago at nagshare na ang EU & US may donation sa Marawi tapos si China & Russia wala. https:// twitter.com/LeilasINQ/stat us/879677154811797504 …,,,,8.79681E+17,https://twitter.com/gladJAYtor/status/879681343185051648,
egdsgn,6/27/2017 20:42,0,0,DepEd,,,,,,
muzi_kha,6/27/2017 20:42,0,0,DepEd,,,,,,
chris19thws,6/27/2017 20:42,0,0,DepEd,,,,,,
PoGo_Port,6/27/2017 20:42,0,0,DepEd,,,,,,
gmanews,6/27/2017 20:42,13,107,China gives P15M for Marawi City relief,,,,,,
orga_ogop,6/27/2017 20:42,0,0,DepEd,,,,,,
RTheKrak3n,6/27/2017 20:42,0,0,DepEd,,,,,,
0hanin0,6/27/2017 20:41,0,1,pic.twitter.com/mqA5Ns4l5h,,,,8.79681E+17,https://twitter.com/0hanin0/status/879681174511255552,
riveraljohnrey,6/27/2017 20:41,0,0,Pres Duterte sa pagdiriwang ng Eid'l Fitr sa Malacañang - WE WILL REBUILD MARAWI : http:// youtu.be/Z-mCn5znhfk?a via @YouTube,,@YouTube,,8.79681E+17,https://twitter.com/riveraljohnrey/status/879681028222316544,
SirESCALERA,6/27/2017 20:40,0,0,One thing I promised you,,,,,,
syqau,6/27/2017 20:40,0,1,Militants slowly being driven out of Marawi http://news.sky.com:80/video/militants-slowly-being-driven-out-of-marawi-10928371 news.sky.com/video/militant …,,,,8.79681E+17,https://twitter.com/syqau/status/879680736038727680,
Hippy_Monday,6/27/2017 20:40,0,0,Marawi Day35：武装派４人の人質を断頭する。これからは、比政府が拘束したマウテ両親と関係者　と　マウテ・アブ・黒い旗連合軍が拘束している人質　の交換ネゴシエーションとなるかな？ http://www. benarnews.org/english/news/p hilippine/philippines-militants-06262017141341.html …,,,,8.79681E+17,https://twitter.com/Hippy_Monday/status/879680720263798784,
theoneyounique,6/27/2017 20:39,0,0,Beeeh di kasi,,,,,,
inquirer_libre,6/27/2017 20:39,0,0,Bullet,,,,,,
piyamatienz,6/27/2017 20:38,0,0,#kakaiyak #marawi #lovelylakelanao,,,#kakaiyak #marawi #lovelylakelanao,8.7968E+17,https://twitter.com/piyamatienz/status/879680248295469056,
jorgesaquin,6/27/2017 20:37,0,0,aniya ay may natanggap na siyang intelligence report na nag-iimbak ng mga bala at armas ang maute sa marawi bago... http:// fb.me/7p4UaAeAd,,,,8.7968E+17,https://twitter.com/jorgesaquin/status/879680187142635520,
acmappala,6/27/2017 20:37,0,0,Punta na lang ako sa Marawi,,,,8.7968E+17,https://twitter.com/acmappala/status/879680061321789441,
alfred_whitman,6/27/2017 20:37,0,0,"This isn't a city fracturing along religious lines"" says Asia Correspondent on the conflict in Marawi http:// trib.al/SelEVbz @skynews""",,@skynews,,8.7968E+17,https://twitter.com/alfred_whitman/status/879679960260239360,
gmanews,6/27/2017 20:37,2,6,Defense and military officials expect the crisis in Marawi to end before Pres. Duterte's second SONA on July 24. http:// bit.ly/2sWlWQJ pic.twitter.com/fEk3crdljK,,,,8.7968E+17,https://twitter.com/gmanews/status/879679960251813888,
faithfulnews,6/27/2017 20:36,0,0,Christians in Mindanao mostly unaffected by violence in Marawi https://www. dub.io/s/226001 #asian_access #isis pic.twitter.com/4VGObFFHvN,,,#asian_access #isis,8.7968E+17,https://twitter.com/faithfulnews/status/879679863204061184,
ailagallo,6/27/2017 20:36,0,1,Mga tine-train pra sa marawi hahahah,,,,8.7968E+17,https://twitter.com/ailagallo/status/879679853468856320,
LOCALNEWSNgayon,6/27/2017 20:36,0,0,China gives P15M for Marawi City relief,,,,,,
nerowattz,6/27/2017 20:36,0,0,Duterte says he knew Marawi conflict ‘would be a long fight’ http:// inq.ph/inqmobileapp InquirerMobile http:// ift.tt/2sMOv4Q,,,,8.7968E+17,https://twitter.com/nerowattz/status/879679781763252224,
disasters_ph,6/27/2017 20:36,0,0,Munti donates ₱2M to Marawi ; 1st in MM - The Standard http:// bit.ly/2tglRtF,,,,8.7968E+17,https://twitter.com/disasters_ph/status/879679719590985728,
sunstarcebu,6/27/2017 20:36,0,0,Ammunition and firearms accessories were left as relief goods intended for Marawi City. - Police | http:// snstr.co/1Gd,,,,8.7968E+17,https://twitter.com/sunstarcebu/status/879679707607846912,
junjijayme165,6/27/2017 20:35,0,1,If Marawi had black sand maybe China would have donated more than P15 million. https:// twitter.com/rapplerdotcom/ status/879666858567188480 …,,,,8.7968E+17,https://twitter.com/junjijayme165/status/879679669452197888,
trishamacas,6/27/2017 20:35,0,1,China gives P15M for Marawi City relief,,,,,,
trishamacas,6/27/2017 20:34,0,2,Duterte on Marawi crisis: I always knew it would be a long fight | News | GMA News Online http://www. gmanetwork.com/news/news/nati on/616084/duterte-on-marawi-crisis-i-always-knew-it-would-be-a-long-fight/story#sthash.yeLqs4Tl.uxfs … via @gmanews,,@gmanews,#sthash,8.79679E+17,https://twitter.com/trishamacas/status/879679409468301312,
Brigada_GNTV,6/27/2017 20:34,1,1,Sa kaguluhan sa Marawi ,,,,,,
newsmap_pl,6/27/2017 20:33,0,0,Zakładnicy w mieście #Marawi zmuszani są do niewolnictwa seksualnego #Filipiny http:// newsmap.pl/news/filipiny- zakladnicy-z-marawi-zmuszeni-do-walki#news-25048 … pic.twitter.com/4HDjhW4q5d,,,#Marawi #Filipiny #news,8.79679E+17,https://twitter.com/newsmap_pl/status/879679190798401536,
LilyT32,6/27/2017 20:33,0,0,Philippines: Aiding displaced families in remote areas outside Marawi #humanitarian #newzealand #auckland pic.twitter.com/7qTSYKptSX,,,#humanitarian #newzealand #auckland,8.79679E+17,https://twitter.com/LilyT32/status/879679135005782016,
