username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
hapeeshart;2017-06-12 07:51;1;3;"peste talaga yang nagkakalat na pede na umuwi ngayon sa marawi myakuwa kano a maute ow targi niyo a style eu anan";;;;"874051387226599424";https://twitter.com/hapeeshart/status/874051387226599424
jervismanahan;2017-06-12 07:51;0;1;"Huge explosions heard from the Provincial Capitol in Marawi City a few moments before they raise PH flag for independence day @PTVph";;@PTVph;;"874051382596165632";https://twitter.com/jervismanahan/status/874051382596165632
inquirerdotnet;2017-06-12 07:51;1426;2277;"High noon salute to Marawi heroes #IndependenceDay http:// ebx.sh/2rQajfb pic.twitter.com/dVdZPiweWN";;;#IndependenceDay;"874051369447174144";https://twitter.com/inquirerdotnet/status/874051369447174144
newsteam_13;2017-06-12 07:50;0;0;"Retweeted OPAPP ( @peacegovph ): All set for the flag raising here in Marawi City. pic.twitter.com/zpUurOF828 http:// fb.me/1q9f7Fh08";;@peacegovph;;"874051365286367232";https://twitter.com/newsteam_13/status/874051365286367232
1abuazzam;2017-06-12 07:50;10;13;"difference is we want Pnoy to hang for mamasapano but celebrate Digong's fearless war on Marawi city! https:// twitter.com/FDPascual/stat us/873921318382690304 …";;;;"874051345451503617";https://twitter.com/1abuazzam/status/874051345451503617
DONUTDRINKNIALL;2017-06-12 07:50;0;3;"I saw someone's name is no to martial law. Are u from marawi ba? I mean mindanao?";;;;"874051321749426178";https://twitter.com/DONUTDRINKNIALL/status/874051321749426178
junieflorsss;2017-06-12 07:49;0;0;"Praying for Marawi https:// twitter.com/cnnphilippines /status/874030342339833856 …";;;;"874051115414765568";https://twitter.com/junieflorsss/status/874051115414765568
docanton;2017-06-12 07:49;0;0;"This Independence Day let us all pray for peace to finally prevail in Marawi and all over the… https://www. instagram.com/p/BVN-QJlgzDk/";;;;"874051028718686208";https://twitter.com/docanton/status/874051028718686208
in_christalone;2017-06-12 07:49;0;1;"Salute and respect to our soldiers! Thanks for your sacrifices. Happy Independence day! #prayforMarawi #HeroesinMarawi #ThankyouAFP";;;#prayforMarawi #HeroesinMarawi #ThankyouAFP;"874050914713182208";https://twitter.com/in_christalone/status/874050914713182208
in_christalone;2017-06-12 07:49;0;0;"Salute and respect to our soldiers! Thanks for your sacrifices. Happy Independence day! #prayforMarawi #HeroesinMarawi #ThankyouAFP https:// twitter.com/chiarazambrano /status/873746881964195840 …";;;#prayforMarawi #HeroesinMarawi #ThankyouAFP;"874050878994399232";https://twitter.com/in_christalone/status/874050878994399232
itsireneortega;2017-06-12 07:48;0;0;"Onta ma ondang na ang war sa marawi krong adlawa";;;;"874050654322384897";https://twitter.com/itsireneortega/status/874050654322384897
anjelkamarya;2017-06-12 07:48;0;0;"Its great to see the people of Marawi gathered at the Lanao del Norte Capitol for the Philippine flag raising. #IndependenceDayPH";;;#IndependenceDayPH;"874050621506113536";https://twitter.com/anjelkamarya/status/874050621506113536
rho_meo;2017-06-12 07:47;0;0;"High noon salute to Marawi heroes http:// newsinfo.inquirer.net/904568/high-no on-salute-to-marawi-heroes …";;;;"874050555454177280";https://twitter.com/rho_meo/status/874050555454177280
mckeonmk;2017-06-12 07:47;0;0;"via @npr : U.S. Backs Bid To Reclaim Marawi As 13 Philippine Marines Killed In Fighting http:// n.pr/2t5UuyF";;@npr;;"874050459186503680";https://twitter.com/mckeonmk/status/874050459186503680
Kluuuuyd;2017-06-12 07:47;0;0;"Dapat dili sa mag celebrate para may isang holiday na naman pag okay na ang marawi https:// twitter.com/kluuuuyd/statu s/874050323542794240 …";;;;"874050447723577344";https://twitter.com/Kluuuuyd/status/874050447723577344
Kluuuuyd;2017-06-12 07:46;0;2;"How can they celebrate Independence day if there's still a collision between Maute group in Marawi City ?";;;;"874050323542794240";https://twitter.com/Kluuuuyd/status/874050323542794240
RaePiss;2017-06-12 07:46;0;7;"Okay lang ang 2hrs of sleep? Nakapa pa mag red lipstick? For the love of Independence day celebration. Sana maging malaya na ang Marawi ! pic.twitter.com/ed2yTq4Sj2";;;;"874050295344406528";https://twitter.com/RaePiss/status/874050295344406528
in_christalone;2017-06-12 07:46;0;0;"Salute and respect to our soldiers! Thanks for your sacrifices. Happy Independence day! #prayforMarawi #HeroesinMarawi #ThankyouAFP";;;#prayforMarawi #HeroesinMarawi #ThankyouAFP;"874050292521750529";https://twitter.com/in_christalone/status/874050292521750529
cnntoday;2017-06-12 07:46;3;4;"@davidyusantos of @cnnphilippines reports on #Philippines #Marawi #ISIS #Duterte on @cnntoday w/ @paulanewtonCNN http:// snpy.tv/2rQhfsQ";;@davidyusantos @cnnphilippines @cnntoday @paulanewtonCNN;#Philippines #Marawi #ISIS #Duterte;"874050289006895104";https://twitter.com/cnntoday/status/874050289006895104
AziuqRamlee;2017-06-12 07:46;0;0;"Let's pray for our soldiers around the Ph protecting our land and our people. #PhSoldiers #PrayforMarawi #WorldPeace";;;#PhSoldiers #PrayforMarawi #WorldPeace;"874050274914074624";https://twitter.com/AziuqRamlee/status/874050274914074624
jervismanahan;2017-06-12 07:46;1;0;"Soldiers now ready to raise PH flag despite ongoing war in Marawi City @PTVph pic.twitter.com/vtgU9o4rmn";;@PTVph;;"874050227010797572";https://twitter.com/jervismanahan/status/874050227010797572
CheriePapasin;2017-06-12 07:46;0;1;"Kalayaan sa Marawi #IndependenceDay";;;#IndependenceDay;"874050210304884736";https://twitter.com/CheriePapasin/status/874050210304884736
