username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DavidRobie;2017-05-29 07:57;0;-1;"Asia Pacific Report: Marawi retrieves bodies on streets amid Philippines air strikes #terrorism #philippines http:// asiapacificreport.nz/2017/05/29/mar awi-retrieves-bodies-on-streets-amid-philippines-air-strikes/ …";;;#terrorism #philippines;"868979685798969345";https://twitter.com/DavidRobie/status/868979685798969345
edalegre8;2017-05-29 07:56;0;-1;"It must be said that Muslims all over Marawi have been protecting their Christian friends in many different ways.... http:// fb.me/1ccVM7lnH";;;;"868979408018653184";https://twitter.com/edalegre8/status/868979408018653184
supermacbaemac;2017-05-29 07:56;0;-1;"#PrayForMarawi #prayfortheworld #stopviolence pic.twitter.com/UhcsfWGWoK";;;#PrayForMarawi #prayfortheworld #stopviolence;"868979228619845632";https://twitter.com/supermacbaemac/status/868979228619845632
ahmed_die;2017-05-29 07:55;0;-1;"Duterte Ajak Pemberontak Bergabung Menumpas Militan di Marawi http:// dlvr.it/PGH2dc";;;;"868978977787985920";https://twitter.com/ahmed_die/status/868978977787985920
meteorflower30;2017-05-29 07:55;5;-1;"Kaya pala na food poison ang Prisoner sa Bilibid at attack sa Marawi . para wag mapansin ang PDAF. Style LP https:// twitter.com/philippinestar /status/868969808326307840 …";;;;"868978954228514816";https://twitter.com/meteorflower30/status/868978954228514816
DustyFae;2017-05-29 07:53;0;-1;"Huge Number TRAPPED in MARAWI as DUTERTE push further https:// youtu.be/mIjijfMRdQc via @YouTube";;@YouTube;;"868978603458953217";https://twitter.com/DustyFae/status/868978603458953217
VOP_World;2017-05-29 07:53;0;-1;"Current situation around Marawi City, #Philippines . File -- @rongagalac pic.twitter.com/h7mFfWbkmu";;@rongagalac;#Philippines;"868978450840866816";https://twitter.com/VOP_World/status/868978450840866816
meteorflower30;2017-05-29 07:52;2;-1;"Mga Taga UP sa Marawi kayo mag rally ng stop martial Law, BILIS !!!! https:// twitter.com/benign0/status /868957896511442944 …";;;;"868978304610586624";https://twitter.com/meteorflower30/status/868978304610586624
srsasot;2017-05-29 07:51;22;-1;"Sa mga taong nagtatanong po sa akin kung ano ang legitimate na nangangalap ng donation para sa Marawi . Iisa lang... http:// fb.me/8uR0oLPB0";;;;"868978014520049664";https://twitter.com/srsasot/status/868978014520049664
okezonenews;2017-05-29 07:50;1;-1;"Duterte Ajak Pemberontak Bergabung Menumpas Militan di Marawi http:// okz.me/CX72D pic.twitter.com/0fyfD3nxXO";;;;"868977791005409281";https://twitter.com/okezonenews/status/868977791005409281
nrjsbr;2017-05-29 07:50;0;-1;"Bodies in marawi are starting to stink daw, some of the bodies were consumed by dogs :(";;;;"868977720369205249";https://twitter.com/nrjsbr/status/868977720369205249
newsjsDE;2017-05-29 07:49;0;-1;"Philippinen: Schlacht um Marawi - Telepolis http:// dlvr.it/PGH0Zf #Nachrichten pic.twitter.com/6BK34TbDBx";;;#Nachrichten;"868977469772111872";https://twitter.com/newsjsDE/status/868977469772111872
DinahDraws;2017-05-29 07:49;0;-1;"Muslims help Christians hide and head out of Marawi http://www. philstar.com/nation/2017/05 /29/1704467/muslims-help-christians-hide-and-head-out-marawi …";;;;"868977446946693120";https://twitter.com/DinahDraws/status/868977446946693120
tapatnapilipino;2017-05-29 07:48;2;-1;"@leahnavarro Punta ka ng Marawi at isama mo si Jim Paredes, Cynthia Patag at Erik Matti---if u really care the people of Marawi . Hypocrites!";;@leahnavarro;;"868977405536292864";https://twitter.com/tapatnapilipino/status/868977405536292864
brigadanational;2017-05-29 07:48;0;-1;"'Cellphone signals sa Marawi , planong putulin'- AFP http:// bit.ly/2rdj0Ap pic.twitter.com/m7Do60G5PH";;;;"868977370752966657";https://twitter.com/brigadanational/status/868977370752966657
tyedmnl888;2017-05-29 07:48;0;-1;"yes you're comfortable armchair. Why not tweet from marawi ....";;;;"868977303010684929";https://twitter.com/tyedmnl888/status/868977303010684929
alex_kovaleski;2017-05-29 07:48;3;-1;"The Philippines in flames: citizens flee as Isis flag flies over Marawi – in pictures | The Guardian https://www. theguardian.com/global-develop ment/gallery/2017/may/26/the-philippines-in-flames-citizens-flee-isis-flag-marawi?CMP=fb_gu …";;;;"868977271981428736";https://twitter.com/alex_kovaleski/status/868977271981428736
victor528721;2017-05-29 07:48;0;-1;"mga LGU at mga Inteligence Military ang may sala...bakit pa sila pinasasahod at binoto tas may ISIS na sa MARAWI ...";;;;"868977212036235265";https://twitter.com/victor528721/status/868977212036235265
AAA_Pro_DDS;2017-05-29 07:48;13;-1;"Putang ina kayo feeling computer games lng ang gulo sa marawi tunay na terorista kayo mga LP at criminal pak u #LpLovesMaute pic.twitter.com/nc31U4T9yy";;;#LpLovesMaute;"868977184328695808";https://twitter.com/AAA_Pro_DDS/status/868977184328695808
nrjsbr;2017-05-29 07:48;0;-1;"I really miss Marawi , I regret transferring from other school, I regret leaving my home.";;;;"868977183859003392";https://twitter.com/nrjsbr/status/868977183859003392
edalegre8;2017-05-29 07:47;0;-1;"Avoiding sniper fire, from an undetermined window, along a row of tall houses. An everyday ordeal for soldiers in Marawi City.";;;;"868977146563149824";https://twitter.com/edalegre8/status/868977146563149824
Radyo_Agila1062;2017-05-29 07:47;0;-1;"6 na pulis sa Calabarzon na sangkot sa iligal na droga, , ipinadeploy sa Marawi City. (wilsonpalima)";;;;"868976946729730048";https://twitter.com/Radyo_Agila1062/status/868976946729730048
Reyqueencesss;2017-05-29 07:46;0;-1;"Mimbaw dun a Marawi .. mlagid so myamatay a da malkat, basura ago so mga myangaado a sda.";;;;"868976858792026113";https://twitter.com/Reyqueencesss/status/868976858792026113
PrinzRiki0812;2017-05-29 07:46;0;-1;"Magkakautak nga kayo @Jimparedes @raissawriter @mariaressa BUGOK! Kailan pala kayo ppunta ng Mindanao lalo na sa Marawi ? @pompeelavina pic.twitter.com/Zg3iN6JFl5";;@Jimparedes @raissawriter @mariaressa @pompeelavina;;"868976680810856448";https://twitter.com/PrinzRiki0812/status/868976680810856448
CDN37;2017-05-29 07:45;1;-1;"#NCDNFinDeSemana : 42 mil personas permanecen en refugios cerca Marawi pic.twitter.com/TaZxqCTrEl";;;#NCDNFinDeSemana;"868976640084365313";https://twitter.com/CDN37/status/868976640084365313
awesomeseminars;2017-05-29 07:45;0;-1;"#breakingnews #isis Philippines in Crisis: Duterte Declares Martial Law Amid Marawi Terror Siege http:// ow.ly/qKQu50bN32U";;;#breakingnews #isis;"868976572254101504";https://twitter.com/awesomeseminars/status/868976572254101504
geek_female;2017-05-29 07:45;0;-1;"Setuju. Jangan sampai terlambat seperti Marawi .";;;;"868976540721086464";https://twitter.com/geek_female/status/868976540721086464
nppaimages;2017-05-29 07:43;0;-1;"Sixty-one terrorists were killed and 124 civilians were assisted and rescued from Marawi City, in an update from... http:// fb.me/8FCokCiPP";;;;"868976135371194372";https://twitter.com/nppaimages/status/868976135371194372
cnnphilippines;2017-05-29 07:43;11;-1;"AFP: We will secure Marawi at earliest possible time http:// cnn.ph/2r6ifqJ pic.twitter.com/IjG8dkHHcz";;;;"868976044316938240";https://twitter.com/cnnphilippines/status/868976044316938240
fsantiagoA;2017-05-29 07:43;1;-1;"Putang***tlaga ang baguilat na ito,ang gling magRECITE w/o thinking,lahat ng L.P. pumunta kayo sa Marawi , kinninayu!";;;;"868975970354577408";https://twitter.com/fsantiagoA/status/868975970354577408
newsjsdeCH;2017-05-29 07:42;0;-1;"Philippinen: Schlacht um Marawi - Telepolis http:// dlvr.it/PGGwfX pic.twitter.com/WR0S9ZJwlu";;;;"868975720583667713";https://twitter.com/newsjsdeCH/status/868975720583667713
webnotitarde;2017-05-29 07:42;1;-1;"El ejército decidió crear un plan de ataque directo contra los terroristas en Marawi http:// ht.ly/A2by30c74rv";;;;"868975675583078400";https://twitter.com/webnotitarde/status/868975675583078400
ivalnaz;2017-05-29 07:41;0;-1;"61 terrorists killed, 124 civilians rescued in Marawi clearing ops http:// fb.me/1kliJeAYQ";;;;"868975656062693376";https://twitter.com/ivalnaz/status/868975656062693376
TWTHEREDDRAGON;2017-05-29 07:41;9;-1;"Sister-n-law escaped city - others weren't so lucky. Siege still in #Marawi Executing people who can't quote Koran https://www. yahoo.com/news/isis-figh ters-apos-execute-civilians-100028840.html …";;;#Marawi;"868975631970840577";https://twitter.com/TWTHEREDDRAGON/status/868975631970840577
NewsRmn;2017-05-29 07:41;0;-1;"Napapatay sa gulo sa Marawi City, umabot na sa 95 katao https:// rmn.ph/napapatay-sa-g ulo-sa-marawi-city-umabot-na-sa-95-katao/ … via @rmnnetworks";;@rmnnetworks;;"868975607962402816";https://twitter.com/NewsRmn/status/868975607962402816
BPIARMM;2017-05-29 07:41;2;-1;"Here are the latest updates from the ARMM regional government on the Marawi City crisis, with figures from the... http:// fb.me/8m3M22lP6";;;;"868975429318713344";https://twitter.com/BPIARMM/status/868975429318713344
PoGo_Port;2017-05-29 07:40;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// goo.gl/Ed91dp pic.twitter.com/Sta4NBmWOo";;;;"868975235298545664";https://twitter.com/PoGo_Port/status/868975235298545664
info_Ve;2017-05-29 07:40;0;-1;"El ejército decidió crear un plan de ataque directo contra los terroristas en Marawi http:// ift.tt/2rvGAZU";;;;"868975233499320324";https://twitter.com/info_Ve/status/868975233499320324
RTheKrak3n;2017-05-29 07:40;0;-1;"Mga #evacuees , #collateral_damage daw ng bakbakan sa #Marawi http:// dlvr.it/PGGvZS pic.twitter.com/bict6J8nep";;;#evacuees #collateral_damage #Marawi;"868975221226717184";https://twitter.com/RTheKrak3n/status/868975221226717184
DZMMTeleRadyo;2017-05-29 07:40;0;-1;"Para sa pamilya: Buntis, nagpipilit bumalik sa Marawi para sumaklolo sa naiwang kaanak http:// bit.ly/2qq4HZT pic.twitter.com/gHvvbXiKEq";;;;"868975171654135808";https://twitter.com/DZMMTeleRadyo/status/868975171654135808
adeva009;2017-05-29 07:39;0;-1;"Muslims help Christians hide and head out of Marawi http:// fb.me/JDd0kJ5S";;;;"868975149541801985";https://twitter.com/adeva009/status/868975149541801985
KMcMays;2017-05-29 07:39;1;-1;"2000 Trapped In Marawi ,Philippines By ISIS-Linked Group, 97 Killed As Military Tries To Free City http://www. weaselzippers.us/341096-2000-tr apped-in-marawi-philippines-by-isis-linked-group-97-killed-as-military-tries-to-free-city/ … via @weaselzippers";;@weaselzippers;;"868975065148395520";https://twitter.com/KMcMays/status/868975065148395520
puisina;2017-05-29 07:39;0;-1;"http:// goo.gl/G3voB6 Tanggapan Jusuf Kalla Soal 11 Warga Indonesia di Marawi";;;;"868974957585473536";https://twitter.com/puisina/status/868974957585473536
RadyoBisyon;2017-05-29 07:38;0;-1;"RADYOBISYON BALITA: Update sa Marawi City http:// fb.me/wwBOlw9O";;;;"868974913218121728";https://twitter.com/RadyoBisyon/status/868974913218121728
Reyqueencesss;2017-05-29 07:38;1;-1;"Whole night silang nag-huhulog ng bomba. #NoSleep #PrayForMarawi";;;#NoSleep #PrayForMarawi;"868974825158475776";https://twitter.com/Reyqueencesss/status/868974825158475776
dm_reads;2017-05-29 07:38;1;-1;"The way I'm feeling (we are all feeling here) cannot be described. There are no words... :-( #PrayForMarawi #SaveMarawi";;;#PrayForMarawi #SaveMarawi;"868974730652524544";https://twitter.com/dm_reads/status/868974730652524544
juliusmanahan67;2017-05-29 07:37;0;-1;"95 people, including civilians, killed in Marawi City —AFP http:// fb.me/1dHh5UfbJ";;;;"868974442860249089";https://twitter.com/juliusmanahan67/status/868974442860249089
PhOnlineInfo;2017-05-29 07:36;0;-1;"NAKAKAGULAT NA BAKBAKAN NGAYONG GABI SA MARAWI CITY! MAY 28,2017 PANOORIN - WATCH VIDEO HERE -> http:// philippinesonline.info/trending-video /nakakagulat-na-bakbakan-ngayong-gabi-sa-marawi-city-may-282017-panoorin/ … #TawananTayoN ... pic.twitter.com/ahgB6BX9cB";;;#TawananTayoN;"868974355820064768";https://twitter.com/PhOnlineInfo/status/868974355820064768
cnnphilippines;2017-05-29 07:36;46;-1;"Malacañang's 'Mindanao Hour' starts today at 11 a.m. It is a regular briefing that provides updates on Marawi , other parts of Mindanao.";;;;"868974296411979776";https://twitter.com/cnnphilippines/status/868974296411979776
marizumali;2017-05-29 07:35;5;-1;"In this morning's PNP Flag Raising Ceremony, situation in Marawi was remembered. Intentions were also offered for both Christians & Muslims pic.twitter.com/pPuArtvJMs";;;;"868974145475719168";https://twitter.com/marizumali/status/868974145475719168
Philtizen;2017-05-29 07:35;0;-1;"Helicopters drop bombs in Marawi City as fighting between government troops and Maute extremists entered its... http:// fb.me/3Dh91fXkx";;;;"868973977607077888";https://twitter.com/Philtizen/status/868973977607077888
DZMMTeleRadyo;2017-05-29 07:35;9;-1;"AFP: Umabot na sa 61 miyembro ng Maute ang napatay habang 20 sundalo at 19 sibilyan ang nasawi sa nagpapatuloy na bakbakan sa Marawi City. pic.twitter.com/A4ZNQq0UXr";;;;"868973965615800321";https://twitter.com/DZMMTeleRadyo/status/868973965615800321
SidLumawig;2017-05-29 07:34;0;-1;"Since duts say ML in Marawi is still drug related, will these deaths add to the current death toll? https:// twitter.com/ABSCBNNews/sta tus/868786874227318785 …";;;;"868973861357838336";https://twitter.com/SidLumawig/status/868973861357838336
baintob;2017-05-29 07:34;3;-1;"OMG. Granting this is true, no doubt we're sleeping with the enemy. #PrayForMarawi https:// twitter.com/sipsipbloom/st atus/868955623643160576 …";;;#PrayForMarawi;"868973860649000960";https://twitter.com/baintob/status/868973860649000960
gmanewsfacebook;2017-05-29 07:33;0;-1;"Limang sibilyan ang nailigtas ng PNP-SAF sa hinihinalang hideout ng grupong Maute sa Marawi City. http:// fb.me/76bsNTFHF";;;;"868973614430683136";https://twitter.com/gmanewsfacebook/status/868973614430683136
sunstarcebu;2017-05-29 07:33;0;-1;"No affected residents from Marawi City have come to Cebu yet said an official of NCMF. More details: http:// snstr.co/1lq pic.twitter.com/CsNxkN8eLX";;;;"868973413225910277";https://twitter.com/sunstarcebu/status/868973413225910277
gulf_news;2017-05-29 07:33;0;-1;"Philippines: Eight bodies of civilians found in crisis-torn Marawi http:// bit.ly/2qsSBv3";;;;"868973411388628992";https://twitter.com/gulf_news/status/868973411388628992
Billy_BANDERA;2017-05-29 07:32;0;-1;"Fund drive para sa Marawi victims https:// shar.es/1RcB4I";;;;"868973390069088257";https://twitter.com/Billy_BANDERA/status/868973390069088257
Billy_BANDERA;2017-05-29 07:32;0;-1;"Fund drive para sa Marawi victims https:// shar.es/1RcBhx";;;;"868973324948209664";https://twitter.com/Billy_BANDERA/status/868973324948209664
MaxTurangan;2017-05-29 07:32;0;-1;"Melawan Teroris Di Marawi https://www. instagram.com/p/BUp5JvfhRrx/";;;;"868973262495035393";https://twitter.com/MaxTurangan/status/868973262495035393
Frans_Davy;2017-05-29 07:32;0;-1;"Tanggapan Jusuf Kalla Soal 11 Warga Indonesia di Marawi https://www. tempo.co/read/news/2017 /05/29/078879462/Tanggapan-Jusuf-Kalla-Soal-11-Warga-Indonesia-di-Marawi?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/JxpRFLHJJS";;;;"868973223697817600";https://twitter.com/Frans_Davy/status/868973223697817600
beritaindo07;2017-05-29 07:32;0;-1;"Tanggapan Jusuf Kalla Soal 11 Warga Indonesia di Marawi https://www. tempo.co/read/news/2017 /05/29/078879462/Tanggapan-Jusuf-Kalla-Soal-11-Warga-Indonesia-di-Marawi?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/zM2v7b3qZu";;;;"868973214499717120";https://twitter.com/beritaindo07/status/868973214499717120
worldeatsjimmy;2017-05-29 07:31;0;-1;"NPR News: Death Toll Rises As Philippine Military Tries To Regain Control Of Marawi http:// n.pr/2s50s3i";;;;"868973116994850817";https://twitter.com/worldeatsjimmy/status/868973116994850817
monaleedelacruz;2017-05-29 07:31;0;-1;"Pray for Marawi";;;;"868972992855920640";https://twitter.com/monaleedelacruz/status/868972992855920640
fatchiee;2017-05-29 07:31;0;-1;"A public servant will always be a public servant. In Shaa Allah, LBP Marawi Br will resume its operation later at Iligan Br. #BangonMarawi";;;#BangonMarawi;"868972963751579648";https://twitter.com/fatchiee/status/868972963751579648
Bambi_Ph;2017-05-29 07:31;0;-1;"The latest デイリー Bambi（バンビ）! http:// paper.li/Bambi_Ph/13152 69077?edition_id=bb01be50-43fd-11e7-9978-002590a5ba2d … #marawi #choicecontent";;;#marawi #choicecontent;"868972959561592832";https://twitter.com/Bambi_Ph/status/868972959561592832
LindaRockers;2017-05-29 07:30;0;-1;"Huge Number TRAPPED in MARAWI as DUTERTE push further https://www. youtube.com/watch?v=mIjijf MRdQc&feature=share …";;;;"868972841085026305";https://twitter.com/LindaRockers/status/868972841085026305
BNFMKor;2017-05-29 07:30;0;-1;"SoCot, handang magbigay ng tulong sa Marawi KORONADAL CITY - HANDANG magbigay ng tulong ang provincial... http:// fb.me/3LvSDdHRm";;;;"868972671102578688";https://twitter.com/BNFMKor/status/868972671102578688
dzrhnews;2017-05-29 07:30;2;-1;"Mga residenteng na-trap sa Marawi siege kinakapos ng pagkain at tubig, presyo ng bigas nasa P6,000 kada isang sako. #PangunahingBalita";;;#PangunahingBalita;"868972661019467776";https://twitter.com/dzrhnews/status/868972661019467776
malditazu;2017-05-29 07:29;0;-1;"Grabe mga tao krn. Pasalamat mo wala mo dri sa marawi .dili kamo ang naga tago sa taas sa kesame para lang maging safe.";;;;"868972582271242240";https://twitter.com/malditazu/status/868972582271242240
BaiHejira;2017-05-29 07:28;1;-1;"How should it be handled? Have you been to marawi recently? Have you spoken to those ppl fleeing for their lives?";;;;"868972194021359616";https://twitter.com/BaiHejira/status/868972194021359616
jsondmn_ptrj;2017-05-29 07:27;3;-1;"#PrayForThePhilippines #PrayForMarawi #PrayForMindanao #PrayForPresDuterte #UnitedInPrayer https://www. tnp.ph/2017/05/29/can adian-analyst-bashes-fidel-ramos/ …";;;#PrayForThePhilippines #PrayForMarawi #PrayForMindanao #PrayForPresDuterte #UnitedInPrayer;"868972067131084800";https://twitter.com/jsondmn_ptrj/status/868972067131084800
fatekyla_tmy;2017-05-29 07:27;0;-1;"Pray for Marawi";;;;"868972057945530368";https://twitter.com/fatekyla_tmy/status/868972057945530368
Christo53619917;2017-05-29 07:27;0;-1;"Is the CIA using ISIS in Marawi to topple Philippine President Rodrigo Duterte? http:// themillenniumreport.com/2017/05/is-the -cia-using-isis-in-marawi-to-topple-philippine-president-rodrigo-duterte/ …";;;;"868971921219747840";https://twitter.com/Christo53619917/status/868971921219747840
Duterte_4ever;2017-05-29 07:26;0;-1;"I liked a @YouTube video http:// youtu.be/7xLwT_wFSYE?a BILANG NG MGA NAMATAY SA MARAWI CITY, UMAKYAT NA SA 95 — USAPING BAYAN MAY 29, 2017";;@YouTube;;"868971884691456000";https://twitter.com/Duterte_4ever/status/868971884691456000
RadioFarSide;2017-05-29 07:26;0;-1;"#Philippines - #Muslim murderers dumping bodies in ditches in #Marawi : http://www. taipeitimes.com/News/front/arc hives/2017/05/29/2003671494 …";;;#Philippines #Muslim #Marawi;"868971833663430656";https://twitter.com/RadioFarSide/status/868971833663430656
PRO2SMG;2017-05-29 07:26;3;-1;"Menkopolhukam & Panglima TNI pastikan cegah & hadang kemungkinan masuknya ISIS dari Marawi ke Indonesia #MORNINGFRESH #ICUPro2FM_Takaeda";;;#MORNINGFRESH #ICUPro2FM_Takaeda;"868971730244685824";https://twitter.com/PRO2SMG/status/868971730244685824
SilentPartner1;2017-05-29 07:24;0;-1;"Death Toll Rises As Philippine Military Tries To Regain Control Of Marawi http:// ow.ly/GX6j30c74yT";;;;"868971160754671616";https://twitter.com/SilentPartner1/status/868971160754671616
Mr_Zap24;2017-05-29 07:23;0;-1;"Panawagan sa #Kadamay daghan bakante balay sa Marawi . Any plans?";;;#Kadamay;"868971077535281152";https://twitter.com/Mr_Zap24/status/868971077535281152
DiveConLFP;2017-05-29 07:22;0;-1;"well, maybe if you call Abu Sayef and Maute in Marawi , Mindanao, Philippines, "white"";;;;"868970719425724416";https://twitter.com/DiveConLFP/status/868970719425724416
emediamo;2017-05-29 07:22;0;-1;"YA ALCANSA YA NA 97 MAGA PERSONA EL YA SALE MUERTO POR CAUSA NA BAKBAKAN QUE TA OCURI ESTE MAGA TIEMPO NA MARAWI ... http:// fb.me/8yAV8QtB3";;;;"868970693223907329";https://twitter.com/emediamo/status/868970693223907329
vjeraandrei;2017-05-29 07:21;0;-1;"Gud morning, let's pray for marawi #ALDUBUpsurge";;;#ALDUBUpsurge;"868970561933762560";https://twitter.com/vjeraandrei/status/868970561933762560
nashill_22;2017-05-29 07:21;0;-1;"Pagpasensyahan na. It was posted by just an ordinary twitter user. Sana reporters can shed more light #marawi";;;#marawi;"868970482497855488";https://twitter.com/nashill_22/status/868970482497855488
egdsgn;2017-05-29 07:20;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// politicsph.pogoport.com/mga-evacuees-c ollateral-damage-daw-ng-bakbakan-sa-marawi/ …";;;;"868970314629357572";https://twitter.com/egdsgn/status/868970314629357572
webnotitarde;2017-05-29 07:20;0;-1;"El ejército decidió crear un plan de ataque directo contra los terroristas en Marawi http:// ht.ly/A2by30c74rv";;;;"868970296065355776";https://twitter.com/webnotitarde/status/868970296065355776
muzi_kha;2017-05-29 07:20;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// politicsph.pogoport.com/mga-evacuees-c ollateral-damage-daw-ng-bakbakan-sa-marawi/ …";;;;"868970295465582592";https://twitter.com/muzi_kha/status/868970295465582592
chris19thws;2017-05-29 07:20;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// politicsph.pogoport.com/mga-evacuees-c ollateral-damage-daw-ng-bakbakan-sa-marawi/ …";;;;"868970290726014976";https://twitter.com/chris19thws/status/868970290726014976
PoGo_Port;2017-05-29 07:20;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// politicsph.pogoport.com/mga-evacuees-c ollateral-damage-daw-ng-bakbakan-sa-marawi/ …";;;;"868970286271672322";https://twitter.com/PoGo_Port/status/868970286271672322
orga_ogop;2017-05-29 07:20;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// politicsph.pogoport.com/mga-evacuees-c ollateral-damage-daw-ng-bakbakan-sa-marawi/ …";;;;"868970281674690561";https://twitter.com/orga_ogop/status/868970281674690561
RTheKrak3n;2017-05-29 07:20;0;-1;"Mga evacuees, collateral damage daw ng bakbakan sa Marawi https:// politicsph.pogoport.com/mga-evacuees-c ollateral-damage-daw-ng-bakbakan-sa-marawi/ …";;;;"868970272296140804";https://twitter.com/RTheKrak3n/status/868970272296140804
biliranisland;2017-05-29 07:20;0;-1;"i-Witness Documentary in Marawi http:// fb.me/5GIEx57IR";;;;"868970239614210050";https://twitter.com/biliranisland/status/868970239614210050
redaksi18;2017-05-29 07:20;0;-1;"2.000 Orang Terjebak Pertempuran Militer vs ISIS di Marawi Filipina http:// beritanusa.com/index.php?opti on=com_content&view=article&id=43672:2000-orang-terjebak-pertempuran-militer-vs-isis-di-marawi-filipina&catid=34:asia&Itemid=100 … pic.twitter.com/fI8Syl04dv";;;;"868970214146285568";https://twitter.com/redaksi18/status/868970214146285568
tanoyuka_lover;2017-05-29 07:20;0;-1;"Tanggapan Jusuf Kalla Soal 11 Warga Indonesia di Marawi http:// dlvr.it/PGGgDj pic.twitter.com/AQpyFRBe6F";;;;"868970179694174208";https://twitter.com/tanoyuka_lover/status/868970179694174208
prepperbot;2017-05-29 07:20;0;-1;"#alerts PHILIPPINES - Sounds Of Gunfire - Explosion Heard As Maute Makes Last Stand In Marawi http:// dlvr.it/PGGgGH #preppers";;;#alerts #preppers;"868970174749130752";https://twitter.com/prepperbot/status/868970174749130752
danwolfe_me;2017-05-29 07:20;0;-1;"#alerts PHILIPPINES - Sounds Of Gunfire - Explosion Heard As Maute Makes Last Stand In Marawi http:// dlvr.it/PGGg82 #preppers";;;#alerts #preppers;"868970160433934336";https://twitter.com/danwolfe_me/status/868970160433934336
dwiz882;2017-05-29 07:19;0;-1;"#IZNewsreport VP Robredo, biyaheng Iligan City para bisitahin ang mga naapektuhan ng bakbakan sa Marawi City | via @JonathanAndal_";;@JonathanAndal_;#IZNewsreport;"868970111746547714";https://twitter.com/dwiz882/status/868970111746547714
fitriadi_bapos;2017-05-29 07:19;0;-1;"Perang Militer Melawan ISIS, 19 Warga Sipil Marawi Filipina Tewas http:// bangka.tribunnews.com/2017/05/29/per ang-militer-melawan-isis-19-warga-silip-marawi-filipina-tewas … lewat @bangkapos";;@bangkapos;;"868970079379013632";https://twitter.com/fitriadi_bapos/status/868970079379013632
