username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
bedlamfury;2017-08-22 20:03;0;0;"Firefight near MSU in Marawi ends; school reopens # Philippineshttp://cnnphilippines.com/news/2017/08/22/Marantao-firefight-MSU-Mindanao-State-University-Marawi.html …";;;#;"899965163473821697";https://twitter.com/bedlamfury/status/899965163473821697
marawi_q8;2017-08-22 20:00;1;0;"اكيد";;;;"899964562870386688";https://twitter.com/marawi_q8/status/899964562870386688
mmona199;2017-08-22 20:00;1;0;"تستأهل الدعم";;;;"899964473045381122";https://twitter.com/mmona199/status/899964473045381122
marawi_q8;2017-08-22 19:59;1;4;"@ 0hanin0 # دعم_خآص # قروب_جنون_للدعم ƒσℓℓσw ┊ ┊ ┊ ┊࿐حسآب ┊ ┊ ┊ ࿐ ذوق ┊ ┊ ࿐رآئع ┊࿐آبدآع  ࿐تميزpic.twitter.com/zgxqrrboRQ";;@;# #;"899964274675548160";https://twitter.com/marawi_q8/status/899964274675548160
marawi_q8;2017-08-22 19:59;20;0;"@athbi_2 # دعم_خآص # قروب_جنون_للدعم ƒσℓℓσw ┊ ┊ ┊ ┊࿐حسآب ┊ ┊ ┊ ࿐ ذوق ┊ ┊ ࿐رآئع ┊࿐آبدآع  ࿐تميز";;@athbi_2;# #;"899964251921567744";https://twitter.com/marawi_q8/status/899964251921567744
marawi_q8;2017-08-22 19:58;0;0;"@ NoshahTs # دعم_خآص # قروب_جنون_للدعم ƒσℓℓσw ┊ ┊ ┊ ┊࿐حسآب ┊ ┊ ┊ ࿐ ذوق ┊ ┊ ࿐رآئع ┊࿐آبدآع  ࿐تميز";;@;# #;"899964053677719552";https://twitter.com/marawi_q8/status/899964053677719552
dzRHTV_official;2017-08-22 19:56;0;0;"MUNISIPYONG MALAPIT SA MARAWI, NILUSOB NG MGA TERORISTA, MAINITANG BAKBAKAN SUMIKLAB!: http://youtu.be/z-ehjc9oEfM?a  via @ YouTube";;@;;"899963559735701504";https://twitter.com/dzRHTV_official/status/899963559735701504
marawi_q8;2017-08-22 19:56;4;3;"@ Sahoma_q8 # دعم_خآص # قروب_جنون_للدعم ƒσℓℓσw ┊ ┊ ┊ ┊࿐حسآب ┊ ┊ ┊ ࿐ ذوق ┊ ┊ ࿐رآئع ┊࿐آبدآع  ࿐تميز";;@;# #;"899963474679259136";https://twitter.com/marawi_q8/status/899963474679259136
hermie05_kb;2017-08-22 19:55;4;0;"Martial Law sa Marawi...hindi pa din tapos. @ 24OrasGMA # MVRKakampi KapusoBrigade";;@;#;"899963228058341377";https://twitter.com/hermie05_kb/status/899963228058341377
Soberande;2017-08-22 19:55;2;4;"ipapadala ko na silang dalawa sa marawi https://twitter.com/jonaxxarmy/status/899948204300611585 …";;;;"899963126057123840";https://twitter.com/Soberande/status/899963126057123840
gmanewsfacebook;2017-08-22 19:53;0;0;"Moved by the worsening plight of displaced Marawi folk, a public school teacher from Bacolor, Pampanga has put... http://fb.me/a1DmneVcy";;;;"899962622493065216";https://twitter.com/gmanewsfacebook/status/899962622493065216
Nikolanareben;2017-08-22 19:52;0;0;"Fake ARMY siya. Patapon kita sa marawi eh :|";;;;"899962561403146241";https://twitter.com/Nikolanareben/status/899962561403146241
ivykrabye;2017-08-22 19:52;0;0;"Maraming napatay presidente mong psychopath. Lalong naghirap ang pinas. MRT? Lumaki utang ng pinas. Marawi? BOC. , and many more";;;;"899962502833897473";https://twitter.com/ivykrabye/status/899962502833897473
marawi_q8;2017-08-22 19:52;0;0;"";;;;"899962489567182848";https://twitter.com/marawi_q8/status/899962489567182848
marawi_q8;2017-08-22 19:52;1;0;"";;;;"899962442620428293";https://twitter.com/marawi_q8/status/899962442620428293
Klood9012;2017-08-22 19:52;0;0;"تسلم عيونك غلاتي";;;;"899962355999748096";https://twitter.com/Klood9012/status/899962355999748096
hnan1343;2017-08-22 19:51;0;0;"";;;;"899962133349380096";https://twitter.com/hnan1343/status/899962133349380096
marawi_q8;2017-08-22 19:50;0;0;"صح عيوني";;;;"899962035324076033";https://twitter.com/marawi_q8/status/899962035324076033
marawi_q8;2017-08-22 19:50;1;1;"عسي تكون كل يوم بخير ياعيوني انتي";;;;"899961952826306561";https://twitter.com/marawi_q8/status/899961952826306561
Klood9012;2017-08-22 19:50;1;2;"تستاهل هيوف كل الحب والتقدير";;;;"899961876280430593";https://twitter.com/Klood9012/status/899961876280430593
hnan1343;2017-08-22 19:49;0;0;"صح علي رقم 11";;;;"899961820882100224";https://twitter.com/hnan1343/status/899961820882100224
Klood9012;2017-08-22 19:49;0;1;"دام اشوف تغريداتك انا بخير";;;;"899961652677926912";https://twitter.com/Klood9012/status/899961652677926912
marawi_q8;2017-08-22 19:48;0;0;"صح";;;;"899961509630967809";https://twitter.com/marawi_q8/status/899961509630967809
hnan1343;2017-08-22 19:48;0;0;"11";;;;"899961349681426432";https://twitter.com/hnan1343/status/899961349681426432
Skookssko;2017-08-22 19:47;0;0;"نجفات";;;;"899961182173442048";https://twitter.com/Skookssko/status/899961182173442048
marawi_q8;2017-08-22 19:47;2;7;"ياروحي انتي pic.twitter.com/hYwl8HUltA";;;;"899961175856734209";https://twitter.com/marawi_q8/status/899961175856734209
marawi_q8;2017-08-22 19:47;1;1;"شخبارك انتي";;;;"899961110358405121";https://twitter.com/marawi_q8/status/899961110358405121
marawi_q8;2017-08-22 19:46;0;0;"بنورك";;;;"899961058416250881";https://twitter.com/marawi_q8/status/899961058416250881
Klood9012;2017-08-22 19:45;0;0;"هلابك زود حبي";;;;"899960693822291968";https://twitter.com/Klood9012/status/899960693822291968
sidbgcy_;2017-08-22 19:44;0;3;"# PrayForMarawi pic.twitter.com/IKRZhZgHJd";;;#;"899960520022704128";https://twitter.com/sidbgcy_/status/899960520022704128
24OrasGMA;2017-08-22 19:44;0;2;"Sa kabila naman ng bakbakan natuloy pa rin ang muling pagbubukas ng klase sa Mindanao State University sa Marawi. | @ sandraguinaldo";;@;;"899960517485182981";https://twitter.com/24OrasGMA/status/899960517485182981
IamMissVii;2017-08-22 19:44;0;0;"Praying for people in # Marawi";;;#;"899960492998787072";https://twitter.com/IamMissVii/status/899960492998787072
marawi_q8;2017-08-22 19:44;1;0;"اهلين فيك عيوني";;;;"899960389772783616";https://twitter.com/marawi_q8/status/899960389772783616
egdsgn;2017-08-22 19:44;0;0;"GMA News: ‘Bangon, Laban Marawi’ https://politicsph.pogoport.com/gma-news-bangon-laban-marawi/ …";;;;"899960387864596480";https://twitter.com/egdsgn/status/899960387864596480
mmona199;2017-08-22 19:44;0;0;"منورات";;;;"899960383972265984";https://twitter.com/mmona199/status/899960383972265984
muzi_kha;2017-08-22 19:44;0;0;"GMA News: ‘Bangon, Laban Marawi’ https://politicsph.pogoport.com/gma-news-bangon-laban-marawi/ …";;;;"899960382864977920";https://twitter.com/muzi_kha/status/899960382864977920
chris19thws;2017-08-22 19:44;0;0;"GMA News: ‘Bangon, Laban Marawi’ https://politicsph.pogoport.com/gma-news-bangon-laban-marawi/ …";;;;"899960377320099840";https://twitter.com/chris19thws/status/899960377320099840
PoGo_Port;2017-08-22 19:44;0;0;"GMA News: ‘Bangon, Laban Marawi’ https://politicsph.pogoport.com/gma-news-bangon-laban-marawi/ …";;;;"899960371909459969";https://twitter.com/PoGo_Port/status/899960371909459969
