username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rapplerdotcom;2017-06-25 07:37;10;13;"Abella reported that 69 government troops and 280 terrorists have been killed in Marawi as of 6 pm Thursday, June 22 http://www.rappler.com/nation/173823-one-month-marawi-clashes-death-toll …";;;;"878758890137165826";https://twitter.com/rapplerdotcom/status/878758890137165826
georgejgle;2017-06-25 07:36;0;0;"Jelang Idul Fitri, Kota Marawi Dihujani Bom https://goo.gl/fb/G4zX4W";;;;"878758665154695168";https://twitter.com/georgejgle/status/878758665154695168
StevieAngeles;2017-06-25 07:34;0;1;"# LoveForMarawi Zumba fundraiser hopes to bring aid to Marawi evacuees. pic.twitter.com/1L2blux8iK";;;#;"878758376376631296";https://twitter.com/StevieAngeles/status/878758376376631296
RenzON5e;2017-06-25 07:34;2;4;"Marawi muslim evacuees gather early this morning in Prov Capitol Mosque to celebrate Eid'l Fitr, the end of Islamic Holy Month of Fasting. pic.twitter.com/9qpUsr766c";;;;"878758369795784704";https://twitter.com/RenzON5e/status/878758369795784704
b33r614pa;2017-06-25 07:34;0;0;"Binabaril mga walang kalabanlaban,doon kayo sa Marawi lumaban.";;;;"878758349570834432";https://twitter.com/b33r614pa/status/878758349570834432
slamdurat;2017-06-25 07:34;0;0;"Jelang Idul Fitri, Kota Marawi Dihujani Bom https://goo.gl/fb/VRZ6XH";;;;"878758307829338113";https://twitter.com/slamdurat/status/878758307829338113
Imeejohanna;2017-06-25 07:34;0;0;"sana naka kutbah ng maayos mga evacuees sa marawi";;;;"878758161460547584";https://twitter.com/Imeejohanna/status/878758161460547584
jandiolola;2017-06-25 07:32;0;0;"@ drewalonto would i be able to order a we are marawi shirt? also happy eid sa lahat sa pilipinas ngayon!!";;@;;"878757747910639618";https://twitter.com/jandiolola/status/878757747910639618
TheJayCalledLee;2017-06-25 07:32;0;0;"Modern Tokyo Times | More Christians Executed by Sunni Islamists in the Philippines: Maute and Crisis in Marawi http://moderntokyotimes.com/?p=7324";;;;"878757668516712452";https://twitter.com/TheJayCalledLee/status/878757668516712452
lagiarni;2017-06-25 07:31;0;0;"Jelang Idul Fitri, Kota Marawi Dihujani Bom https://goo.gl/fb/GJDBaC";;;;"878757557002752002";https://twitter.com/lagiarni/status/878757557002752002
AhlamAthiya;2017-06-25 07:31;0;0;"Jelang Idul Fitri, Kota Marawi Dihujani Bom https://goo.gl/fb/ti2o6o";;;;"878757448684851200";https://twitter.com/AhlamAthiya/status/878757448684851200
PhilDefNews;2017-06-25 07:29;0;0;"Navy deploys newest war vessel near Marawi http://www.philstar.com/headlines/2017/06/24/1713221/navy-deploys-newest-war-vessel-near-marawi …";;;;"878757118257487872";https://twitter.com/PhilDefNews/status/878757118257487872
yusufeptian;2017-06-25 07:29;0;0;"Jelang Idul Fitri, Kota Marawi Dihujani Bom https://goo.gl/fb/gGfn44";;;;"878757054688763904";https://twitter.com/yusufeptian/status/878757054688763904
PhilDefNews;2017-06-25 07:29;0;0;"Bombs continue to rain on Marawi on eve of Eid al-Fitr http://newsinfo.inquirer.net/908434/bombs-continue-to-rain-on-marawi-on-eve-of-eid-al-fitr …";;;;"878756988485750784";https://twitter.com/PhilDefNews/status/878756988485750784
malikkkalya;2017-06-25 07:29;0;0;"Jelang Idul Fitri, Kota Marawi Dihujani Bom https://goo.gl/fb/hvnDHt";;;;"878756933557256192";https://twitter.com/malikkkalya/status/878756933557256192
