JastineRN,9/30/2017,23:57:0,salute to all nurses  doctors in marawi who untiringly provide rescue for our wounded troops,"'Quezon City', ' Philippines'",14.6509905,121.0486155,en,0.057992,0.215731,0.258389,0.239032,0.169498,sadness,0.258389
tongueincheekss,9/30/2017,23:38:0,good job our soldiers are dying in marawi while our politicians are busy politicking in manila,"'National Capital Region', ' Republic of the Philippines'",14.5736108,121.0329706,en,0.054005,0.074951,0.778547,0.21834,0.075045,sadness,0.778547
DeeLigent,9/30/2017,23:35:0,salute to the heroes saving heroes,'Mimaropa',13.0152201,121.406418305,en,0.08188,0.645097,0.119771,0.019018,0.043747,joy,0.645097
jdgssn,9/30/2017,23:30:0,salute all combat medic in marawi ,"'Vigan City', ' Ilocos Sur'",14.650482,121.0313529,en,0.08686,0.174792,0.151545,0.093654,0.072945,joy,0.174792
Rosie_1007,9/30/2017,23:29:0,so brave these soldiers fighting  saving lives in marawi  im sure that while fightng at the back of their minds is will this ,"'Quezon City', ' Philippines'",14.6509905,121.0486155,en,0.041133,0.656306,0.177605,0.104715,0.06291,joy,0.656306
loren_legarda,9/30/2017,23:22:0,soldiers set up mobile kitchen to serve marawi evacuees  soldiersmobilekitchenmarawievacuees ,'Philippines',12.7503486,122.7312101,en,0.186378,0.138024,0.076416,0.280685,0.213534,fear,0.280685
Rosie_1007,9/30/2017,23:19:0,salute to all the soldiers fighting in marawi  the soldiers who save their lives so heartbreaking especially if a soldier dies,"'Quezon City', ' Philippines'",14.6509905,121.0486155,en,0.052725,0.043711,0.771595,0.261114,0.057135,sadness,0.771595
MichelleGaliza,9/30/2017,23:14:0,financial gains but also sacrificing their security for our country,'Republic of the Philippines',12.7503486,122.7312101,en,0.035491,0.12188,0.424502,0.145253,0.316659,sadness,0.424502
MiaKabOom,9/30/2017,23:11:0,salute to all the heroes in marawi  watching iwitness,'Tagaytay City',7.0741691,125.5558867,en,0.073744,0.675202,0.131052,0.029137,0.080364,joy,0.675202
celluloidsurfer,9/30/2017,23:11:0,war will always be a harrowing experience salute  big thanks to our men  women in uniform esp those in marawi,'National Capital Region',14.5736108,121.0329706,en,0.111068,0.460623,0.187511,0.081649,0.114716,joy,0.460623
ORaphTheSnowman,9/30/2017,23:10:0,watching iwitness dyusq this is another face of the war in marawi ,"'Pasig City', ' Philippines'",9.7771753,125.4915723,en,0.132024,0.074001,0.441084,0.345396,0.351488,sadness,0.441084
PHLNewsOnline,9/30/2017,22:52:0,gma news 13 maute members,'Philippines',12.7503486,122.7312101,en,0.11245,0.031909,0.45867,0.18553,0.347289,sadness,0.45867
WinGatchalian74,9/30/2017,22:46:0,turnover of financial assistance from to marawi lgu with vice mayor lori natividad borja,'Republic of the Philippines',12.7503486,122.7312101,en,0.032283,0.112293,0.106456,0.035048,0.047447,joy,0.112293
gmanews,9/30/2017,22:46:0,13 maute members,'Philippines',12.7503486,122.7312101,en,0.136135,0.032378,0.278019,0.11942,0.247341,sadness,0.278019
PHINewsNet1,9/30/2017,22:41:0,sept 30 target to free marawi may still be 10 to 15 days away http,"'Manila City', ' National Capital Region'",14.5906216,120.9799696,en,0.096072,0.031347,0.35691,0.274479,0.513772,disgust,0.513772
PHINewsNet1,9/30/2017,22:37:0,two more marawi mosques remain in the hands of maute military http,"'Manila City', ' National Capital Region'",14.5906216,120.9799696,en,0.057037,0.086142,0.182551,0.22318,0.675795,disgust,0.675795
PHINewsNet1,9/30/2017,22:30:0,president rodrigo duterte wants the crisis in marawi city to end before october http,"'Manila City', ' National Capital Region'",14.5906216,120.9799696,en,0.075585,0.029676,0.347564,0.234608,0.598541,disgust,0.598541
archieherrera,9/30/2017,22:28:0,i liked a video http marawi city update sept30,'Manila City',14.5906216,120.9799696,en,0.027022,0.168448,0.213456,0.062138,0.611064,disgust,0.611064
rapplerdotcom,9/30/2017,22:22:0,soldiers bring a mobile kitchen to evacuation centers to serve filipinos affected by the marawi crisis http,'Philippines',12.7503486,122.7312101,en,0.079672,0.014207,0.222014,0.414902,0.551275,disgust,0.551275
inquirerdotnet,9/30/2017,22:19:0,relocation sites for marawi evacuees wont be ready until 2018 http d,'Makati City',14.5591272,121.0202094,en,0.048663,0.064782,0.227485,0.130418,0.637662,disgust,0.637662
mariaressa,9/30/2017,22:16:0,photos show marawi ancestral home before and after clashes via http,'Philippines',12.7503486,122.7312101,en,0.036404,0.198529,0.387677,0.092557,0.468141,disgust,0.468141
mariaressa,9/30/2017,22:16:0,soldiers set up mobile kitchen to serve marawi evacuees via http,'Philippines',12.7503486,122.7312101,en,0.039018,0.074887,0.106998,0.277033,0.687669,disgust,0.687669
dailyjostle,9/30/2017,22:10:0,the philippine air force flies the fa50 we used ours in marawi  the first time the jet was used in combat http deneaglethelowcostfightermightseesome17649 ,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.082498,0.066599,0.257976,0.248916,0.534234,disgust,0.534234
PTVph,9/30/2017,22:10:0, prayer rally,'Philippines',12.7503486,122.7312101,en,0.081064,0.13824,0.464948,0.436476,0.038947,sadness,0.464948
PHINewsNet2,9/30/2017,22:4:0,this is where maute fighters hid during air strikes by the government in marawi  http,'Republic of the Philippines',12.7503486,122.7312101,en,0.120317,0.01992,0.24541,0.316936,0.621382,disgust,0.621382
PHINewsNet2,9/30/2017,22:3:0,3 regular fighters of the maute group have surrendered to the military in marawi  http ,'Republic of the Philippines',12.7503486,122.7312101,en,0.032059,0.117511,0.222665,0.165273,0.549991,disgust,0.549991
jellybeyn,9/30/2017,22:0:0,met my marawi team today marawi here we come cc our reynas,'Philippines',12.7503486,122.7312101,en,0.04493,0.062097,0.133929,0.027028,0.025943,sadness,0.133929
AranetaCenter,9/30/2017,21:53:0,vp leni robredo joins us tonight for benefit concert for the soldiers of marawi  http,"'Quezon City', ' Philippines'",14.6509905,121.0486155,en,0.00629,0.306806,0.053883,0.215471,0.384317,disgust,0.384317
blazingjdb,9/30/2017,21:39:0,for the victims of marawi  for all the souls and life you sacrifice fornthe nation,'MNL',14.5121499,121.022046716,en,0.054554,0.174044,0.790921,0.005169,0.065713,sadness,0.790921
carmelafonbuena,9/30/2017,21:23:0,photos show marawi ancestral home before and after clashes via  alontoancestralhousemarawiutmsourcetwitterutmmediumreferralutmmediumsharebar ,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.071747,0.394647,0.376106,0.094101,0.124998,joy,0.394647
dabeeyow,9/30/2017,21:21:0,tournament to benefit soldiers fighting in marawi  duterte news portal http,"'Angeles City', ' Pampanga'",7.1221824,125.6453029,en,0.056043,0.071321,0.195139,0.267092,0.638954,disgust,0.638954
beverdera,9/30/2017,21:21:0,vp leni robredo,"'Cavite', ' Philippines'",14.25,120.833333,en,0.016438,0.021931,0.036554,0.040688,0.168324,disgust,0.168324
alagangkapatid,9/30/2017,20:57:0,atm free benefit concert for marawi  manhattan row,'Philippines',12.7503486,122.7312101,en,0.209358,0.171017,0.243753,0.072139,0.151859,sadness,0.243753
PhilippineStar,9/30/2017,20:30:0,government loses 2 more soldiers in marawi http,'Philippines',12.7503486,122.7312101,en,0.075153,0.003999,0.45987,0.224304,0.586295,disgust,0.586295
PIA_NorMin,9/30/2017,20:9:0,letters of hope from students continue to pour in as marawi crisis still ongoing story http  http,'Cagayan de Oro City',8.42980265,124.682410212,en,0.057811,0.018692,0.321315,0.177453,0.72264,disgust,0.72264
BieberManila,9/30/2017,20:7:0,we dedicate this project to and the victims of marawi and also to everyone who participated in this project c,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.067658,0.647004,0.142099,0.064161,0.137612,joy,0.647004
PHLNewsOnline,9/30/2017,19:45:0,inquirer relocation sites for marawi evacuees wont be ready until 2018 http 11,'Philippines',12.7503486,122.7312101,en,0.048663,0.064782,0.227485,0.130418,0.637662,disgust,0.637662
pinoynewsonline,9/30/2017,19:31:0,marawi news latest update september 14 2017 more on http,'Republic of the Philippines',12.7503486,122.7312101,en,0.06071,0.051607,0.478699,0.154699,0.351037,sadness,0.478699
rox_favila,9/30/2017,19:18:0,run for marawi rank 13 male division,'PH',12.44249325,122.160395164,en,0.079247,0.130227,0.25799,0.102672,0.222802,sadness,0.25799
manilabulletin,9/30/2017,19:14:0,jcmac meeting officially ends here in marawi city peace buzz now prepping up to go to iligan city,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.053414,0.724003,0.16679,0.025679,0.005491,joy,0.724003
cherylcosim,9/30/2017,19:0:0,come and join us here at manhattan row bangon marawe free concert help us rebuild marawi  http,'Philippines',12.7503486,122.7312101,en,0.038265,0.379149,0.18098,0.114894,0.349183,joy,0.379149
DLSUD_LCDC,9/30/2017,18:57:0,become a beacon of hope and light lcdc,"'Dasmarinas', ' Calabarzon'",14.6455597,120.9995684,en,0.022166,0.369477,0.139839,0.296182,0.077928,joy,0.369477
manilainformer,9/30/2017,18:41:0,government loses 2 more soldiers in marawi https entloses2moresoldiersinmarawi ,'Manila',14.5906216,120.9799696,en,0.075153,0.003999,0.45987,0.224304,0.586295,disgust,0.586295
manilabulletin,9/30/2017,18:38:0,the couple was presented at a press briefing at the joint coordinating,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.152745,0.305728,0.040854,0.197616,0.085149,joy,0.305728
manilabulletin,9/30/2017,18:38:0,look saipoding mariga,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.023149,0.384139,0.067579,0.033068,0.087718,joy,0.384139
DavaoToday,9/30/2017,18:35:0,mindanao bikers unite for troops in marawi http 2 mindanaobikersunitefortroopsinmarawi ,"'Davao City', ' Philippines'",7.22650725,125.454887691,en,0.036535,0.088308,0.215048,0.104926,0.612695,disgust,0.612695
sandraguinaldo,9/30/2017,18:34:0,video in marawi,"'manila', ' philippines'",14.5906216,120.9799696,en,0.066953,0.425005,0.093819,0.09819,0.343383,joy,0.425005
BieberBuyoutPH,9/30/2017,18:30:0,you may include more pics like news from marawi,'Philippines',12.7503486,122.7312101,en,0.079767,0.192813,0.167503,0.170436,0.123821,joy,0.192813
nerowattz,9/30/2017,18:22:0,relocation sites for marawi evacuees wont be ready until 2018 http inquirermobile http,'Makati City',14.5591272,121.0202094,en,0.033397,0.047167,0.202509,0.106995,0.765742,disgust,0.765742
penalbaluigi,9/30/2017,18:21:0,stop the violence in marawi ,"'Indang', ' Cavite'",14.1844183,120.871317089,en,0.54876,0.008072,0.442092,0.12663,0.214175,anger,0.54876
halfbaaad,9/30/2017,18:19:0,bring me back,'PH',12.44249325,122.160395164,en,0.057972,0.196365,0.142326,0.083413,0.112983,joy,0.196365
carmelafonbuena,9/30/2017,18:2:0,the life of a maute hostage in marawi via http,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.021533,0.079591,0.228173,0.343352,0.61337,disgust,0.61337
KingFlare,9/30/2017,17:56:0,seeing pictures of what happened to marawi  all those maute members deserve to be 6 feet underground asap dead or alive idgaf,'Marikina City',14.6331084,121.0993541,en,0.168466,0.142771,0.401759,0.120161,0.350104,sadness,0.401759
ah_tago,9/30/2017,17:31:0,with dti sec mon lopez at the opening day of bangon marawi exhibit,'Philippines',12.7503486,122.7312101,en,0.179181,0.202415,0.27226,0.203097,0.111563,sadness,0.27226
manilabulletin,9/30/2017,17:16:0,peace buzz arrives in the besieged city of marawi  provincial crisis management committee meeting to start in a bit  u1,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.155846,0.520844,0.168187,0.176863,0.006216,joy,0.520844
PHINewsNet2,9/30/2017,17:9:0,marawi conflict may end sunday,'Republic of the Philippines',12.7503486,122.7312101,en,0.109091,0.424395,0.230868,0.148819,0.011511,joy,0.424395
pinoynewsonline,9/30/2017,17:1:0,this soldier sacrificed his life and blocks a grenade explosion with his own body to save his comrades in marawi  http,'Republic of the Philippines',12.7503486,122.7312101,en,0.136151,0.042076,0.485296,0.16926,0.494068,disgust,0.494068
DonaldAllenWil2,9/30/2017,16:36:0,we have been under martial law here in the philliphines as well because of what has been going on in marawi city and other places wterrorism,"'CDO', 'Philliphines'",14.03446345,121.143447992,en,0.102732,0.364828,0.184671,0.191323,0.070646,joy,0.364828
valenzuelacity,9/30/2017,16:22:0,evacuees from marawi who are staying at the tent city of pantar,"'Valenzuela City', ' Philippines'",37.7751808,-4.220174,en,0.084062,0.254688,0.198539,0.107026,0.083587,joy,0.254688
giadua,9/30/2017,16:3:0,went to marawi city the second time around hahaha pero grabi nga experienced bomba,'Philippines',12.7503486,122.7312101,en,0.052559,0.743794,0.101024,0.065703,0.01372,joy,0.743794
ModernizePH,9/30/2017,16:0:0,duterte us helped us a lot,'Republic of the Philippines',12.7503486,122.7312101,en,0.036668,0.341302,0.086624,0.053522,0.042422,joy,0.341302
duterte_ism,9/30/2017,15:58:0,president duterte hopes marawi siege will be over by end september watch http,'Republic of the Philippines',12.7503486,122.7312101,en,0.049456,0.150127,0.266781,0.077085,0.595543,disgust,0.595543
TheRealYeahUp,9/30/2017,15:38:0,marawi happened,"'Olongapo City', ' Central Luzon'",14.8314675,120.2835205,en,0.065134,0.054418,0.50468,0.295195,0.025719,sadness,0.50468
valenzuelacity,9/30/2017,14:49:0,valenzuela cares distributing relief goods to marawi evacuees at baloi covered court evacuation center,"'Valenzuela City', ' Philippines'",37.7751808,-4.220174,en,0.116406,0.422349,0.184758,0.072812,0.016313,joy,0.422349
manilainformer,9/30/2017,14:40:0,marawi war ends this september,'Manila',14.5906216,120.9799696,en,0.290855,0.063481,0.457375,0.205844,0.081691,sadness,0.457375
DuterteHolic,9/30/2017,14:29:0,fresh firefight in marawi leaves 2 soldiers and 13 terrorists dead http,'Republic of the Philippines',12.7503486,122.7312101,en,0.089306,0.008896,0.433638,0.36439,0.483241,disgust,0.483241
gergcahiles,9/30/2017,14:19:0,look alonto ancestral house in marawi city before and after clashes in the area,'Manila',14.5906216,120.9799696,en,0.130244,0.157944,0.425749,0.097511,0.034355,sadness,0.425749
InqNational,9/30/2017,13:40:0,marawi children mingling with soldiers theres no trace of fear in them  1,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.015668,0.011206,0.04067,0.941877,0.069753,fear,0.941877
Ronnie_Vidal,9/30/2017,13:14:0,after marawi,"'J. RIZAL', ' A. BONIFACIO', ' LAPU-LAPU & G. del PILAR Country'",14.4108643,120.9837257,en,0.0,0.0,0.0,0.0,0.0,anger,0.0
valenzuelacity,9/30/2017,13:2:0,coordination of relief operations at marawi city relief operations center at the residence of marawi city mayor http,"'Valenzuela City', ' Philippines'",37.7751808,-4.220174,en,0.017532,0.093091,0.036318,0.186576,0.08977,fear,0.186576
PhilippinesLN,9/30/2017,13:0:0,if the marawi siege does end soon,'Central Luzon',15.39091185,120.685699512,en,0.113352,0.137062,0.238721,0.204745,0.045651,sadness,0.238721
PHLNewsOnline,9/30/2017,12:55:0,rappler 13 maute terrorists,'Philippines',12.7503486,122.7312101,en,0.27745,0.007852,0.314619,0.550841,0.212531,fear,0.550841
manilabulletin,9/30/2017,12:50:0,opapps peace buzz now on its way to a safe zone in marawi city for a short program,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.031709,0.521776,0.055699,0.131548,0.009157,joy,0.521776
