calmonakath,2017-06-01 23:57,0,0,wa ugse tala marawi,"(['Pampanga'], Location((15.0251068, 120.6870474, 0.0)))",,,870308304966213632,https://twitter.com/calmonakath/status/870308304966213632,fil
NewsUpdate_ID,2017-06-01 23:57,0,0,Kemlu Sukses Mengevakuasi 17 WNI dari Marawi,"(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,,870308210346934273,https://twitter.com/NewsUpdate_ID/status/870308210346934273,id
pm_magazin,2017-06-01 23:55,0,0,Marawi – traurige Statistik,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,870307940523061249,https://twitter.com/pm_magazin/status/870307940523061249,de
_lonelyboyyy,2017-06-01 23:55,0,0,B'z ky si fader og tan.aw aning gyera2 sa marawi haha,,,,870307888475938817,https://twitter.com/_lonelyboyyy/status/870307888475938817,sv
GisellaSotelo,2017-06-01 23:55,0,0,"Los yihadistas están atrincherados en la ciudad de Marawi, y usan a mujeres y niños de escudos humanos....","(['Peru'], Location((41.3274302, -89.1288762, 0.0)))",,,870307746519949312,https://twitter.com/GisellaSotelo/status/870307746519949312,es
CHOOSEVK,2017-06-01 23:55,0,0,taga marawi HAHAHAHAHA,,,,870307715733610497,https://twitter.com/CHOOSEVK/status/870307715733610497,fil
MRGRFTW,2017-06-01 23:54,0,0,DATI MAY ZAMBOANGA SIEGE NGAYON MAY MARAWI NAMAN OH SEE THE PAST REPEATS ITSELF PAKINGGERS,,,,870307692056674306,https://twitter.com/MRGRFTW/status/870307692056674306,fil
kerrimlagbas,2017-06-01 23:53,0,1,thank god kay safe na amo relatives sa marawi,"(['CGY'], Location((9.4484386, 76.5493798823, 0.0)))",,,870307337168314368,https://twitter.com/kerrimlagbas/status/870307337168314368,fil
iaciac1225,2017-06-01 23:53,0,0,Katambok gd sng utok mo no? Wala ko ya pirdihon pila ka adlaw. Pgka pikon mo to ipadala sa Marawi. Dw si isog2 ka...,"(['City of LOVE!'], Location((33.9852998, -97.2526992, 0.0)))",,,870307330096803845,https://twitter.com/iaciac1225/status/870307330096803845,ceb
ReportersNBGMA7,2017-06-01 23:52,0,1,May ilang residenteng mas pinili ang manatili na lang sa loob ng bahay nila sa Marawi. SaLoobngMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,870307103218343936,https://twitter.com/ReportersNBGMA7/status/870307103218343936,fil
kerrimlagbas,2017-06-01 23:52,0,2,grbi ga sakt ako dughan aning reporters notebook kay louy kaayu gyd mga tao sa marawi,"(['CGY'], Location((9.4484386, 76.5493798823, 0.0)))",,,870307092892049408,https://twitter.com/kerrimlagbas/status/870307092892049408,ceb
imirenebringino,2017-06-01 23:51,0,0,bat di ka pumuntang marawi tutal ang hilig mo naman lumaban eh wala ka namang ipinaglalaban. ano konek?,"(['Manila City'], Location((14.5906216, 120.9799696, 0.0)))",,,870306716239384576,https://twitter.com/imirenebringino/status/870306716239384576,fil
ReportersNBGMA7,2017-06-01 23:50,0,0,"Pagdating ng Marawi City tahimik ang paligid. Sarado ang lahat ng mga gusali, tindahan, at mga kabahayan. SaLoobngMarawi","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,870306594252144644,https://twitter.com/ReportersNBGMA7/status/870306594252144644,fil
jummyjustin,2017-06-01 23:50,0,1,Muadto nalang ko sa marawi muapil ko sa maute,,,,870306456054054913,https://twitter.com/jummyjustin/status/870306456054054913,ceb
DZMMTeleFeed,2017-06-01 23:50,0,0,"AFP, naniniwalang nasa Marawi pa si Isnilon Hapilon",,,,870306446163968002,https://twitter.com/DZMMTeleFeed/status/870306446163968002,fil
GRANDEDEMO,2017-06-01 23:49,1,1,Sana pag na redeem na talaga yung Marawi mag tayo ng gobyerno ng libreng pabahay parang sa tacloban kasi wala ng uuwian yung iba don if ever,,,,870306278899306496,https://twitter.com/GRANDEDEMO/status/870306278899306496,fil
ReportersNBGMA7,2017-06-01 23:49,0,0,"Sa National highway ng Iligan City patungong Marawi City, may mahabang pila pa rin ng sasakyan. Lahat ito ay iniinspeksiyon. SaLoobngMarawi","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,870306224096423938,https://twitter.com/ReportersNBGMA7/status/870306224096423938,fil
AdyFahima,2017-06-01 23:49,0,0,"KamiTetapBersamaHRS Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut","(['jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,# #,870306204660060160,https://twitter.com/AdyFahima/status/870306204660060160,id
SuaraLawu,2017-06-01 23:48,2,3,"Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut","(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,#,870306151602110465,https://twitter.com/SuaraLawu/status/870306151602110465,id
ReportersNBGMA7,2017-06-01 23:47,0,0,Mahigit isang linggo mula nang magsimula ang kaguluhan sa Marawi City. Tinungo ng Reporter’s Notebook ang siyudad. SaLoobNgMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,870305895284064258,https://twitter.com/ReportersNBGMA7/status/870305895284064258,fil
renzomar_,2017-06-01 23:47,0,0,puta kontra kayo ng kontra sa martial law nakikita nyo naman yung nangyayare sa marawi diba inanyo e,"(['MNL'], Location((14.5121499, 121.022046716, 0.0)))",,,870305748189761536,https://twitter.com/renzomar_/status/870305748189761536,fil
JIupdate,2017-06-01 23:47,0,0,"Lega, 17 WNI Berhasil Dievakuasi dari Marawi","(['Jambi', ' Indonesia'], Location((-1.611572, 102.779699, 0.0)))",,,870305744175812608,https://twitter.com/JIupdate/status/870305744175812608,id
vaderstyles,2017-06-01 23:45,0,0,daghang nangamatay sa marawi unya hantud yawyaw ra sila mga fotek,,,,870305400045813760,https://twitter.com/vaderstyles/status/870305400045813760,ceb
ManuelNicay,2017-06-01 23:45,0,0,"Grumaduate, naging sundalo tapos mamamatay nang ganun lang. Grabe doble ingat mag airstrike wag nyo na bawasan sundalo natin PrayForMarawi",,,#,870305226619633665,https://twitter.com/ManuelNicay/status/870305226619633665,fil
nolybig,2017-06-01 23:44,0,0,"UNTVNewsRescue: RT 11 sundalo patay, 7 sugatan matapos ang pumalyang airstrike sa Marawi City WATCH: …",,,,870305045362995204,https://twitter.com/nolybig/status/870305045362995204,fil
mrPepsiLLas,2017-06-01 23:43,1,2,Yang mga ISIS na yan mga duwag yan mga yan anong klaseng idelohiya yan anong klaseng utak meron sila mga duwag PrayForMarawi,,,#,870304893591891968,https://twitter.com/mrPepsiLLas/status/870304893591891968,fil
villanuevacb,2017-06-01 23:43,0,0,"Running man, dagdag niyo sa dangerous trip niyo dito sa pinas sa marawi.",,,,870304828391432192,https://twitter.com/villanuevacb/status/870304828391432192,fil
dexwinjade,2017-06-01 23:43,0,0,".,kawawa naman ang Marawi City sana matigil na po ang gira doon let's Pray for them.....",,,,870304698233872384,https://twitter.com/dexwinjade/status/870304698233872384,fil
BringBackIslam,2017-06-01 23:43,0,0,"Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut, Baca:...","(['Jogjakarta'], Location((-7.7768255, 110.3896667, 0.0)))",,,870304685407731712,https://twitter.com/BringBackIslam/status/870304685407731712,id
kentiandale,2017-06-01 23:42,0,0,"di ako titira sa Marawi, baka ako mismo pasabugan ng airstrike, sundalo nga pinapasabugan eh. Hahaha.","(['las pi\xc3\xb1as', ' metro manila'], Location((14.4806089, 120.9819099, 0.0)))",,,870304647193313280,https://twitter.com/kentiandale/status/870304647193313280,fil
_Stalker_69_,2017-06-01 23:42,2,5,Le Président Duterte doit exterminer ces cafards jusqu'au dernier ! Marawi,"(['France'], Location((46.603354, 1.8883335, 0.0)))",,# #,870304591543488512,https://twitter.com/_Stalker_69_/status/870304591543488512,fr
ManuelNicay,2017-06-01 23:42,0,0,Bayani po kayo PrayForMarawi,,,#,870304477898620929,https://twitter.com/ManuelNicay/status/870304477898620929,fil
eunice_senpai17,2017-06-01 23:41,0,0,PrayForManchester PrayForMarawi guyz. ArianaGrande stay strong girl still everything is gonna to beOK sa MARAWI nakahimtang unta MAUNDANG,,@,# #,870304305349132289,https://twitter.com/eunice_senpai17/status/870304305349132289,ceb
euronewsfr,2017-06-01 23:40,3,3,Philippines : combats meurtriers à Marawi contre l'EI,"(['Europe'], Location((51.0, 10.0, 0.0)))",,,870304169101602817,https://twitter.com/euronewsfr/status/870304169101602817,fr
claricefaye3,2017-06-01 23:40,0,0,Naunsa naman intawn ning marawi Lord p,,,,870304147983052800,https://twitter.com/claricefaye3/status/870304147983052800,ceb
Dhyownah,2017-06-01 23:40,0,0,Dear Lord... matigil na po sana ang guera sa Marawi.. PrayForMarawi PrayforLove,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,# #,870304139359563776,https://twitter.com/Dhyownah/status/870304139359563776,fil
egdsgn,2017-06-01 23:40,0,0,"Esperon: Maute Group, bilang na ang araw sa Marawi City","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,870304076822585344,https://twitter.com/egdsgn/status/870304076822585344,fil
mrPepsiLLas,2017-06-01 23:40,1,2,ang pinaka duwag na tao pala sa MUNDO ay yung mga ISIS PrayForMarawi,,,#,870304030399922176,https://twitter.com/mrPepsiLLas/status/870304030399922176,fil
reangelalala,2017-06-01 23:40,0,0,Usapang marawi nanaman jusq,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,870303947163975682,https://twitter.com/reangelalala/status/870303947163975682,fil
SisJeni,2017-06-01 23:39,0,0,"UNTVNewsRescue: 11 sundalo patay, 7 sugatan matapos ang pumalyang airstrike sa Marawi City WATCH: … DC","(['Ontario', ' Canada'], Location((50.000678, -86.000977, 0.0)))",,,870303760043712513,https://twitter.com/SisJeni/status/870303760043712513,fil
anti_densus88,2017-06-01 23:39,3,4,"Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut u","(['Jakarta Pusat', ' DKI Jakarta'], Location((-6.18233995, 106.842871536, 0.0)))",,#,870303726128447488,https://twitter.com/anti_densus88/status/870303726128447488,id
Ababil212,2017-06-01 23:39,0,0,"UmmatBersamaFPI Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut","(['Jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,# #,870303716091453441,https://twitter.com/Ababil212/status/870303716091453441,id
LuCuLun,2017-06-01 23:39,0,0,"KamiBersamaHRS Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut U","(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,# #,870303714522800130,https://twitter.com/LuCuLun/status/870303714522800130,id
Y4salaam,2017-06-01 23:39,0,0,"KamiBersamaHRS Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut","(['Jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,# #,870303714426224640,https://twitter.com/Y4salaam/status/870303714426224640,id
calmxfern_,2017-06-01 23:38,0,0,What if si Wonder Woman yung secretary of national defense? Tapos na siguro yung krisis sa Marawi,"(['Honeymoon Av\xc3\xa9.'], Location((28.739251, -81.867991, 0.0)))",,,870303615293902850,https://twitter.com/calmxfern_/status/870303615293902850,fil
bingabella,2017-06-01 23:38,0,0,I don't know what to feel after hearing the news... kapwa sundalo din patay sa airstrike. Wth. PrayForMarawi,"(['Manila', ' PH.'], Location((14.5906216, 120.9799696, 0.0)))",,#,870303609094668289,https://twitter.com/bingabella/status/870303609094668289,fil
RomeoBrix021,2017-06-01 23:38,0,3,"Kawawa naman mga sundalo sa Marawi, tsk tsk.",,,,870303533286932480,https://twitter.com/RomeoBrix021/status/870303533286932480,fil
hispanopost,2017-06-01 23:37,1,0,ACTUALIDAD Yihadistas usan mujeres y niños como escudos humanos en Marawi 1Jun,,,# #,870303380245282818,https://twitter.com/hispanopost/status/870303380245282818,es
egdsgn,2017-06-01 23:37,0,0,"OWWA, magbibigay ng financial aid sa mga displaced OFW sa Marawi City","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,870303179845492737,https://twitter.com/egdsgn/status/870303179845492737,fil
johnecca4,2017-06-01 23:36,0,0,Angas men hahahhaa Yung mga pafamewhore put* Dat sila yung nilalaban sa marawi e tutal palaban naman kayo sa...,,,,870303161931546624,https://twitter.com/johnecca4/status/870303161931546624,fil
onepunchdar,2017-06-01 23:36,0,3,Wtf nag unay naman ning mga sundalo sa Marawi,"(['Samal'], Location((7.0781942, 125.712041, 0.0)))",,,870303067853422593,https://twitter.com/onepunchdar/status/870303067853422593,fil
AndreJoshuaYapo,2017-06-01 23:36,1,3,Napaka Engots naman ng nagAirstrike sa Marawi -_____- pati kakampi binombahan,,,,870303014262681600,https://twitter.com/AndreJoshuaYapo/status/870303014262681600,fil
nhowellzki,2017-06-01 23:36,0,0,"UNTVNewsRescue RT 11 sundalo patay, 7 sugatan matapos ang pumalyang airstrike sa Marawi City WATCH: …","(['Ontario', ' Canada'], Location((50.000678, -86.000977, 0.0)))",,,870302970159804417,https://twitter.com/nhowellzki/status/870302970159804417,fil
Doyouf,2017-06-01 23:36,0,0,"TerimakasihFPI Cegah Separatis Marawi Masuk Indonesia, TNI AL Gencarkan Patroli Laut","(['Jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,# #,870302932796817409,https://twitter.com/Doyouf/status/870302932796817409,id
UNTVNewsRescue,2017-06-01 23:35,5,5,"11 sundalo patay, 7 sugatan matapos ang pumalyang airstrike sa Marawi City WATCH:","(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",,,870302783370649601,https://twitter.com/UNTVNewsRescue/status/870302783370649601,fil
blasjaii,2017-06-01 23:35,0,1,PrayForMarawi,,,#,870302772511424512,https://twitter.com/blasjaii/status/870302772511424512,pl
buletinmalaysia,2017-06-01 23:34,0,0,"Video IS papar militan bertempur di Marawi, rampas kenderaan berperisai tentera yang ditinggalkan.","(['Malaysia'], Location((2.3923759, 112.8471939, 0.0)))",,,870302525227925504,https://twitter.com/buletinmalaysia/status/870302525227925504,ms
marawi_q8,2017-06-01 23:33,1,0,تم,,,,870302333355397121,https://twitter.com/marawi_q8/status/870302333355397121,ar
AssajidinC,2017-06-01 23:32,0,0,"2000 Warga Terjebak di Marawi yang Sudah Dikuasai ISIS, Satu WNI Tewas",,,,870301945017257984,https://twitter.com/AssajidinC/status/870301945017257984,id
RTheKrak3n,2017-06-01 23:31,0,0,"Esperon: Maute Group, bilang na ang araw sa Marawi City",,,,870301816273092608,https://twitter.com/RTheKrak3n/status/870301816273092608,fil
justericajoy,2017-06-01 23:31,0,0,"Piskot nis Martin gisendan kog video nga ito ang message nung ISIS leader sa Marawi"" unya sa last part hadlok man diay. Walay buot!""",,,,870301762917355523,https://twitter.com/justericajoy/status/870301762917355523,ceb
RTheKrak3n,2017-06-01 23:31,0,0,"Palasyo: Epekto sa ekonomiya ng Marawi crisis, maliit lang",,,,870301757804380160,https://twitter.com/RTheKrak3n/status/870301757804380160,fil
Cath_point_ch,2017-06-01 23:30,0,0,Marawi: les terroristes utilisent des enfants comme boucliers humains,,,,870301491369791488,https://twitter.com/Cath_point_ch/status/870301491369791488,fr
TReporta,2017-06-01 23:30,0,0,"VÍDEO| Mujeres y niños, escudos de los yihadistas en el asedio de Marawi 9","(['#Panam\xc3\xa1'], Location((8.3096067, -81.3066246, 0.0)))",,,870301457119158272,https://twitter.com/TReporta/status/870301457119158272,es
gtfovince,2017-06-01 23:29,0,0,Marawi,,,,870301363787374592,https://twitter.com/gtfovince/status/870301363787374592,fil
RaudalesEnrique,2017-06-01 23:29,0,0,La Cruz Roja urge a los yihadistas y al Ejército filipino a proteger los civiles en Marawi D,,,,870301356904415236,https://twitter.com/RaudalesEnrique/status/870301356904415236,es
FindingGlenn,2017-06-01 23:29,0,0,Ginagawang biro yung gera sa marawi may pa edit edit pang nalalaman...,,,,870301334217478144,https://twitter.com/FindingGlenn/status/870301334217478144,fil
SFUKaizen,2017-06-01 23:29,0,0,SNOW HINDI KAMI SA MARAWI PUPUNTA.,,,,870301278592581632,https://twitter.com/SFUKaizen/status/870301278592581632,fil
penanegericom,2017-06-01 23:29,0,1,Tentara Filipina Tewas akibat Serangan Udara Salah Sasaran di Marawi,,,,870301199563579392,https://twitter.com/penanegericom/status/870301199563579392,id
m_camlani,2017-06-01 23:27,0,0,Yang panot na Gary Magdalo dapat sya ang pumunta ng Marawi para sya ang pugutan ng ulo sa mga terorista MagdaloPugotUlo,"(['The Capital', ' Kuwait'], Location((19.0632759, 72.8618799268, 0.0)))",,#,870300877948583936,https://twitter.com/m_camlani/status/870300877948583936,fil
_gamingrussell,2017-06-01 23:27,0,2,"Saka di na healthy yung words na nababasa ko. Grabe guys, tama na yung gyera sa Marawi, wag nyo na dagdagan via twitter","(['Peninsula de Bataan', ' Filipinas'], Location((7.3701141, 122.2844337, 0.0)))",,,870300851952209921,https://twitter.com/_gamingrussell/status/870300851952209921,fil
RembulanBand,2017-06-01 23:27,0,0,Breaking News Hadeh2 Tentara Filipina mem BOM teroris di Marawi SALAH SASARAN kena Rekannya sendiri 10 Tentara...,"(['INDONESIA'], Location((-4.7993356, 114.5632032, 0.0)))",,#,870300831198871552,https://twitter.com/RembulanBand/status/870300831198871552,id
senjutaqueban,2017-06-01 23:27,0,0,"Here we come Marawi ! Tagapagligtas ng Bayan. Worldpeace , Ilocos Sur","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@Salcedo,#,870300671207145472,https://twitter.com/senjutaqueban/status/870300671207145472,fil
everydayiswell,2017-06-01 23:25,0,0,GalGadot you are badly needed in Marawi. Please help Marawi. Char! Lipad na! WonderWoman,"(['Philippines \xc2\xa0\xf0\x9f\x87\xb5\xf0\x9f\x87\xad'], Location((12.7503486, 122.7312101, 0.0)))",@,# # # #,870300344223281152,https://twitter.com/everydayiswell/status/870300344223281152,fil
prokabar,2017-06-01 23:25,1,0,Satu Anggota ISIS Marawi Filipina Berasal dari Palembayan Agam Kunjungi -,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,# # #,870300169329299456,https://twitter.com/prokabar/status/870300169329299456,jv
saksi,2017-06-01 23:24,1,0,"Kaawa-awa ang mga sanggol mula Marawi, lalo yung wala o kinukulang sa gatas.","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,870300033874239489,https://twitter.com/saksi/status/870300033874239489,fil
caonyols,2017-06-01 23:24,0,0,KaskusBerita: MILF Bantu Proses Evakuasi Warga Sipil dari Marawi breakingnewsinternational,,,#,870299982708051974,https://twitter.com/caonyols/status/870299982708051974,id
MariaSanch01,2017-06-01 23:24,0,0,Cruz Roja exhortó al Gobierno filipino a proteger a ciudadanos atrapados en Marawi,"(['Carabobo'], Location((10.166667, -68.083333, 0.0)))",,#,870299965767131136,https://twitter.com/MariaSanch01/status/870299965767131136,es
PonGlobovision,2017-06-01 23:23,0,0,Cruz Roja exhortó al Gobierno filipino a proteger a ciudadanos atrapados en Marawi: El Comité de Gestión de Crisis…,"(['VENEZUELA'], Location((8.0018709, -66.1109318, 0.0)))",,,870299843633135616,https://twitter.com/PonGlobovision/status/870299843633135616,es
alianzave,2017-06-01 23:23,0,0,Cruz Roja exhortó al Gobierno filipino a proteger a ciudadanos atrapados en Marawi vía,"(['Venezuela'], Location((8.0018709, -66.1109318, 0.0)))",@,,870299838335680513,https://twitter.com/alianzave/status/870299838335680513,es
SlametMuslim,2017-06-01 23:23,10,4,Bayangkan apa yg hrs mereka lalui selama seminggu belakangan ini di Marawi...lihat ekspresinya...benar2 berkah Ramadan.,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,#,870299779498033152,https://twitter.com/SlametMuslim/status/870299779498033152,id
buletinmalaysia,2017-06-01 23:21,0,0,Identiti tiga rakyat Malaysia terbunuh di Marawi belum dikenal pasti,"(['Malaysia'], Location((2.3923759, 112.8471939, 0.0)))",,,870299348671877120,https://twitter.com/buletinmalaysia/status/870299348671877120,ms
egdsgn,2017-06-01 23:21,0,0,"Palasyo: Epekto sa ekonomiya ng Marawi crisis, maliit lang","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,870299183000952835,https://twitter.com/egdsgn/status/870299183000952835,fil
