i3ryok,2017-09-30 23:57,0,0,Relocation sites para sa mga bakwit sa Marawi,,,,,,fil
egdsgn,2017-09-30 23:51,0,0,NTVL: 2 sundalo,"(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,,,af
DZMMTeleFeed,2017-09-30 23:50,0,0,Mga nasawing sundalo sa bakbakan sa Marawi,,,,,,fil
assetramos,2017-09-30 23:49,0,0,Hanggang huli sasaludo ako sa mga sundalong nakikipaglaban sa Marawi pra sa bayan.Tunay kayong mga bayani.Mabuhay kayo!,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#iWitness #WarZoneER,914155223307870208,https://twitter.com/assetramos/status/914155223307870208,fil
Supermantes,2017-09-30 23:44,1,12,Pray for our soldiers in marawi . Super-heroes natin sila dahil super ang sacrifices nila para idefend ang ating inang bayan.,,,,914153923895730176,https://twitter.com/Supermantes/status/914153923895730176,fil
jovelyn_n,2017-09-30 23:42,0,0,Mga taga- Marawi,,,,,,fil
iamtimi_tims,2017-09-30 23:40,0,0,Finished watchin iWitness. It was bout the Marawi soldiers. Sakit sa dibdib makita ang soldiers umiyak dahil sa nangyayari. Praying for them,,,,914153045386133504,https://twitter.com/iamtimi_tims/status/914153045386133504,fil
luceromellisa,2017-09-30 23:39,0,1,... godbless our soldiers.. godbless marawi .. godbless d phils.. sana mtapos na ang gyera sa marawi . Pagdasal po ntin lagi.,,@IWitnessGMA,,914152848568442880,https://twitter.com/luceromellisa/status/914152848568442880,fil
cycyjanee,2017-09-30 23:37,0,0,Na inspire kog ma nurse samot ay kay very inspiring kayng mga medic team nga naas marawi,"(['\xc2\xa0\xf0\x9f\x93\x8dcc'], Location((28.62549095, 77.1076373484, 0.0)))",,,914152191757185024,https://twitter.com/cycyjanee/status/914152191757185024,fil
ninspatricia,2017-09-30 23:34,0,0,Sobrang saludo talaga ako sa mga sundalo lalo na sa lumalaban sa Marawi .,"(['Calauan', ' Laguna'], Location((14.13502925, 121.310996871, 0.0)))",,#iWitness,914151492306608129,https://twitter.com/ninspatricia/status/914151492306608129,fil
belGemini,2017-09-30 23:32,0,0,Grabe sira na masyado ang marawi,"(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,#GRINDfake,914151017612156929,https://twitter.com/belGemini/status/914151017612156929,fil
GinnieLenggo,2017-09-30 23:32,0,5,Hina ko kapag nanunuod ako ng sundalo sa Marawi .,,,,914150936238448640,https://twitter.com/GinnieLenggo/status/914150936238448640,fil
HeyMarmie,2017-09-30 23:29,0,0,Kamo nlng ta ipang lansang sa crus. Kamo na lang ta gipang patay sa Marawi . Kamo nlng ta gubaton sa North Korea. Mga pisti mo!,,,,914150268501073920,https://twitter.com/HeyMarmie/status/914150268501073920,ceb
iamjustlee,2017-09-30 23:29,0,0,Kailangan ng mga sundalo sa Marawi ng medical supplies. Sana may magdonate na mga pharma companies.,"(['Quezon City', ' National Capital'], Location((14.6509905, 121.0486155, 0.0)))",@sandraguinaldo,#WarZoneER #IWitness,914150183599988736,https://twitter.com/iamjustlee/status/914150183599988736,fil
largoannie,2017-09-30 23:28,0,1,saludo ako sa ating mga sundalo na matapang na nakikipag laban sa marawi ! https:// atus/914145197172211712 …,,@IWitnessGMA,,914149873053609990,https://twitter.com/largoannie/status/914149873053609990,fil
ChelseaSocorro,2017-09-30 23:27,1,6,Scout Ranger Combat Medics in Marawi War Zone Sobrang saludoooo,,,,914149757186039813,https://twitter.com/ChelseaSocorro/status/914149757186039813,fil
IWitnessGMA,2017-09-30 23:27,3,12,Mga Kapuso,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
belGemini,2017-09-30 23:25,1,0,Sana matapos na din ang bakbakan sa marawi,"(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,#GRINDfake,914149141667708928,https://twitter.com/belGemini/status/914149141667708928,fil
tracymacrazy,2017-09-30 23:23,0,0,,"(['City of Stars'], Location((51.4276972, -0.0861247, 0.0)))",,#iWitness #Marawi,914148812842663936,https://twitter.com/tracymacrazy/status/914148812842663936,#VALUE!
ilove34twilight,2017-09-30 23:23,0,0,Ganun pala yung mga nae-experience ng mga sundalo at medic sa Marawi .,,,#WarZoneER,914148809428447232,https://twitter.com/ilove34twilight/status/914148809428447232,fil
