jadinemarie_,2017-09-28 23:56,0,2,"Iba na bff ko, hanggang pangasinan umaabot ang ganda : ( sana ako hanggang sa marawi.","(['MNL'], Location((14.5121499, 121.022046716, 0.0)))",,,913432297629564928,https://twitter.com/jadinemarie_/status/913432297629564928,fil
macquinosa08,2017-09-28 23:49,0,0,don ka sa Marawi mag work out.,"(['bars', ' clubs', ' beaches & bitches'], Location((45.0999478, 1.0633322, 0.0)))",,,913430357017452544,https://twitter.com/macquinosa08/status/913430357017452544,fil
CebuanaF,2017-09-28 23:41,0,0,duol ra man mo sa CDO diba? I think mas paspas ang way if via Marawi? That is if ma ok na.,,,,913428466434949120,https://twitter.com/CebuanaF/status/913428466434949120,fil
Ronnie_Rusli,2017-09-28 23:34,10,2,"Biang kerok di Korea, Marawi & Myanmar sdh jlas siapa yg bermain krn tdk mau pipa gas alam msk dr Rusia ke Korsel melalui Korut (lihat peta)","(['| contact:081384619995|'], Location((45.5082703, -110.2260235, 0.0)))",,,913426727329718272,https://twitter.com/Ronnie_Rusli/status/913426727329718272,id
GalangJOVINO,2017-09-28 23:33,0,0,"White Mosque sa Marawi, nabawi ng militar; Maute may surrender feelers – defense chief",,,,913426341533380608,https://twitter.com/GalangJOVINO/status/913426341533380608,fil
fritzie0506,2017-09-28 23:24,0,1,HAHAHA IFOLLOW MO NA SI ATE GERL MAKAKAKUHA KA NG SCOOPS FROM MARAWI,,,,913424080681836544,https://twitter.com/fritzie0506/status/913424080681836544,fil
AnnBlocked,2017-09-28 23:19,0,0,Nagulat ako noong nasa Monumento ako may Jeep na may sign board na MARAWI. Kinabahan ako kasi akala ko may mga terorista. Lecheng trip yun.,"(['National Capital Region', ' Repub'], Location((14.5736108, 121.0329706, 0.0)))",,,913423024308678657,https://twitter.com/AnnBlocked/status/913423024308678657,fil
Legincute,2017-09-28 23:19,0,2,Kitang kita mo nga mga kamalian kasi yan lang ang nais mong mahanap! Ahahahahhah punta ka na sa Marawi Tanda!,,,,913422845803245568,https://twitter.com/Legincute/status/913422845803245568,fil
Husseinbam,2017-09-28 23:18,0,0,Kalas! Lets end this Marawi,"(['Riyadh'], Location((15.5835188, 32.5677069, 0.0)))",,,913422587367129088,https://twitter.com/Husseinbam/status/913422587367129088,fil
MaisoSolaiman,2017-09-28 23:13,0,0,MARAWI RESCUE Help Donation THANK YOU PARTNERS sa pag TULONG at RELIEF sa Marawinians MORE MORE BLESSINGS SATIN,"(['cainta', 'rizal'], Location((14.5925129, 121.123530488, 0.0)))",,,913421534680596480,https://twitter.com/MaisoSolaiman/status/913421534680596480,fil
shenayayyy,2017-09-28 23:04,0,0,Kaya nga e nagkalat HAHAHA. Pero dabest talaga yung marawi nirape ba naman yung babae e,"(['Upside down'], Location((50.5758951, -105.3856943, 0.0)))",,,913419042437787649,https://twitter.com/shenayayyy/status/913419042437787649,fil
anakbayanUPD,2017-09-28 22:56,3,9,- rehalibilitation at US aid sa Marawi at buong Mindanao na pagkakakitaan ng US,"(['UP Diliman'], Location((14.6495832, 121.05965, 0.0)))",,,913417120678948864,https://twitter.com/anakbayanUPD/status/913417120678948864,fil
