_EricksonNieva,5/23/2017 23:59,1,2,nanlalambot ako sa nangyayari ngayon sa marawi,,,,8.67E+17,https://twitter.com/_EricksonNieva/status/867047395812532224,fil
oppatokhang,5/23/2017 23:59,373,549,Stop blaming. Let's trust our president pls. Ayon nga sa kanya,,,,,,fil
Edceljstn,5/23/2017 23:59,0,2,Naiiyak ako para dun sa mga tao sa marawi,,,,8.67E+17,https://twitter.com/Edceljstn/status/867047365236080641,fil
aicallarenas,5/23/2017 23:59,0,0,Nung may nakita akong pictures and thread na bt sa Marawi,,,,,,fil
_abbydelacruz,5/23/2017 23:59,0,0,gago nakakaiyak yung mga news about the situation in Marawi :(((((((,,,,8.67E+17,https://twitter.com/_abbydelacruz/status/867047361821802496,fil
AngeloCallorina,5/23/2017 23:59,0,4,Dapat ipagdasal din natin yung mga sundalo na nasa marawi rin.,,,,8.67E+17,https://twitter.com/AngeloCallorina/status/867047359527624706,fil
ruocmef,5/23/2017 23:59,0,0,detikcom: Militer Filipina Serang Area yang Diduduki ISIS di Kota Marawi http://,,,,8.67E+17,https://twitter.com/ruocmef/status/867047353194348544,id
DadaPards,5/23/2017 23:59,1,0,Ang marawi ba.,,,,8.67E+17,https://twitter.com/DadaPards/status/867047352015532032,fil
2017edmay,5/23/2017 23:59,0,0,O my GOD pray ntin ang marawi MAYWARD LovingInTandem,,,,8.67E+17,https://twitter.com/2017edmay/status/867047340938416128,fil
chrsxs,5/23/2017 23:59,0,7,after all what's happening in Marawi rn ganyan pa rin ang line of thinking niyo anuna,,,,8.67E+17,https://twitter.com/chrsxs/status/867047339201974274,fil
ErazoMelx,5/23/2017 23:59,235,175,- odio,,,,,,la
chatlada_ch8,5/23/2017 23:59,202,10,22.58(2)ขณะที่ไฟฟ้าในเมืองถูกตัด การมีการชักธงของ ISIS ขึ้นในพื้นที่ต่างๆ ล่าสุดมีการประกาศให้ปชช.อพยพออกจากเมืองภายใน 5ชม.,,,#PrayForMarawi,8.67E+17,https://twitter.com/chatlada_ch8/status/867047327269216256,th
Christianomics,5/23/2017 23:59,0,1,Huy hanubey seryoso ang post! Lol ilipat mo yan ng post sa facebook para kabog. Haha but please !,,,#PrayForMarawi #MaraWinTheCityBack,8.67E+17,https://twitter.com/Christianomics/status/867047324043718660,fil
Jenywrenn,5/23/2017 23:59,0,0,Okitnana may exam ako bukas pero yung puso ko naninikip dahil sa nabasa ko abt Marawi woooooooooo what's good world?????,,,,8.67E+17,https://twitter.com/Jenywrenn/status/867047321325912066,fil
coledgxx,5/23/2017 23:59,0,0,wag naman sana Martial Law,,,#PrayForMarawi,8.67E+17,https://twitter.com/coledgxx/status/867047319585251332,fil
krstllpglgn,5/23/2017 23:59,0,4,Hindi ako makatulog kahit hindi ako nasa sitwasyon nila,,,,,,fil
OBalote,5/23/2017 23:59,0,1,Unsa mn sd ning ISIS nga wa mn nananghid kng President Duterte nga mag gubot silas MARAWI awa suko kaayos ante oh,,,,8.67E+17,https://twitter.com/OBalote/status/867047315281924096,ceb
heemickey,5/23/2017 23:59,4,8,nalulungkot ako para sa mga tiga marawi .,,,,8.67E+17,https://twitter.com/heemickey/status/867047315118235648,fil
dearericsohn,5/23/2017 23:59,0,0,AKO SAD. HAHAHA Maglibog btaw ko uy cge nlng gud daghanon nlng. HAHAHA Hoy keep safe gyud mo dha grabeha na diay sa Marawi,,,,8.67E+17,https://twitter.com/dearericsohn/status/867047314753376256,ceb
joycelovesyou_,5/23/2017 23:59,0,1,Bagong araw,,,,,,fil
itsyaoo,5/23/2017 23:59,0,0,alaalang alala ako sa mga pinsan ko at Tito/Tita ko na nasa Mindanao Lord,,,,,,fil
PprickyKim99,5/23/2017 23:59,0,0,เรื่องไอซิสไอสัสบางทีทั่วโลกควรจะร่วมมือเป็นหูเป็นตากันให้มากขึ้นแล้วนะไม่เข้าใจจริงๆเอาศาสนามาอ้างศาสนาพวกคุณสอนแบบไหนกัน,,,#PrayForMarawi,8.67E+17,https://twitter.com/PprickyKim99/status/867047309795704832,th
denz_enriquez88,5/23/2017 23:59,0,1,Our dear President is somewhere else doing his job. Bakit alam ba niya na sasakupin ang Marawi nung umalis siya?,,,,8.67E+17,https://twitter.com/denz_enriquez88/status/867047303432949760,fil
NataCalderon28,5/23/2017 23:59,0,4,Todos necesitamos a Dios. PRAY FOR ALL.,,,#PrayForVenezuela #PrayForSiria #DWTManchester #PrayForManchester #PrayForMarawi,8.67E+17,https://twitter.com/NataCalderon28/status/867047294767640576,es
dumbandsick,5/23/2017 23:59,93,162,Wyobraźcie,,,,,,pl
omaarlette,5/23/2017 23:59,0,2,For those people na nagsasabi na walang ginagawa yung presidente natin with the terrorism attack in Marawi,,,,,,fil
bbandit_,5/23/2017 23:59,0,0,ME JUEGO 4363452674573548 MILLONES QUE NADIE PONE,,,#PrayForMarawi,8.67E+17,https://twitter.com/bbandit_/status/867047280469319680,es
MarkEvierettPZ,5/23/2017 23:59,0,0,Nag-declare ng Martial Law sa Mindanao... Sana nasa ligtas silang kalagayan ngayon. . http://,,,#PrayForMarawi,8.67E+17,https://twitter.com/MarkEvierettPZ/status/867047278963343360,fil
ecrasementdtete,5/23/2017 23:59,0,4,vs cassez les couilles avc les attentats d'ariana grande mais a malawi c trql ? bande2depsos,,,#PrayForMarawi,8.67E+17,https://twitter.com/ecrasementdtete/status/867047277399093249,fr
sajangniim,5/23/2017 23:59,0,0,detikcom: Militer Filipina Serang Area yang Diduduki ISIS di Kota Marawi http:// D,,,,8.67E+17,https://twitter.com/sajangniim/status/867047272978296835,id
BaeutifulBbh,5/23/2017 23:59,0,1,Natatakot na ako,,,,,,fil
EmmaVillamor,5/23/2017 23:59,0,0,Ipagdasal din natin yung mga sundalo at kapulisan na nakikipag-sagupaan ngayon sa maute grp,,,#PrayForMarawi,8.67E+17,https://twitter.com/EmmaVillamor/status/867047267563220992,fil
hzltagaro,5/23/2017 23:59,0,0,I agree. Dapat din naman. Kasi wala ng katapusan ang gera dito sa mindanao and for the meantime lang naman ang martial law. https:// /867037679967326208 …,,,#PrayForMarawi,8.67E+17,https://twitter.com/hzltagaro/status/867047253252292608,fil
amtaegi,5/23/2017 23:59,13,9,recen por manchester,,,,,,es
Ellaaaaaapot08,5/23/2017 23:59,0,0,True po DJ Cha. wala din nmn sila mapapala sa mga sisihan nayan. Let us all pray for marawi https:// status/867044405575794688 …,,,#PrayForMarawi,8.67E+17,https://twitter.com/Ellaaaaaapot08/status/867047250396041216,fil
zadsong,5/23/2017 23:59,33,6,ไม่ว่ามันต้องการอะไร มันได้ความหวาดกลัวของคนครึงค่อนโลกไปแล้ว เกินจุดที่นั่งอธิษฐานไปแล้ว,,,#PrayforBangkok #PrayForMarawi #PrayForManchester,8.67E+17,https://twitter.com/zadsong/status/867047250375057409,th
mzbjjrose1,5/23/2017 23:59,10,8,PEOPLE OF THE PHILIPPINES mapa MUSLIM or CHRISTIAN man..sana magkaisa na san..be vigilant..,,,#PrayForMarawi,8.67E+17,https://twitter.com/mzbjjrose1/status/867047241478938624,fil
asdfghjustinaa_,5/23/2017 23:59,0,0,kumusta naman yung mga bumoto kay duterte? sisi na ba kayo?,,,#PrayForMarawi,8.67E+17,https://twitter.com/asdfghjustinaa_/status/867047239868325889,fil
madamehopia,5/23/2017 23:59,0,0,"stop that ASAN SI DUTERTE?"" or ""ASAN SI LENI?"" magdasal nalang tayo at paniguradong gumagawa sila ng paraan""",,,#PrayForMarawi,8.67E+17,https://twitter.com/madamehopia/status/867047236735180800,fil
krislyliit,5/23/2017 23:59,0,0,Haay what is happening in the philippines.. Nakaktakot umuwi.,,,#PrayForMarawi,8.67E+17,https://twitter.com/krislyliit/status/867047235460059136,fil
Aalouise,5/23/2017 23:59,0,1,Nalalabuan din ako. Iba iba yung nasa articles. Basta ang alam ko lang under attacked yung marawi kaya nagdeclare ng martial law si duterte,,,,8.67E+17,https://twitter.com/Aalouise/status/867047224517115905,fil
GlazelTeves,5/23/2017 23:59,12,46,Ikaw lang jud ang makasave samoa tanan,,,,,,fil
leahyoww,5/23/2017 23:58,0,0,DUTERTE BAKIT PO KAYO NAG DECLARE NG MARSHALL LAW !! Aydaw Pray for Marawi Please And keep safe Ko Mga Lok's... http:// U,,,,8.67E+17,https://twitter.com/leahyoww/status/867047215151423489,fil
hendrawk,5/23/2017 23:58,0,0,naq anaq khilafaholic lagi senyum2 sendiri baca berita marawi,,,,8.67E+17,https://twitter.com/hendrawk/status/867047214861893632,ms
iamhannahjeyn,5/23/2017 23:58,0,2,nanlulumo yung puso ko sa mga nababasa ko.,,,#PrayForMarawi,8.67E+17,https://twitter.com/iamhannahjeyn/status/867047213221822465,fil
VGlycka,5/23/2017 23:58,0,0,Sana wala ng masaktan. Sana matapos na. Sobrang sakit makita mga nangyayari ngayon,,,#PrayForMarawi,8.67E+17,https://twitter.com/VGlycka/status/867047211783266305,fil
Noveltwisted,5/23/2017 23:58,0,0,. …,,,#Marawi,8.67E+17,https://twitter.com/Noveltwisted/status/867047211401662464,und
pang_bigbear,5/23/2017 23:58,0,0,ใกล้เข้ามาทุกที วางระเบิดในโรงพยาบาล จับคนไข้เป็นตัวประกัน,,,#prayForBankok #PrayForMarawi,8.67E+17,https://twitter.com/pang_bigbear/status/867047211040784384,th
Tong_Kj,5/23/2017 23:58,1,0,โลกที่สวยงามคงมีเเต่ในนิยาย แต่ความจริงมันมีเเค่สีดำ..,,,#PrayForManchester #PrayForMarawi #prayforbangkok #PrayForWorld,8.67E+17,https://twitter.com/Tong_Kj/status/867047209916702721,th
soimhiipster,5/23/2017 23:58,0,2,как жить когда уже на концертах можно сдохнуть,,,#PrayForMarawi,8.67E+17,https://twitter.com/soimhiipster/status/867047202430087172,ru
gtmonfb,5/23/2017 23:58,1,7,Oo nga naman you are praying for Marawi . Ngingiti na sana ang Diyos tapos nabasa nya tweets mong iba,,,,,,fil
HeneralMW,5/23/2017 23:58,5,3,wg nman po sana mg backup ang goberno ng Airstrikes,,,,,,fil
SherrinaReyes,5/23/2017 23:58,0,0,:((,,,#PrayForMarawi,8.67E+17,https://twitter.com/SherrinaReyes/status/867047197317111810,und
mightyejaaay,5/23/2017 23:58,0,4,How can i sleep kung ganon nangyayari sa mundo,,,#PrayforMarawi #PrayforBangkok #PrayForManchester,8.67E+17,https://twitter.com/mightyejaaay/status/867047196402737153,fil
Sonny8ML,5/23/2017 23:58,0,0,Kumuha na kayo ng mga tambay at sa mga gustong tumulong itraining nyo na para sa marawi,,,,8.67E+17,https://twitter.com/Sonny8ML/status/867047194339065857,fil
bw00s,5/23/2017 23:58,1,0,ละแบบนี้ทำไงอะ เจ้าหน้าที่ยังควบคุมไม่ได้แล้วมากันเยอะขนาดนี้สงครามชัดๆอะเหมือนมาตีเอาเมืองอะ,,,#PrayForMarawi,8.67E+17,https://twitter.com/bw00s/status/867047187687002113,th
akosilouieX,5/23/2017 23:58,0,0,Di kami maka byahe ng marawi dahil sa gulo :C,,,,8.67E+17,https://twitter.com/akosilouieX/status/867047180464381952,fil
dindosuperhero,5/23/2017 23:58,0,2,daming naiisip na implication nung terror attack at ML. Pero sana tulungan muna yung mga civilian na nasa Marawi .,,,#PrayForMarawi,8.67E+17,https://twitter.com/dindosuperhero/status/867047175250825216,fil
Noirene28,5/23/2017 23:58,0,0,Mga walang awa!!! https:// tus/867036296853704704 …,,,#PrayForMarawi,8.67E+17,https://twitter.com/Noirene28/status/867047169915731968,fil
soleneana,5/23/2017 23:58,0,1,ATTENDEZ STOP IL Y A EU UN ATTENTAT A au PHILIPINES,,,#Marawi,8.67E+17,https://twitter.com/soleneana/status/867047167130841089,fr
thatfatkiddo,5/23/2017 23:58,0,0,Marawi City po kuya. :( https:// r/status/866728805758410752 …,,,,8.67E+17,https://twitter.com/thatfatkiddo/status/867047165612367873,fil
_alysaothman,5/23/2017 23:58,0,0,Sedihla apa jadi kat marawi,,,,8.67E+17,https://twitter.com/_alysaothman/status/867047164022632449,ms
cayamicaaa_,5/23/2017 23:58,0,0,ano na,,,,,,fil
charycyd,5/23/2017 23:58,0,1,Maka sad isipin na yung iba makakatulog ng mahimbing habang yung mga nandun sa marawi,,,,,,fil
Radyo_Agila1062,5/23/2017 23:58,1,0,Panawagan ni Cong. Nograles sa mga kaganapan sa Marawi City https:// tus/867035891662962688 …,,,,8.67E+17,https://twitter.com/Radyo_Agila1062/status/867047158100377601,fil
15FLARES,5/23/2017 23:58,0,0,marawi,,,,,,fil
johnnamalata1,5/23/2017 23:58,0,2,Nganong si Digong dayon inyong sisihon about sa nahitabo karon sa Marawi ? Utak bi please! Pag ampo nalang.,,,,8.67E+17,https://twitter.com/johnnamalata1/status/867047153155297281,ceb
dianedelacruz07,5/23/2017 23:58,0,0,grabe.,,,#PrayForMarawi #PrayForManchester #WorldPeace,8.67E+17,https://twitter.com/dianedelacruz07/status/867047151674605568,fil
ELLEvyou,5/23/2017 23:58,0,0,Marawi,,,,8.67E+17,https://twitter.com/ELLEvyou/status/867047149854310400,fil
eiBCDE,5/23/2017 23:58,0,0,Di ako makatulog kakaisip kung ano na bang nangyayari ngayon sa Marawi .,,,#PrayForMarawi,8.67E+17,https://twitter.com/eiBCDE/status/867047142443044864,fil
simple_jonar,5/23/2017 23:58,0,0,Kawwa nman po c .knain na ata ng pulitikal na sistema.nammatay na mga kabbayan nya,,,,,,fil
_sugarspicenice,5/23/2017 23:58,0,0,Ngayon ko lang nalaman 'to pero habang nagscroll down,,,,,,fil
ElTacoChido,5/23/2017 23:58,56,43,Te duermes pensando que la humanidad es una porqueria y despiertas para confirmarlo.,,,#PrayForMarawi,8.67E+17,https://twitter.com/ElTacoChido/status/867047135941931009,es
worldwid_boy,5/23/2017 23:58,0,1,Мир,,,,,,ru
loveyeachoi,5/23/2017 23:58,0,1,Nanindog na gyod akong balahibo sa akong mga nabasa about sa Marawi huhu ngano mandamay man silag mga inosente na tao oyy??,,,,8.67E+17,https://twitter.com/loveyeachoi/status/867047122180333569,ceb
ploysangg28,5/23/2017 23:58,0,0,เหี้ยยังน้อย ชิงหมามาเกินก้ยังน้อยไปคนแบบนี้ เหี้ยเกินบรรยาย สารเลว,,,#PrayForMarawi,8.67E+17,https://twitter.com/ploysangg28/status/867047120494186496,th
Valdy_Vier,5/23/2017 23:58,0,0,detikcom: Militer Filipina Serang Lokasi yang Diduga Diduduki ISIS di Marawi http://,,,,8.67E+17,https://twitter.com/Valdy_Vier/status/867047118107795456,id
ryankuleet,5/23/2017 23:58,0,1,Sobrang nakakaba kung ano man ang nangyayari ngayon doon oero sana ligtas silang lahat,,,#prayformarawi,8.67E+17,https://twitter.com/ryankuleet/status/867047115964293120,fil
Ysabel___,5/23/2017 23:58,0,2,Tangina nagjojoke pa yung pinsan ko amputa THEY'RE ONE CITY AWAY FROM MARAWI AND NAGJOJOKE PA SIYA tangina wag niyong palalain /du30 anuna,,@,,8.67E+17,https://twitter.com/Ysabel___/status/867047113699467265,fil
SamberNyawaFans,5/23/2017 23:58,6,3,9,,,#PrayForManchester #PrayForMarawi #prayforbangkok #PrayForTheWorld,8.67E+17,https://twitter.com/SamberNyawaFans/status/867047113011494912,und
disenosocialorg,5/23/2017 23:58,0,0,En menos de 24h Debemos permanecer unidos y activos por la paz,,,,,,es
chlseea_,5/23/2017 23:58,0,0,halaaa grabe na!!!,,,#PrayForMarawi,8.67E+17,https://twitter.com/chlseea_/status/867047110390173696,su
jarianakey,5/23/2017 23:58,12,5,no entiendo el sentido de matar a gente porque si,,,,,,es
fuckjimine,5/23/2017 23:58,0,0,em marawi tambem cara que mundo horrivel,,,,8.67E+17,https://twitter.com/fuckjimine/status/867047103276699648,pt
Mr__circus,5/23/2017 23:58,0,0,… .,,,#PrayForManchester #PrayForMarawi #PrayForBangkok #PrayForSyria #PrayForQuiapo #PrayForWorld,8.67E+17,https://twitter.com/Mr__circus/status/867047101326278656,und
Elenggg_,5/23/2017 23:58,0,0,May nakita akong nagpost sa fb sa kalagayan nila ngayon sa Marawi . Nakakatakot. Sana okay lang sila dun.,,,,8.67E+17,https://twitter.com/Elenggg_/status/867047100931952641,fil
eca_cram,5/23/2017 23:58,0,0,Mga bes,,,,,,fil
xxjjwwww,5/23/2017 23:58,0,0,Sa isa araw ang dami na nangyari. Anyare sa mundo. Cruelty at is finest.,,,#PrayForMarawi,8.67E+17,https://twitter.com/xxjjwwww/status/867047095252930560,fil
aeri8812,5/23/2017 23:58,0,0,Please be safe mga kababayan!!,,,#PrayForMarawi,8.67E+17,https://twitter.com/aeri8812/status/867047092950257665,fil
myswagyeom,5/23/2017 23:58,0,0,mga taga marawi ramdam namin kayo kasi kaming mga taga batangas nilindol kami plus 60+ aftershocks pero dasal ang katapat yan,,,,8.67E+17,https://twitter.com/myswagyeom/status/867047090135945216,fil
kookiesncreammm,5/23/2017 23:58,0,1,Parang kahapon lang nagdidiwang tayo sa pagkapanalo ng BTS,,,,,,fil
eypruhlrose,5/23/2017 23:58,0,1,PERO YUNG MGA TAO SA MARAWI SINUSUNOG NA,,,,8.67E+17,https://twitter.com/eypruhlrose/status/867047087652851713,fil
lordnicolas_,5/23/2017 23:58,191,536,how does one sleep soundly tonight knowing that there are people in marawi hiding with the hopes na masikatan pa sila ng araw bukas :-(,,,,8.67E+17,https://twitter.com/lordnicolas_/status/867047084901376000,fil
LeyLantow,5/23/2017 23:58,0,2,ingat at stay safe po sana,,,#PrayForMarawi,8.67E+17,https://twitter.com/LeyLantow/status/867047079276761088,fil
Ackxrmn,5/23/2017 23:58,0,0,c'est quoi ça..,,,#PrayForMarawi,8.67E+17,https://twitter.com/Ackxrmn/status/867047075334246400,fr
bangtanphils,5/23/2017 23:58,0,1,Bebe gurl musta kayo jan? Huhu nakakatakot ung balita ngayon sa Marawi,,,,8.67E+17,https://twitter.com/bangtanphils/status/867047072641331201,fil
tariiiaruj,5/23/2017 23:58,0,0,เห้ยอะไรกัน,,,#PrayForMarawi,8.67E+17,https://twitter.com/tariiiaruj/status/867047072498712577,th
Nicopryn,5/23/2017 23:58,0,2,KUYA CARDO!! KELANGAN KA SA MARAWI !!!,,,,8.67E+17,https://twitter.com/Nicopryn/status/867047068648353792,fil
damnsundy,5/23/2017 23:58,1,2,Legit na legit 'tong takot na nararamdaman ko para sa mga kababayan nating nasa Marawi,,,,8.67E+17,https://twitter.com/damnsundy/status/867047066060468224,fil
stephenjudebc,5/23/2017 23:58,0,0,nakakakilabot yung sinapit ng teachers sa Dansalan College may kaluluwa pa ba gumawa nito?,,,#PrayForMarawi,8.67E+17,https://twitter.com/stephenjudebc/status/867047064265383936,fil
lkhvans,5/23/2017 23:58,0,0,non mais c'est une blague,,,#PrayForMarawi,8.67E+17,https://twitter.com/lkhvans/status/867047063200124929,fr
sga_jim17,5/23/2017 23:58,1,3,Martial Law na sa Mindanao. Wag lang sana maging buong bansa yan.,,,#PrayForMarawi,8.67E+17,https://twitter.com/sga_jim17/status/867047058816905216,fil
kmseyjeong,5/23/2017 23:58,0,0,Fzhoupinky: detikcom: Militer Filipina Serang Lokasi yang Diduga Diduduki ISIS di Marawi http://,,,,8.67E+17,https://twitter.com/kmseyjeong/status/867047057437188096,id
coledgxx,5/23/2017 23:58,0,1,"akala ko change for the better""? ba't parang naging worst na to? """,,,#PrayForMarawi,8.67E+17,https://twitter.com/coledgxx/status/867047055193030656,fil
grecoele,5/23/2017 23:58,0,0,wag nyong gawing biro yung nangyayari sa marawi ngayon. puta,,,,8.67E+17,https://twitter.com/grecoele/status/867047053972586496,fil
kristhiiiin,5/23/2017 23:58,0,1,Om! Under martial law ang Mindanao. Unsa na mahitabo ron? Lord please help us,,,#PrayforMarawi #PrayforMindanao,8.67E+17,https://twitter.com/kristhiiiin/status/867047050562514944,ceb
Julie_Lola,5/23/2017 23:58,0,0,Rip à toutes les victimes c'est vraiment atroce...,,,#ManchesterArena #Manchester #Marawi #PrayForArianators #PrayForMarawi,8.67E+17,https://twitter.com/Julie_Lola/status/867047050323668994,fr
manuelkevinx,5/23/2017 23:58,0,0,Anuna na nangyayari sa Pilipinas?,,,#PrayForMarawi,8.67E+17,https://twitter.com/manuelkevinx/status/867047049862107136,fil
iloverajane,5/23/2017 23:58,0,0,Grabe ang news ang TIPID! Puro Russia Russia! Pati si Joaquin at Cardo sinali pa sa news! Pwede magpa-live sila sa MARAWI ??? MYGAD ANO NA??!,,,,8.67E+17,https://twitter.com/iloverajane/status/867047047647551489,fil
