Metro_TV,2017-05-30 23:59,3,3,16 WNI di Marawi Segera Dipulangkan,"(['\xc3\x9cT:-6.186977', ' 106.759125'], Location((52.226391, 31.382824, 0.0)))",,,869584164713934848,https://twitter.com/Metro_TV/status/869584164713934848,id
jesheybeje,2017-05-30 23:59,0,0,Helicopter hahaha pa sama marawi please,,,,869584163212476419,https://twitter.com/jesheybeje/status/869584163212476419,fil
GONEWSindonesia,2017-05-30 23:59,0,0,"Muslimah Ini Pertaruhkan Nyawa Demi Lindungi Warga Kristen di Marawi, Begini Ceritanya ...","(['Pekanbaru'], Location((0.51532535, 101.445454638, 0.0)))",,,869584138080092160,https://twitter.com/GONEWSindonesia/status/869584138080092160,id
ughliekx,2017-05-30 23:59,0,0,"hadlok au nag mga helicopter ay ingani nga mga oras huhu knowing nga duol ra dris cgy ang marawi, lord!!",,,,869583996727971840,https://twitter.com/ughliekx/status/869583996727971840,ceb
bbcturkce,2017-05-30 23:59,13,13,"IŞİD, Filipinler'de Marawi kentini nasıl ele geçirdi?","(['Londra'], Location((51.5073219, -0.1276474, 0.0)))",,,869583980621967361,https://twitter.com/bbcturkce/status/869583980621967361,tr
JeeyAnnfinity,2017-05-30 23:58,0,1,Ang gubot sa marawi ba.,"(['Cagayan De Oro City'], Location((8.42980265, 124.682410212, 0.0)))",,,869583896559603712,https://twitter.com/JeeyAnnfinity/status/869583896559603712,fil
watashiwaLJdesu,2017-05-30 23:58,0,0,Kapatid ko bes. Sarap ngang isako at ipatapon sa Marawi,,,,869583819199758340,https://twitter.com/watashiwaLJdesu/status/869583819199758340,fil
PenikmatNya,2017-05-30 23:57,0,0,Menlu: 10 WNI Terjebak di Marawi Minta Dipulangkan ke Indonesia,"(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,,869583524327809024,https://twitter.com/PenikmatNya/status/869583524327809024,id
egdsgn,2017-05-30 23:57,0,0,"DSWD, nagpaalala hinggil sa mga donasyong ibinibigay sa mga apektadong residente sa Marawi","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,869583479427801089,https://twitter.com/egdsgn/status/869583479427801089,fil
shambaehusman,2017-05-30 23:57,0,0,Kumusta sila sa Marawi? May nakakain kaya sila? Ligtas kaya sila? Ano kaya ang buhay ng mga nagbakwit? Paano ang... U,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,869583469130661889,https://twitter.com/shambaehusman/status/869583469130661889,fil
egdsgn,2017-05-30 23:57,0,0,"Davao City, magbibigay ng relief assistance sa mga apektadong pamilya sa Marawi City","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,869583440525627392,https://twitter.com/egdsgn/status/869583440525627392,fil
AndAileen,2017-05-30 23:55,0,0,Oh apply na yung mga masydong marurunong dyan! Yung mga talk shit dyan! IsupportMartialLaw PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,# # #,869583120885923840,https://twitter.com/AndAileen/status/869583120885923840,fil
M_YaminSH,2017-05-30 23:55,0,0,"Wiranto: Ada WNI Gabung Militan Maute, Ikut Serang Marawi | Publicanews Nasional","(['Jakarta - Indonesia'], Location((-6.1753942, 106.827183, 0.0)))",,,869583008008777729,https://twitter.com/M_YaminSH/status/869583008008777729,id
Mhayii_Khrysten,2017-05-30 23:54,0,0,Ate girl ano magpadala na ko ng sulat kay du30 at ivolunteer ko sila sa marawi? Ng may matinong magawa man lang,"(['Bicol Region', ' Republic of the Philippines'], Location((13.100588, 123.523133109, 0.0)))",,,869582729561620480,https://twitter.com/Mhayii_Khrysten/status/869582729561620480,fil
juliosees,2017-05-30 23:53,0,0,"New video by GMA News: Saksi: Ilang bahay, binuksan sa mga lumikas galing Marawi",,,,869582614633394176,https://twitter.com/juliosees/status/869582614633394176,fil
papasin_joel71,2017-05-30 23:53,2,3,dapat lng talaga na putulan muna pansamantala ng internet signal ang Marawi dahil malaking advantage ito sa terorista...,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,869582542067912704,https://twitter.com/papasin_joel71/status/869582542067912704,fil
vivanewscoid,2017-05-30 23:51,0,0,"16 WNI Masih Terjebak di Marawi, Kemlu Melobi Filipina","(['Jakarta', ' Indonesia'], Location((-6.1753942, 106.827183, 0.0)))",,,869582077066227712,https://twitter.com/vivanewscoid/status/869582077066227712,id
PuebladeHoy,2017-05-30 23:51,0,0,"Soldados filipinos patrullan una calle desierta en Marawi, al sur de Mindanao. AFP Los extremistas filipinos de... 9C","(['Puebla', ' Mexico'], Location((18.833333, -98.0, 0.0)))",,,869582014965534724,https://twitter.com/PuebladeHoy/status/869582014965534724,es
dm_reads,2017-05-30 23:51,0,0,"Marawi.. Marawi... Inged aken a Marawi. Di aken pezasambiin sa apiya anda a inged."" ~Marawi (by Hogey)""","(['MSU', ' Marawi City', ' Philippines'], Location((45.6639448, -111.076470877, 0.0)))",,,869581980576264192,https://twitter.com/dm_reads/status/869581980576264192,fil
JosephDios,2017-05-30 23:50,0,0,Philippines : Daesh exécute une dizaine de civils alors que l'armée assiège la ville de Marawi via News Republic,"(['Lille', ' France'], Location((50.6305089, 3.0706414, 0.0)))",@,,869581850364325889,https://twitter.com/JosephDios/status/869581850364325889,fr
