Biiinsooooy,2017-05-24 23:59,0,0,Marawi :(,,,,867409837260324866,https://twitter.com/Biiinsooooy/status/867409837260324866,fil
rashere_,2017-05-24 23:59,0,0,Medyo malayo ang marawi dito sa dipolog pero nahh,,,,867409822316085250,https://twitter.com/rashere_/status/867409822316085250,fil
martaliaa,2017-05-24 23:59,0,0,"baru aja tadi tuh bahas marawi trus blg ke adek gue skrg kita emg ga kena tapi blm tentu gabakal kena"" sumpah ya makanya lgsg galfok""",,,,867409820730642432,https://twitter.com/martaliaa/status/867409820730642432,id
PhilippineOne1,2017-05-24 23:59,2,2,Ang Malagim na Bukas sa Marawi at ang Tulong na Darating staystrongmariwa,,,#,867409804972613632,https://twitter.com/PhilippineOne1/status/867409804972613632,fil
daniel_tanok,2017-05-24 23:59,0,0,Kalo itu disangkut pautin sama jihad dan isis yg kmrn ngebom manchester dan marawi di filipina kmrn gmna mas ?,"(['Pamanukan-Subang', ' Jawa Barat'], Location((-6.2841644, 107.8210101, 0.0)))",,,867409745547739136,https://twitter.com/daniel_tanok/status/867409745547739136,id
littlemerimaids,2017-05-24 23:59,0,3,grabe ka taas ang traffic ganina sa syudad ky halos tanan taga Marawi or mga dool idto ky nang bakwit na as in makalooy kaayo mga tawo,"(['Riverdale'], Location((41.5444778, -90.4581879, 0.0)))",,,867409719366778880,https://twitter.com/littlemerimaids/status/867409719366778880,ceb
ranz_renosa11,2017-05-24 23:59,0,0,Ipadala na sa Marawi to,,,,867409679370137600,https://twitter.com/ranz_renosa11/status/867409679370137600,fil
AysCallano,2017-05-24 23:59,0,0,Marawi pang time. Mag twitter nga kaya ako muna. PrayForErlo,"(['Iloilo City', ' Western Visayas'], Location((10.7026718, 122.5686136, 0.0)))",,#,867409677805473792,https://twitter.com/AysCallano/status/867409677805473792,fil
jbx907,2017-05-24 23:59,0,0,Inquirer Nagbalita ng Maling Photo Hinggil sa Sitwasyon sa Marawi City via favradio,"(['Guiguinto Bulacan'], Location((14.8289491, 120.8792922, 0.0)))",@,,867409674726801408,https://twitter.com/jbx907/status/867409674726801408,fil
fangirlnics,2017-05-24 23:59,0,1,Kesa ganyan PrayforMarawi PrayforthePhilippines,,,# #,867409667147702273,https://twitter.com/fangirlnics/status/867409667147702273,fil
putrarachmad49,2017-05-24 23:59,0,0,Semoga alam tidak murka dengan tingkah laku yang ada .. PrayForManchester PrayForMarawi PrayForBangkok PrayForDhaka PrayForJakarta,"(['Riau Islands', ' Indonesia'], Location((-0.1547846, 104.5803745, 0.0)))",,# # # # #,867409626127491072,https://twitter.com/putrarachmad49/status/867409626127491072,id
kamahalanfroi,2017-05-24 23:58,0,0,Kamo na lang giyera sa Marawi puro mo yawyaw.,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,867409593667690496,https://twitter.com/kamahalanfroi/status/867409593667690496,ceb
YusufSantos79,2017-05-24 23:58,0,0,lets pray nawa makubkob ng goberno ang mga terorista na kaunti ang mga sibilyan na mdamay. Tama lng ang MartialLaw PrayForMarawi,,,# #,867409550948827136,https://twitter.com/YusufSantos79/status/867409550948827136,fil
ROCKCOMES,2017-05-24 23:58,0,0,Human Rights Watch CHR cgoro dapat nasa Marawi kau ngayun.. kawawa naman mga kapatid nating MAUTE group dami ng... 2,,,,867409542287675392,https://twitter.com/ROCKCOMES/status/867409542287675392,fil
chesxcakee,2017-05-24 23:58,0,1,Medyo na okay na ko tungod naa na akong dad pero gakabalik ang gabug.at saakong dughan kay ang mga inosente na bata intawn PrayForMarawi,,,#,867409530979856384,https://twitter.com/chesxcakee/status/867409530979856384,ceb
EinsteinIAm666,2017-05-24 23:58,0,0,"Kalo memang kamu berlogika , kenapa juga ISIS bisa nyerang daerah yg mayoritas Islam (marawi) kan tujuan jihad bkn begitu lho","(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,,867409520032530434,https://twitter.com/EinsteinIAm666/status/867409520032530434,id
ReportersNBGMA7,2017-05-24 23:58,0,0,Abangan ang update sa kaguluhan sa Marawi ngayong Huwebes sa ReportersNotebook pagkatapos ng Saksi!,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,867409509752348672,https://twitter.com/ReportersNBGMA7/status/867409509752348672,fil
hyungnim_swt,2017-05-24 23:58,0,0,PrayForManchester PrayForSyria PrayForMarawi PrayForBangkok PrayForJakarta PrayForTheWorld Ya Allah~,"(['\xeb\xb0\xa9\xed\x83\x84 \xeb\xb0\xa9\xed\x83\x84 \xeb\xb0\xa9 \xeb\xb0\xa9\xed\x83\x84'], Location((28.6363871, 104.1659537, 0.0)))",,# # # # # #,867409399312130048,https://twitter.com/hyungnim_swt/status/867409399312130048,ar
GunRomli,2017-05-24 23:58,136,91,"Kmren, Kota Marawi Filipina jatuh ke tangan ISIS, malam ini bom bunuh diri meledak di Kp Melayu, teror ini sukses klau kita takut","(['Jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,,867409387299545088,https://twitter.com/GunRomli/status/867409387299545088,id
causetillyou17,2017-05-24 23:58,0,0,Nakakatakot naman ngyayare sa Marawi,"(['Bulacan ', 'Philippines'], Location((14.794871, 120.8777119, 0.0)))",,,867409367309598720,https://twitter.com/causetillyou17/status/867409367309598720,fil
uninunu,2017-05-24 23:57,0,0,PrayForJakarta PrayForMarawi.,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",,# #,867409331175563264,https://twitter.com/uninunu/status/867409331175563264,pl
hambyulyi,2017-05-24 23:57,2,0,PrayForJakarta PrayForManchester PrayForBangkok PrayForMarawi,,,# # # #,867409263982804992,https://twitter.com/hambyulyi/status/867409263982804992,sv
rosetealyssa,2017-05-24 23:57,0,1,That (wala kang magawa para sa mga taga marawi) feeling so u just gonna pray na lang kahit minsan atheist ka,"(['s p a c e'], Location((42.0408862, -87.6801040269, 0.0)))",,,867409262980374528,https://twitter.com/rosetealyssa/status/867409262980374528,fil
