danielemia,6/7/2017,23:58:0,in the final analysis the battle for marawi is not about religion its plain and simple war between good and evil ,'Republic of the Philippines',12.7503486,122.7312101,en,0.300602,0.402683,0.131357,0.298285,0.03559,joy,0.402683
aao1,6/7/2017,23:57:0,aao1 band supports one love one mindanao help marawi concert  kitakits this june 12 2017 6pm  ,"'Davao City', ' Philippines'",7.22650725,125.454887691,en,0.008618,0.521427,0.279856,0.026135,0.012512,joy,0.521427
carmelafonbuena,6/7/2017,23:54:0,marawi city exmayor fajad salic arrested for rebellion via rapplerdotcomhttp,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.296667,0.042012,0.394351,0.350955,0.284079,sadness,0.394351
ABSCBNNews,6/7/2017,23:53:0,former marawi mayor arrested for rebellion,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.382645,0.056514,0.428735,0.19061,0.174485,sadness,0.428735
iamjohnmdg24,6/7/2017,23:52:0,i liked a youtube video suicide squad risks own lives to save people trapped in marawi,"'Lagonoy', ' Bicol Region'",13.7378792,123.5210819,en,0.101446,0.079262,0.810444,0.077043,0.047496,sadness,0.810444
rapplerdotcom,6/7/2017,23:52:0,the former mayor of marawi city fajad umpar salic was arrested for violating article 134 of the revised penal code,'Philippines',12.7503486,122.7312101,en,0.262471,0.07292,0.496169,0.11315,0.129621,sadness,0.496169
paul_distler,6/7/2017,23:51:0,question why is your securtiy detail was left in iligan and other group accompany you in marawi also closed door meeting with whom,"'Davao City', ' Davao Region'",7.22650725,125.454887691,en,0.175113,0.185732,0.299991,0.137942,0.028302,sadness,0.299991
ANCALERTS,6/7/2017,23:48:0,full story former marawi mayor arrested for rebellion,'Philippines',12.7503486,122.7312101,en,0.278914,0.157143,0.408608,0.128982,0.261003,sadness,0.408608
NaycoYap,6/7/2017,23:47:0,according to afp spox recovery of marawi will focus on the provision of basic services water sanitation and health,'Quezon City',14.6509905,121.0486155,en,0.0236,0.687544,0.058973,0.012337,0.029307,joy,0.687544
ClangyMarie,6/7/2017,23:42:0,what paki ulit nga madam if maute group is the epitome of courage and resilience then what about the people in marawi who are innocent,"'Davao City', ' Davao Region'",7.22650725,125.454887691,en,0.15895,0.46196,0.131395,0.095427,0.191376,joy,0.46196
gmanews,6/7/2017,23:39:0,massive private sector relief operations underway for marawi city duterte adviser 1u,'Philippines',12.7503486,122.7312101,en,0.050112,0.112508,0.051408,0.325408,0.108421,fear,0.325408
catseyegail,6/7/2017,23:32:0,over 200 students from marawi enrolled in 8 regions,'Philippines',12.7503486,122.7312101,en,0.135002,0.235295,0.164532,0.095575,0.119424,joy,0.235295
PhilippineStar,6/7/2017,23:26:0,full story former marawi city mayor arrested,'Philippines',12.7503486,122.7312101,en,0.251744,0.171774,0.421947,0.119123,0.24526,sadness,0.421947
LuisDagatan,6/7/2017,23:26:0,ndfp orders npa to help afp fight terrorists in marawi cd,"'Bacolod City', ' Western Visayas'",10.6762836,122.9513786,en,0.133431,0.0178,0.114901,0.285677,0.02308,fear,0.285677
catseyegail,6/7/2017,23:24:0,deped urges marawi students to enroll in schools,'Philippines',12.7503486,122.7312101,en,0.210692,0.122314,0.158925,0.139726,0.222391,disgust,0.222391
areyendiway,6/7/2017,23:22:0,help the displaced people of marawi donate for mothers and babies read details here savemarawipeople,'Quezon City',14.6509905,121.0486155,en,0.047555,0.582105,0.090468,0.066334,0.143233,joy,0.582105
dinforcor,6/7/2017,23:20:0,risahontiveros rebels have a cause is maute fighting for a cause by beheading innocent people  desecrating a church adto kag marawi bi,"'Matina', ' Davao City'",-13.9098616,-42.8461536,en,0.163559,0.085728,0.414733,0.169988,0.316711,sadness,0.414733
inquirerdotnet,6/7/2017,23:19:0,icymi marawi plotters shown in video,'Makati City',14.5591272,121.0202094,en,0.051688,0.096096,0.488509,0.20545,0.400589,sadness,0.488509
yourlovelyGD,6/7/2017,23:19:0,why keep bashing top you dont know the story so mind your own business para di kayo ipapadala sa marawi,'Republic of the Philippines',12.7503486,122.7312101,en,0.079528,0.458283,0.32501,0.06386,0.133909,joy,0.458283
PHLNewsOnline,6/7/2017,23:16:0,news5 watch  clearing ops in marawi abandoned houses yield firearms explosives,'Philippines',12.7503486,122.7312101,en,0.444963,0.064745,0.162066,0.430199,0.194931,anger,0.444963
gmanews,6/7/2017,23:16:0,fatalities in marawi conflict rise to 193  military,'Philippines',12.7503486,122.7312101,en,0.143199,0.09173,0.454408,0.315694,0.16169,sadness,0.454408
TomRussTy,6/7/2017,23:15:0,culture not religion propelled extremism in marawi scholar says  blueink news,"'Iligan City', ' Northern Mindanao'",8.17846435,124.470789035,en,0.109667,0.147601,0.415681,0.179421,0.171795,sadness,0.415681
