_dnnenry,5/28/2017 22:16,0,-1,#PrayForMarawi,"(['Joso-shi', ' Ibaraki-ken'], Location((36.0235685, 139.9938714, 0.0)))",,#PrayForMarawi,8.68833E+17,https://twitter.com/_dnnenry/status/868833459057213440
jumawankorina,5/28/2017 21:42,0,-1,#PrayForMarawi,"(['Cebu City', ' Central Visayas'], Location((10.3090298, 123.8930839, 0.0)))",,#PrayForMarawi,8.68825E+17,https://twitter.com/jumawankorina/status/868824686204919808
staylamawis,5/28/2017 21:14,0,-1,#PrayForMarawi,,,#PrayForMarawi,8.68818E+17,https://twitter.com/staylamawis/status/868817777464717312
grandebutercia,5/28/2017 20:27,0,-1,#PrayForMarawi,,,#PrayForMarawi,8.68806E+17,https://twitter.com/grandebutercia/status/868805856544116736
christine122591,5/28/2017 19:55,0,-1,#PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#PrayForMarawi,8.68798E+17,https://twitter.com/christine122591/status/868797938155134979
JaneezGo,5/28/2017 19:34,0,-1,#PrayForMarawi,"(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",,#PrayForMarawi,8.68793E+17,https://twitter.com/JaneezGo/status/868792588613984256
m_a_hadi,5/28/2017 19:12,0,-1,#PrayForMarawi,,,#PrayForMarawi,8.68787E+17,https://twitter.com/m_a_hadi/status/868786970083938305
cchristine28,5/28/2017 18:35,0,-1,#PrayForMarawi,"(['Guimaras', ' Philippines'], Location((10.5730629, 122.6238907, 0.0)))",,#PrayForMarawi,8.68778E+17,https://twitter.com/cchristine28/status/868777791239602178
ddanacaptain,5/28/2017 18:30,0,-1,#PrayForMarawi,"(['astro', 'straykids', 'got7', 'w1', 'm9'], Location((3.05129155, 101.700726175, 0.0)))",,#PrayForMarawi,8.68777E+17,https://twitter.com/ddanacaptain/status/868776566897033216
jamesquinnrosa1,5/28/2017 18:30,0,-1,#PrayForMarawi,"(['@e\xc2\xa0\xe2\x9d\xa4'], Location((48.2051595, 11.3361953378, 0.0)))",,#PrayForMarawi,8.68776E+17,https://twitter.com/jamesquinnrosa1/status/868776369529815040
marieyanna,5/28/2017 18:02,0,-1,#PrayForMarawi,"(['Freedom'], Location((43.812729, -71.036224, 0.0)))",,#PrayForMarawi,8.68769E+17,https://twitter.com/marieyanna/status/868769393831956480
jackylyngo,5/28/2017 18:00,0,-1,#PrayForMarawi,,,#PrayForMarawi,8.68769E+17,https://twitter.com/jackylyngo/status/868768948996546560
ianburst,5/28/2017 17:50,0,-1,#PrayForMarawi,"(['Beverly Hills', ' Calinanfornia'], Location((34.0736204, -118.4003563, 0.0)))",,#PrayForMarawi,8.68766E+17,https://twitter.com/ianburst/status/868766411107258369
jungdrops,5/28/2017 17:36,0,-1,#PrayForMarawi,"(['+63'], Location((51.2637794, 102.9668439, 0.0)))",,#PrayForMarawi,8.68763E+17,https://twitter.com/jungdrops/status/868762926743642112
ARTheGreateeest,5/28/2017 16:52,0,-1,#PrayForMarawi,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#PrayForMarawi,8.68752E+17,https://twitter.com/ARTheGreateeest/status/868751775729197056
estebatians,5/28/2017 16:42,1,-1,#PrayForMarawi pic.twitter.com/6lXag0K0YW,,,#PrayForMarawi,8.68749E+17,https://twitter.com/estebatians/status/868749201655582720
BROKEN_ner,5/28/2017 16:12,0,-1,#PrayForMarawi,"(['Mariveles', ' Central Luzon'], Location((14.4356104, 120.4903545, 0.0)))",,#PrayForMarawi,8.68742E+17,https://twitter.com/BROKEN_ner/status/868741841234968578
jinlebanana,5/28/2017 16:03,0,-1,#PrayForMarawi,"(['Earth'], Location((34.2331373, -102.4107493, 0.0)))",,#PrayForMarawi,8.68739E+17,https://twitter.com/jinlebanana/status/868739395729334272
imjonhre,5/28/2017 14:36,0,-1,#PrayForMarawi pic.twitter.com/VSc2aJC5rP,"(['Quezon City PHillipines'], Location((14.6308746, 121.032471, 0.0)))",,#PrayForMarawi,8.68717E+17,https://twitter.com/imjonhre/status/868717499067400192
yamgishi,5/28/2017 14:08,2,-1,#PrayForMarawi,,,#PrayForMarawi,8.68711E+17,https://twitter.com/yamgishi/status/868710644861648896
yamgishi,5/28/2017 14:07,3,-1,#PrayForMarawi,,,#PrayForMarawi,8.6871E+17,https://twitter.com/yamgishi/status/868710305622245377
yamgishi,5/28/2017 14:04,2,-1,#PrayForMarawi,,,#PrayForMarawi,8.68709E+17,https://twitter.com/yamgishi/status/868709447287193601
yamgishi,5/28/2017 14:03,2,-1,#PrayForMarawi,,,#PrayForMarawi,8.68709E+17,https://twitter.com/yamgishi/status/868709259231481856
yamgishi,5/28/2017 14:00,2,-1,#PrayForMarawi,,,#PrayForMarawi,8.68709E+17,https://twitter.com/yamgishi/status/868708632573034498
yamgishi,5/28/2017 13:59,2,-1,#PrayForMarawi,,,#PrayForMarawi,8.68708E+17,https://twitter.com/yamgishi/status/868708402213421057
yamgishi,5/28/2017 13:58,3,-1,#PrayForMarawi,,,#PrayForMarawi,8.68708E+17,https://twitter.com/yamgishi/status/868707935752380416
yamgishi,5/28/2017 13:57,3,-1,#PrayForMarawi,,,#PrayForMarawi,8.68708E+17,https://twitter.com/yamgishi/status/868707686065487872
yamgishi,5/28/2017 13:55,1,-1,#PrayForMarawi,,,#PrayForMarawi,8.68707E+17,https://twitter.com/yamgishi/status/868707233340600321
