gmanews,8/23/2017,23:54:0,govt troops regain control of marawi city police station http,'Philippines',12.7503486,122.7312101,en,0.082795,0.010999,0.472643,0.169058,0.455895,sadness,0.472643
LOCALNEWSNgayon,8/23/2017,23:31:0,govt troops regain control of marawi city police station  read http via gma news,'Philippines',12.7503486,122.7312101,en,0.058321,0.014764,0.481258,0.220568,0.52236,disgust,0.52236
Halalphilippine,8/23/2017,23:12:0,marawi city siege 89 days still raging thousand idps in evacuation center in nearby municipalities,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.466979,0.175546,0.155952,0.052826,0.036697,anger,0.466979
Inq_Lifestyle,8/23/2017,23:7:0,theres a right way to counsel marawi trauma victims http rightwaycounselmarawitraumavictims ,'Philippines',12.7503486,122.7312101,en,0.044082,0.022241,0.53479,0.328429,0.393415,sadness,0.53479
csghnu,8/23/2017,23:5:0,central student government supports the hnu mice class a fund raising activity for the victims of marawi siege http c,'Tagbilaran City',14.6616744,121.0478608,en,0.168191,0.03001,0.191677,0.036128,0.801723,disgust,0.801723
ef_happie,8/23/2017,22:51:0,3rd month of marawi siege,"'Baraas tubod', ' Iligan City'",8.2130172,124.2335318,en,0.098313,0.262238,0.350909,0.072296,0.100333,sadness,0.350909
manilainformer,8/23/2017,22:35:0,zamboanga city boy scouts send marawi troops letters,'Manila',14.5906216,120.9799696,en,0.082264,0.175202,0.233759,0.086079,0.059996,sadness,0.233759
cdporgph,8/23/2017,22:34:0,thank you to those who supported our one with marawi call this is an initial step of psychosocial support http,"'Quezon City', ' Philippines'",14.6509905,121.0486155,en,0.023697,0.338834,0.126669,0.039007,0.411075,disgust,0.411075
PHINewsNet1,8/23/2017,22:28:0,arrest order issued vs exmayor of marawi,"'Manila City', ' National Capital Region'",14.5906216,120.9799696,en,0.627275,0.015204,0.379633,0.080426,0.137401,anger,0.627275
PHINewsNet1,8/23/2017,22:27:0,boy scouts give letters,"'Manila City', ' National Capital Region'",14.5906216,120.9799696,en,0.12613,0.276553,0.312222,0.090397,0.08483,sadness,0.312222
gmanews,8/23/2017,22:16:0,boy scouts give letters and chocolates to soldiers in marawi http,'Philippines',12.7503486,122.7312101,en,0.052385,0.177577,0.295673,0.191035,0.480891,disgust,0.480891
PHINewsNet1,8/23/2017,22:15:0,allfemale police,"'Manila City', ' National Capital Region'",14.5906216,120.9799696,en,0.216203,0.010854,0.098145,0.472676,0.484277,disgust,0.484277
PHINewsNet2,8/23/2017,22:4:0,afp western mindanao command says letters,'Republic of the Philippines',12.7503486,122.7312101,en,0.147253,0.088134,0.405805,0.488088,0.026439,fear,0.488088
marlonmagtira,8/23/2017,22:4:0,small things that bring smile to children and families from wartorn marawi city http,'Philippines',12.7503486,122.7312101,en,0.011826,0.843927,0.041745,0.007832,0.103652,joy,0.843927
GinR00,8/23/2017,22:4:0,marawi city,'Manila',14.5906216,120.9799696,en,0.051394,0.216157,0.175201,0.061141,0.050338,joy,0.216157
mariodealabang,8/23/2017,22:2:0,today marks the third month of the battle of marawi ,'Manila',14.5906216,120.9799696,en,0.205658,0.135976,0.643001,0.148362,0.012115,sadness,0.643001
PHINewsNet2,8/23/2017,22:2:0,look govt forces retake marawi police headquarters from maute group ,'Republic of the Philippines',12.7503486,122.7312101,en,0.209178,0.011368,0.566379,0.245724,0.212684,sadness,0.566379
PTVph,8/23/2017,21:55:0,look bandara ingud mosque in marawi city also sustained heavy damages  via,'Philippines',12.7503486,122.7312101,en,0.053061,0.198524,0.59208,0.135403,0.190371,sadness,0.59208
mimiiimarquez,8/23/2017,21:40:0,me hows marawi  still not done ddy michael y r u asking me about ur country m not updated,'Cebu City',10.3090298,123.8930839,en,0.146752,0.138231,0.266459,0.101526,0.119655,sadness,0.266459
