uniaonet,2017-07-14 23:59,0,0,... SOS MARAWI: OREMOS por mais uma situação muito crítica de grande sofrimento...,"(['Brazil ', ' Goi\xc3\xa2nia'], Location((-10.3333333, -53.2, 0.0)))",,,885891415418580992,https://twitter.com/uniaonet/status/885891415418580992,pt
phildaily,2017-07-14 23:54,0,0,Military uncertain about liberating Marawi before SONA 2017 - InterAksyon,,,,885890377303154689,https://twitter.com/phildaily/status/885890377303154689,fil
RizzaBirog,2017-07-14 23:51,1,3,"The Aid for Humanity (Lingap sa Mamamayan) held for victims of the Marawi City Crisis."" AllThingsINC """,,,#,885889476219871232,https://twitter.com/RizzaBirog/status/885889476219871232,fil
TVPatrol,2017-07-14 23:45,1,6,"Ilang sundalong nasugatan sa bakbakan, desididong bumalik sa Marawi MarawiClash d","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,885887867452612608,https://twitter.com/TVPatrol/status/885887867452612608,fil
ReportersNBGMA7,2017-07-14 23:42,0,0,Paano kaya ang magiging proseso ng rehabilitasyon sa Marawi oras na matapos ang gulo roon?,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885887344779304960,https://twitter.com/ReportersNBGMA7/status/885887344779304960,fil
trsmrnd199x,2017-07-14 23:42,0,0,"yung tipo na, inuuna nila issue ni noynoy, pero hindi pa rin natitigil yung sa Marawi. Hayst.","(['Ora et Labora'], Location((52.18146035, 4.47057189494, 0.0)))",,,885887208141447168,https://twitter.com/trsmrnd199x/status/885887208141447168,fil
ReportersNBGMA7,2017-07-14 23:40,0,0,Nasa halos dalawang buwan na ang krisis na nagaganap sa Marawi at nabawi na ng mga sundalo ang karamihan sa...,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885886748072452096,https://twitter.com/ReportersNBGMA7/status/885886748072452096,fil
Marawi_Ahmad2,2017-07-14 23:39,0,0,خربب ابو الاغنية انا احبها الحين كرهتها بسبتة,,,,885886392198459394,https://twitter.com/Marawi_Ahmad2/status/885886392198459394,ar
PhOnlineInfo,2017-07-14 23:27,0,0,"Nasawing miyembro ng Maute group sa Marawi clash, umabot na sa 120 — AFP - WATCH VIDEO HERE -> Umabot na sa ...","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,885883482626342913,https://twitter.com/PhOnlineInfo/status/885883482626342913,fil
Sheeeeddyyy,2017-07-14 23:22,0,0,Pwede pakidala na ako sa marawi?,"(['Survive'], Location((35.1839488, 136.8337262, 0.0)))",,,885882106852724737,https://twitter.com/Sheeeeddyyy/status/885882106852724737,fil
Copper_Andres,2017-07-14 23:20,0,1,ipapadala kita sa marawi bai!,"(['Marist'], Location((6.1173455, 125.170296, 0.0)))",,,885881711539535872,https://twitter.com/Copper_Andres/status/885881711539535872,fil
gmanewsfacebook,2017-07-14 23:20,0,0,Buong magdamag umalingawngaw ang mga putok ng baril at mga pagsabog mula sa sentro ng bakbakan sa Marawi City....,,,,885881590462554112,https://twitter.com/gmanewsfacebook/status/885881590462554112,fil
patrol_ph,2017-07-14 23:19,0,0,"Ilang sundalong nasugatan sa bakbakan, desididong bumalik sa Marawi",,,,885881425035235329,https://twitter.com/patrol_ph/status/885881425035235329,fil
hericz,2017-07-14 23:18,0,0,"Di pikiran pemerintah, mungkin mending didemo jutaan orang, daripada melihat rakyatnya bunuh2an karena ISIS menguasai kota. Seperti Marawi.","(['Di Luar Kota\xe2\x84\xa2'], Location((-6.2810464, 106.771863, 0.0)))",,,885881073216794624,https://twitter.com/hericz/status/885881073216794624,id
ManarSanqour,2017-07-14 23:11,0,0,لوووول انا اتوقع جذي بعد,"(['Kuwait \xc2\xa0\xe2\x99\xa5'], Location((-12.0294672, -72.8601102, 0.0)))",,,885879446573416448,https://twitter.com/ManarSanqour/status/885879446573416448,ar
kaaaatesexy,2017-07-14 23:10,0,0,de joke sa marawi talaga ko uuwi,"(['or', 'bat'], Location((43.9792797, -120.737257, 0.0)))",,,885879107879223296,https://twitter.com/kaaaatesexy/status/885879107879223296,fil
mikmik0000,2017-07-14 23:10,3,0,mamulot k ng mga ulo sa marawi...hehehe ALDUBersaryin2Days,"(['Kingdom of Saudi Arabia'], Location((-6.8638235, 39.2551949, 0.0)))",,#,885879087381843969,https://twitter.com/mikmik0000/status/885879087381843969,fil
marawi_93,2017-07-14 23:08,0,0,,"(['Muscat', ' Oman'], Location((18.3717337, -72.2862809, 0.0)))",,,885878776739106816,https://twitter.com/marawi_93/status/885878776739106816,#VALUE!
glyzlgmlla,2017-07-14 23:08,0,1,tsk mga maling mali galawan a'ah padala na sila sa marawi!!,"(['San Pablo City', ' Laguna'], Location((14.05569, 121.357897275, 0.0)))",,,885878713388212225,https://twitter.com/glyzlgmlla/status/885878713388212225,fil
mysonismiel,2017-07-14 23:07,0,3,"MarionA56n im ready to die for marawi,mhal ko ang plipinas,wag nyong sirain ang bansa ko,paparatayin ko kayo,oh diba linyada","(['Western Visayas', ' Republic of t'], Location((10.67295935, 122.722990873, 0.0)))",@,,885878526775144448,https://twitter.com/mysonismiel/status/885878526775144448,fil
0320donpepe,2017-07-14 23:04,0,0,"e paano si du30, sasagutin nya rin ba ung mga sundalong namatay sa marawi?",,,,885877569915990016,https://twitter.com/0320donpepe/status/885877569915990016,fil
jjaassaamm,2017-07-14 23:02,0,4,putwngina para nang nasa marawi,"([""Francheska's""], Location((11.7768987, 124.8823555, 0.0)))",,,885877132412321792,https://twitter.com/jjaassaamm/status/885877132412321792,fil
vicente_liza,2017-07-14 23:00,0,1,Naku yang mga taong ganyan ang hindi kailangan ng lipunan dapat yan yung pinapalaban sa marawi,"(['National Capital Region', ' Repub'], Location((14.5736108, 121.0329706, 0.0)))",,,885876665162670080,https://twitter.com/vicente_liza/status/885876665162670080,fil
maaarjj,2017-07-14 22:59,0,0,gagu nakikipag bakbakan na si honey sa marawi abbygaleon_,"(['MNL', ' Ph.'], Location((14.5121499, 121.022046716, 0.0)))",@,,885876466797256704,https://twitter.com/maaarjj/status/885876466797256704,fil
AnhazaI,2017-07-14 22:58,0,0,"Ayoo lu jangan malas, omdo.. sono ke syria.. apa marawi.. sapa tau syahid.. dasar pemalas",,,,885876207962607616,https://twitter.com/AnhazaI/status/885876207962607616,id
patrol_ph,2017-07-14 22:44,0,0,"Ilang taga-Marawi, nagpa-DNA test para mahanap ang kaanak",,,,885872668578328576,https://twitter.com/patrol_ph/status/885872668578328576,fil
Hycnth1,2017-07-14 22:43,0,0,patapon kita sa marawi,,,,885872504425795584,https://twitter.com/Hycnth1/status/885872504425795584,fil
sandyroxas,2017-07-14 22:42,0,0,"sobra hirap why :((( pakalayo na tayo bes, makipagbakbakan nalang tayo sa marawi",,,,885872018914123776,https://twitter.com/sandyroxas/status/885872018914123776,fil
_marwaaz,2017-07-14 22:40,0,0,معرووووف هالشي ابغى خلطة ياخي عشان اظافري,"(['Muscat', ' Oman'], Location((18.3717337, -72.2862809, 0.0)))",,,885871529619337218,https://twitter.com/_marwaaz/status/885871529619337218,ar
marawi_93,2017-07-14 22:34,0,0,قبل المناسبه بيوم لازم تنكسر الاظافر,"(['Muscat', ' Oman'], Location((18.3717337, -72.2862809, 0.0)))",,,885870243322703872,https://twitter.com/marawi_93/status/885870243322703872,ar
Villedorian,2017-07-14 22:30,0,0,Otw marawi,,,,885869068883972103,https://twitter.com/Villedorian/status/885869068883972103,fil
PTVph,2017-07-14 22:30,0,3,"UlatBayan: Pondo para sa rehabilitasyon ng Marawi City, nakahanda na","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,885869001351585792,https://twitter.com/PTVph/status/885869001351585792,fil
isabelabianx,2017-07-14 22:28,0,0,Ipatapon sa marawi bes.,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",,,885868680864710659,https://twitter.com/isabelabianx/status/885868680864710659,fil
charlecuabo,2017-07-14 22:28,0,1,Dako kaayo kag problema. Naulaw ang marawi,"(['Earth'], Location((34.2331373, -102.4107493, 0.0)))",,,885868605467836416,https://twitter.com/charlecuabo/status/885868605467836416,ceb
misterengr08,2017-07-14 22:20,0,0,Try mo magdonate sa unicef booth sa malls. They help ung mga bata sa marawi,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,885866617971720192,https://twitter.com/misterengr08/status/885866617971720192,fil
pausismaet,2017-07-14 22:18,0,0,Tyaka daig pa si Grace kung magtaray akala mo siya may ari nung bahay hahahahaha! Itapon sa marawi yan!,"(['Winterfell'], Location((51.5455107, 13.9594132, 0.0)))",,,885866163573358592,https://twitter.com/pausismaet/status/885866163573358592,fil
unBDICTable,2017-07-14 22:18,0,1,Parang commander pa sa marawi kung maka sigaw sa kapwa katulong anoo HAHAHAHAHA,"(['Mendez', 'Cavite'], Location((14.1324539, 120.89319521, 0.0)))",,,885865976868216833,https://twitter.com/unBDICTable/status/885865976868216833,fil
pjxicon,2017-07-14 22:17,0,1,marawi',"(['\xeb\xb0\xa9\xed\x83\x84'], Location((28.6363871, 104.1659537, 0.0)))",,,885865960636260352,https://twitter.com/pjxicon/status/885865960636260352,fil
dzbb,2017-07-14 22:14,0,0,"Militar, tukoy na ang pagkakakilanlan ng mga naging biktima sa pumalyang airstrike sa Marawi City nuong Miyerkules. SuperBalitaSaGabi","(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,885865143690698752,https://twitter.com/dzbb/status/885865143690698752,fil
pbs_angelonabor,2017-07-14 22:12,12,4,Itapon sa Marawi si Yaya Diding. Gigil si aq!!! ALTLTakeover,,,#,885864502062755842,https://twitter.com/pbs_angelonabor/status/885864502062755842,fil
egdsgn,2017-07-14 22:11,0,0,"Pondo para sa rehabilitasyon ng Marawi City, nakahanda na","(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,,885864433268006912,https://twitter.com/egdsgn/status/885864433268006912,fil
Iamdanicsssss,2017-07-14 22:10,2,0,Ipatapon kaya kita sa marawi yaya diding hahahahahaahaha ALTLTakeover,"(['Quezon City'], Location((14.6509905, 121.0486155, 0.0)))",,#,885864181769019392,https://twitter.com/Iamdanicsssss/status/885864181769019392,fil
bandila,2017-07-14 22:09,0,2,"Mga sundalo, mataas pa rin ang morale kahit na nalalagasan ang kanilang hanay sa krisis sa Marawi","(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,,885863773117988865,https://twitter.com/bandila/status/885863773117988865,fil
isabelabianx,2017-07-14 22:08,2,0,Dapat si yaya diding pinapatapon sa marawi eh. ALTLTakeOver,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",,#,885863499083038720,https://twitter.com/isabelabianx/status/885863499083038720,fil
keepcalmsaykape,2017-07-14 22:07,0,0,Yung pagwasak raw ng buong Marawi ang magandang ginawa ng poon nya.,,,,885863425502453761,https://twitter.com/keepcalmsaykape/status/885863425502453761,fil
alvin_marti,2017-07-14 21:57,0,1,Sa marawi hahahahaha,"(['Taguig City'], Location((14.5266254, 121.074403, 0.0)))",,,885860927777656832,https://twitter.com/alvin_marti/status/885860927777656832,fil
News5AKSYON,2017-07-14 21:53,3,1,"Gulo sa Marawi, matapos kaya bago ang ikalawang SONA ni Pangulong Duterte? | halili_maricelhttp://","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@,,885859678458060801,https://twitter.com/News5AKSYON/status/885859678458060801,fil
sherwinjroxas,2017-07-14 21:51,0,0,Sa marawi daw interview amputa! Ikaw nlan haha,"(['Caloocan City'], Location((14.6815301, 121.0089111, 0.0)))",,,885859191952293890,https://twitter.com/sherwinjroxas/status/885859191952293890,fil
0hanin0,2017-07-14 21:49,6,9,شوقي عذاب وعذب شعري يناديك حرف الألف يفرق قصيدي عن الشوق والله مـا اعــزّك واقــدّرْك واغلــيـك أنا أحبـّـك واصدق البوح مخنوق marawi_q8,"(['\xd8\xa7\xd9\x84\xd9\x85\xd9\x85\xd9\x84\xd9\x83\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xb1\xd8\xa8\xd9\x8a\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb3\xd8\xb9\xd9\x88\xd8\xaf\xd9\x8a\xd8\xa9'], Location((25.6242618, 42.3528328, 0.0)))",@,,885858843414208512,https://twitter.com/0hanin0/status/885858843414208512,ar
Politiko_Ph,2017-07-14 21:47,5,3,Sara Duterte slams Raissa Robles: Davao City helping Marawi evacuees. Ano nagawa mo maliban sa pag-tweet?,,,,885858194676826113,https://twitter.com/Politiko_Ph/status/885858194676826113,fil
imchloeveloso,2017-07-14 21:34,0,0,"Fieldtrip kami sa Marawi"" oh bigti na""",,,,885855112521949184,https://twitter.com/imchloeveloso/status/885855112521949184,fil
mrlnnvts,2017-07-14 21:29,0,0,Puro na lang Marawi. Maute. Massacre sa Bulacan! Putangina Pilipinas! Walang asenso. Pati mamamayan q a q o,,,,885853714916954115,https://twitter.com/mrlnnvts/status/885853714916954115,fil
