ErikaFaithPark,7/27/2017,23:22:0,pray for marawi and manila,'General santos city',6.1265778,125.1985022,en,0.033283,0.043494,0.442339,0.501531,0.138748,fear,0.501531
gmanews,7/27/2017,23:21:0,un 17stargeneral nabbed at marawi city checkpoint,'Philippines',12.7503486,122.7312101,en,0.189325,0.038736,0.269859,0.111002,0.301983,disgust,0.301983
iAmMargaritaA,7/27/2017,23:14:0,peace and love pray for marawi,"'Manila City', ' National Capital'",14.5906216,120.9799696,en,0.009108,0.946062,0.015632,0.027694,0.002542,joy,0.946062
hannahloveKayeC,7/27/2017,22:26:0,teamkayecalph lets support marawi a benefit concert for our kababayans in marawi with our very own kayecal and other 28 great artistshttps,'baguio',16.412007,120.5933937,en,0.010797,0.831397,0.01218,0.023849,0.049503,joy,0.831397
LOCALNEWSNgayon,7/27/2017,22:22:0,un 17stargeneral nabbed at marawi city checkpoint  read via gma news,'Philippines',12.7503486,122.7312101,en,0.043731,0.095617,0.375193,0.28439,0.476271,disgust,0.476271
manilabulletin,7/27/2017,22:17:0,afp residents returning to marawi may be targeted by maute snipers  read befullyinformed,"'Manila', ' Philippines'",14.5906216,120.9799696,en,0.134518,0.133981,0.042224,0.227885,0.208921,fear,0.227885
jamesparmis,7/27/2017,22:12:0,mommy dionesia sells 3m worth of bags jewelry to raise funds for the soldiers in marawi,'Manila City',14.5906216,120.9799696,en,0.115171,0.436126,0.081152,0.038603,0.34642,joy,0.436126
monikthegreat,7/27/2017,22:8:0,studio 51 benefit concert for marawi troops,'Davao City',7.22650725,125.454887691,en,0.029405,0.569863,0.056462,0.080326,0.056851,joy,0.569863
ModernizePH,7/27/2017,22:7:0,they can be used anywhere in the philippines because their range is far they can be deployed in marawi ,'Republic of the Philippines',12.7503486,122.7312101,en,0.085492,0.055267,0.113411,0.049504,0.073007,sadness,0.113411
han_choyaks,7/27/2017,21:38:0,i miss the town i miss the places marawi city,'cotabato city',7.1970344,124.2351714,en,0.041071,0.018012,0.806115,0.320238,0.018859,sadness,0.806115
