JoshuaaCamacho,2017-05-27 23:16,0,0,# PrayForMarawi pic.twitter.com/pPaCaCDXCH,"(['allen mae'], Location((37.8882168, -95.3170208, 0.0)))",,#,868486071356604416,https://twitter.com/JoshuaaCamacho/status/868486071356604416
_AnnewithanE,2017-05-27 23:00,0,1,# PrayforMarawi,,,#,868481980014280704,https://twitter.com/_AnnewithanE/status/868481980014280704
haileysyoso,2017-05-27 22:51,0,1,# PRAYFORMARAWI,"(['Taguig City'], Location((14.5266254, 121.074403, 0.0)))",,#,868479700120723456,https://twitter.com/haileysyoso/status/868479700120723456
Arrrruuuhh,2017-05-27 22:45,0,0,# PrayForMarawi,,,#,868478312921694208,https://twitter.com/Arrrruuuhh/status/868478312921694208
Akosi_Dayang,2017-05-27 22:33,0,0,# PrayForMarawi,"(['Santa Cruz', ' Laguna'], Location((36.974201, -122.0297182, 0.0)))",,#,868475349205630978,https://twitter.com/Akosi_Dayang/status/868475349205630978
GavinTamayo7,2017-05-27 22:02,0,0,# PrayForMarawi,,,#,868467368497881089,https://twitter.com/GavinTamayo7/status/868467368497881089
MeloeDee,2017-05-27 21:03,0,0,# PrayForMarawi,"(['Kuwait'], Location((-12.0294672, -72.8601102, 0.0)))",,#,868452663196876801,https://twitter.com/MeloeDee/status/868452663196876801
itslykadlcrz,2017-05-27 21:00,0,3,# PrayForMarawi,"(['Hogwarts'], Location((-1.24139975, 36.784112734, 0.0)))",,#,868451919039143937,https://twitter.com/itslykadlcrz/status/868451919039143937
team_rpg,2017-05-27 20:48,3,6,# PrayForMarawi pic.twitter.com/o7Zdew58zv,"(['Worldwide'], Location((53.4573434, -2.22698994022, 0.0)))",,#,868448934011650048,https://twitter.com/team_rpg/status/868448934011650048
mrcdoxander,2017-05-27 20:48,0,0,# PrayForMarawi,,,#,868448789165625345,https://twitter.com/mrcdoxander/status/868448789165625345
Leznimkate,2017-05-27 20:20,0,1,# PrayForMarawi,"(['Butuan-Cebu'], Location((8.9497472, 125.5406135, 0.0)))",,#,868441780835844096,https://twitter.com/Leznimkate/status/868441780835844096
jeongkookieee,2017-05-27 19:59,0,0,# PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,868436618381713408,https://twitter.com/jeongkookieee/status/868436618381713408
iamDanilyne17,2017-05-27 19:31,2,0,# PrayForMarawi pic.twitter.com/KQjCfIQ0BP,"(['Minglanilla', 'Cebu City'], Location((39.5346515, -1.5944266, 0.0)))",,#,868429502782742528,https://twitter.com/iamDanilyne17/status/868429502782742528
RefreDain,2017-05-27 18:37,0,0,# PrayForMarawi,,,#,868415926923739137,https://twitter.com/RefreDain/status/868415926923739137
SofiaBaculio,2017-05-27 18:18,0,0,# PrayForMarawi,"(['El Salvador City', ' Philippines'], Location((13.6932836, -89.1557901, 0.0)))",,#,868411178904461312,https://twitter.com/SofiaBaculio/status/868411178904461312
aegyojeongguks,2017-05-27 18:06,1,1,# PrayForMarawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,868408066269630464,https://twitter.com/aegyojeongguks/status/868408066269630464
rabulaaay,2017-05-27 17:54,0,0,# PrayForMarawi,"(['Taytay Rizal'], Location((14.5587811, 121.140779552, 0.0)))",,#,868405125408210945,https://twitter.com/rabulaaay/status/868405125408210945
gnzn_shie,2017-05-27 17:28,0,1,# Prayformarawi,"(['Antique Philippines'], Location((11.1705066, 122.083333, 0.0)))",,#,868398568033271808,https://twitter.com/gnzn_shie/status/868398568033271808
dankandtrash,2017-05-27 17:00,0,0,# PrayForMarawi,,,#,868391387661615104,https://twitter.com/dankandtrash/status/868391387661615104
steven062291,2017-05-27 15:49,0,0,# PrayForMarawi,"(['batangas'], Location((13.916453, 121.0864884, 0.0)))",,#,868373694845927425,https://twitter.com/steven062291/status/868373694845927425
jasonryan7769,2017-05-27 15:21,0,1,# PrayForMarawi,"(['Florida', ' USA'], Location((27.7567667, -81.4639835, 0.0)))",,#,868366428373692416,https://twitter.com/jasonryan7769/status/868366428373692416
neevintingkasan,2017-05-27 14:46,0,0,# PrayForMarawi,"(['Zamboanga Peninsula', ' Republic'], Location((7.77301775, 122.756004766, 0.0)))",,#,868357743698092032,https://twitter.com/neevintingkasan/status/868357743698092032
allyssahxxi,2017-05-27 14:44,0,0,# PrayForMarawi,"(['neverland'], Location((36.548132, -121.919599, 0.0)))",,#,868357178616303616,https://twitter.com/allyssahxxi/status/868357178616303616
thejayarmorals,2017-05-27 14:35,0,0,# PrayForMarawi,,,#,868354889969090560,https://twitter.com/thejayarmorals/status/868354889969090560
hamidah_elyas,2017-05-27 14:27,0,0,# PrayForMarawi pic.twitter.com/Wz6KKK16Z7,,,#,868352989785767940,https://twitter.com/hamidah_elyas/status/868352989785767940
hamidah_elyas,2017-05-27 14:27,0,0,# PrayForMarawi pic.twitter.com/bsVNirZCmE,,,#,868352847099731968,https://twitter.com/hamidah_elyas/status/868352847099731968
hamidah_elyas,2017-05-27 14:26,1,0,# PrayForMarawi pic.twitter.com/3fPFrkykhK,,,#,868352789897814016,https://twitter.com/hamidah_elyas/status/868352789897814016
hamidah_elyas,2017-05-27 14:26,1,0,# PrayForMarawi pic.twitter.com/0gCweXVi9R,,,#,868352695534473216,https://twitter.com/hamidah_elyas/status/868352695534473216
SeanCostes,2017-05-27 14:23,0,0,# PrayForMarawi,"(['Davao City', ' Davao Region'], Location((7.22650725, 125.454887691, 0.0)))",,#,868351961669582849,https://twitter.com/SeanCostes/status/868351961669582849
iamelle10,2017-05-27 14:10,0,0,# PrayForMarawi,,,#,868348602845863936,https://twitter.com/iamelle10/status/868348602845863936
katKat3105,2017-05-27 13:43,0,0,# PrayForMarawi,,,#,868341791807815680,https://twitter.com/katKat3105/status/868341791807815680
nauseousnoreen,2017-05-27 13:38,0,0,# PrayForMarawi,"(['Hollywood', ' CA'], Location((34.1028268, -118.3299899, 0.0)))",,#,868340600436703232,https://twitter.com/nauseousnoreen/status/868340600436703232
Ljamesmanalon,2017-05-27 12:41,0,1,# PrayForMarawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,868326327450877952,https://twitter.com/Ljamesmanalon/status/868326327450877952
elliments,2017-05-27 12:29,0,1,# PrayForMarawi,,,#,868323213280919552,https://twitter.com/elliments/status/868323213280919552
ihartdonut101,2017-05-27 12:24,0,0,# PrayForMarawi,,,#,868322105988792321,https://twitter.com/ihartdonut101/status/868322105988792321
MaryMayMirano,2017-05-27 11:17,0,0,# PrayForMarawi,,,#,868305201718939648,https://twitter.com/MaryMayMirano/status/868305201718939648
JosephCataan,2017-05-27 11:05,0,2,# PrayForMarawi http://bit.ly/2r2LrPr,"(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",,#,868302087859208192,https://twitter.com/JosephCataan/status/868302087859208192
edukarlo,2017-05-27 11:03,0,0,# PrayForMarawi http://fb.me/1rhJIBkEL,,,#,868301717997309952,https://twitter.com/edukarlo/status/868301717997309952
serna_faye18,2017-05-27 09:40,0,1,# PrayForMarawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#,868280673982758912,https://twitter.com/serna_faye18/status/868280673982758912
hasssssiimm,2017-05-27 09:28,0,0,# PrayForMarawi,"(['Marawi City'], Location((8.0034938, 124.286626, 0.0)))",,#,868277662149623808,https://twitter.com/hasssssiimm/status/868277662149623808
yabbyyyyyyy,2017-05-27 09:15,0,0,# PrayForMarawi,"(['Mandaluyong City', ' National Cap'], Location((14.5774598, 121.0334694, 0.0)))",,#,868274315753512966,https://twitter.com/yabbyyyyyyy/status/868274315753512966
