babychubb,2017-09-10 07:55,0,0,The MMK episode brings back all those hardships we've been through during the Marawi siege So Allah na mala e limo,,,,906667449319223298,https://twitter.com/babychubb/status/906667449319223298
my_pinas,2017-09-10 07:49,1,2,A FAKE DRUG WAR. a FAKE STAGED MARAWI WAR. all by a @ RRD_Davao PSYCHOPATHMURDERER.father of a druglordsmuggler. # TattooMoPakitaMo,,@,#,906665987293843456,https://twitter.com/my_pinas/status/906665987293843456
PhilDefNews,2017-09-10 07:49,0,0,DND seeks P1 B more for Marawi campaign http://www.philstar.com/headlines/2017/09/10/1737533/dnd-seeks-p1-b-more-marawi-campaign …,,,,906665980763430913,https://twitter.com/PhilDefNews/status/906665980763430913
suwanginnomore,2017-09-10 07:49,0,0,I pray also for those people in Marawi and brave soldiers!,,,,906665775745835008,https://twitter.com/suwanginnomore/status/906665775745835008
ceeep7,2017-09-10 07:48,2,0,"RT @ mynameisjudyann: RT @ jordangigilofc: Marawi, bumangon ka! # PushAwardsKathNiels # MMKHopeForMarawi",,@ @,# #,906665723820474369,https://twitter.com/ceeep7/status/906665723820474369
ceeep7,2017-09-10 07:48,0,0,"RT @ QuintanaLyn: RT @ jordangigilofc: Marawi, bumangon ka! # PushAwardsKathNiels # MMKHopeForMarawi",,@ @,# #,906665691029393408,https://twitter.com/ceeep7/status/906665691029393408
JBagits,2017-09-10 07:47,0,1,Mmk bangon marawi,,,,906665484187189248,https://twitter.com/JBagits/status/906665484187189248
alphonsemourad,2017-09-10 07:41,0,0,"LIVE: Palace gives update on Marawi Crisis - September 9, 2017 https://youtu.be/KoyBd-Fl_R0  via @ YouTube",,@,,906663800241356802,https://twitter.com/alphonsemourad/status/906663800241356802
lampreciouschai,2017-09-10 07:34,0,2,"For almost 3 decades of watching MMK,This is the best ep in my heart..God is good for saving lives in Marawi. # MMKHopeForMarawi",,,#,906662022338592768,https://twitter.com/lampreciouschai/status/906662022338592768
AylaSilang,2017-09-10 07:26,0,0,S: Ayla san ga ating outing papaalam lang ako sa inag sa marawi ngayun ano? A: Marawi? S: Diga marawi resort... http://fb.me/3w3R1AyVm,,,,906660003938840577,https://twitter.com/AylaSilang/status/906660003938840577
